index,spkid,IPA,AgeMonth,Register,time_start,duration(ms),F1,F2,dF1,dF2,ddF1,ddF2
0,AF,i,20,ADS,1.999973207740104,62.07578095420008,415.92766990601865,1784.0782521364463,-50.543169449116085,-3.1771057960999314,-41.52181274522902,28.652277383111254
1,AF,i,20,ADS,1.999973207740104,62.07578095420008,386.145406829517,1766.5750076487907,-50.543169449116135,-3.1771057960999745,-41.52181274522923,28.65227738311023
2,AF,i,20,ADS,1.999973207740104,62.07578095420008,314.8413310077864,1777.7240405442462,-62.20302133015719,25.155476605932847,18.202108983146786,28.012887420953575
3,AF,i,20,ADS,1.999973207740104,62.07578095420008,261.73936416920264,1816.8859608606563,-62.203021330157185,25.155476605932705,18.202108983146765,28.01288742095453
4,AF,e,20,ADS,2.136802217871544,54.207019988174565,438.64175387534806,2074.691655032176,-19.683311676112684,13.549164294182468,-3.928163777290751,6.516766757338874
5,AF,e,20,ADS,2.136802217871544,54.207019988174565,420.92252408788073,2084.9824359476893,-19.683311676112673,13.549164294182736,-3.9281637772909335,6.516766757338701
6,AF,e,20,ADS,2.136802217871544,54.207019988174565,399.2751305231227,2101.7899836205415,-19.683311676112684,13.549164294182468,-3.928163777290751,6.516766757338874
7,AF,æ,20,ADS,2.822306836628014,74.31607579023903,577.7602406663732,2060.111747082684,-125.51247630913932,-114.64552351384374,-76.32209967871026,9.526384838098659
8,AF,æ,20,ADS,2.822306836628014,74.31607579023903,490.40881419658916,1940.7030311497917,-125.51247630913933,-114.64552351384359,-76.32209967871086,9.526384838095964
9,AF,æ,20,ADS,2.822306836628014,74.31607579023903,326.73528804809456,1830.8207000549967,-89.76760827431761,-1.5974408080462077,147.81183574835381,216.5697805734967
10,AF,æ,20,ADS,2.822306836628014,74.31607579023903,310.87359764795394,1937.5081495336992,-18.677637578603846,-25.26850796720198,-5.631894356926637,-263.9119148918103
11,AF,æ,20,ADS,2.822306836628014,74.31607579023903,289.38001289088686,1780.2836841205926,-18.67763757860388,-25.268507967202,-5.631894356926422,-263.9119148918088
12,AF,e,20,ADS,8.834217516623287,70.81884869422872,552.4313181327086,2159.7929118103216,-13.633204091988356,8.060655477191538,-13.962114529394,-12.673130986779837
13,AF,e,20,ADS,8.834217516623287,70.81884869422872,545.7791713054174,2174.190132780903,-13.63320409198825,8.060655477191693,-13.962114529394512,-12.673130986780052
14,AF,e,20,ADS,8.834217516623287,70.81884869422872,525.1649099487321,2175.914222764705,-29.974568120077116,8.694955012839563,-18.720613526783836,13.941730058073517
15,AF,e,20,ADS,8.834217516623287,70.81884869422872,485.8300350652632,2191.580042806582,-27.439106521056225,-15.515604467569062,23.79153672482505,-62.36284901889303
16,AF,e,20,ADS,8.834217516623287,70.81884869422872,470.2866969066196,2144.8830138295666,-27.43910652105625,-15.51560446756914,23.79153672482557,-62.36284901889152
17,AF,u,20,ADS,12.45924581470233,89.17929094828558,422.3680568129363,822.5615537743334,-11.786667958040113,-12.37832726660192,-5.213354426143968,17.837393730574654
18,AF,u,20,ADS,12.45924581470233,89.17929094828558,413.1880660679681,801.2645296424442,-11.786667958040104,-12.378327266601937,-5.213354426144065,17.837393730573922
19,AF,u,20,ADS,12.45924581470233,89.17929094828558,398.79472089685606,797.8048992411295,-21.592043987880963,-38.2753084826832,-14.397397633538162,-69.63135616273757
20,AF,u,20,ADS,12.45924581470233,89.17929094828558,370.0039780922062,724.7139126770778,0.5778293397804466,-19.773702606817704,58.73714428886046,106.63456791446765
