spkid,IPA,AgeMonth,Register,time_start,duration(ms),mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,dmfcc1,dmfcc2,dmfcc3,dmfcc4,dmfcc5,dmfcc6,dmfcc7,dmfcc8,dmfcc9,dmfcc10,dmfcc11,dmfcc12,dmfcc13
FIDS102,i,12,IDS,79.8510274962212,126.12910300997271,-449.69064,95.16441,75.06906,54.84095,46.49788,-10.086874,3.8017108,-14.029725,-23.10392,-16.837776,-4.634512,-10.589289,-26.983124,262.37985,262.37985,-20.161732,-14.285591,-32.463913,-21.348083,-1.9714255,-13.452815,-1.4040256,9.234704,3.1242437,-11.174306,-11.174306
FIDS102,i,12,IDS,79.8510274962212,126.12910300997271,-457.06308,61.072662,85.63977,39.4066,45.157097,-6.145519,20.442547,-13.065965,-15.093119,-26.577894,-16.697239,-6.4342003,-14.329897,271.35144,271.35144,-10.833031,-20.241337,-22.77606,-12.357275,-3.460223,-17.767834,-6.7559648,-0.8020601,10.071847,1.183671,1.183671
FIDS102,i,12,IDS,79.8510274962212,126.12910300997271,-468.9449,38.35122,86.14621,35.52979,58.5698,-12.881649,15.719828,-5.5772104,-12.813301,-20.780655,1.7170635,-5.7896576,-5.877577,277.54553,277.54556,-1.4107151,-13.788204,-24.205719,-21.424988,3.6522193,-14.266564,-7.6017222,7.2651825,7.4954987,-3.7973201,-3.7973201
FIDS102,a,12,IDS,86.67440326413177,160.03477586210124,-375.1166,111.724266,-7.3897815,-17.099909,1.9634147,28.344471,6.4602914,16.405228,-0.39504623,0.28582588,13.044006,0.36530063,-5.4397726,183.86342,183.86342,-64.41209,4.676598,22.72219,2.2484384,-5.9696217,-3.4276688,-8.059701,6.7195263,0.039737374,-9.24189,-9.24189
FIDS102,a,12,IDS,86.67440326413177,160.03477586210124,-310.46945,127.23069,-45.96823,-16.18671,-21.90511,36.184082,-3.8482647,28.090107,-16.280617,-6.131803,11.988594,-4.5500283,-14.345793,132.25061,132.25061,-71.7087,12.031561,26.185396,9.028422,-4.0469875,-6.216176,-17.110954,14.134605,0.79088736,-13.167193,-13.167193
FIDS102,a,12,IDS,86.67440326413177,160.03477586210124,-313.42673,131.95767,-33.281227,-16.818562,-31.452402,34.608967,3.1790981,33.783916,-22.906044,-6.8893623,14.69029,-5.5199633,-15.095634,140.07275,140.07275,-74.388115,0.9144125,25.713764,17.31575,-0.41252518,-13.042571,-20.33664,18.798168,0.68469954,-14.892962,-14.892962
FIDS102,a,12,IDS,86.67440326413177,160.03477586210124,-326.22665,139.68527,-32.63633,-14.802668,-28.475357,30.32982,7.3092327,28.150196,-13.306106,-14.306318,13.459684,-6.803009,-12.539188,146.79517,146.79517,-77.24397,2.0804863,22.566244,17.892296,-1.0898123,-10.30767,-21.228258,13.382895,3.7516546,-12.999436,-12.999436
FIDS102,a,12,IDS,86.67440326413177,160.03477586210124,-327.36224,133.37497,-28.28545,-10.222925,-32.84913,29.430935,18.074696,30.026936,-24.956718,-13.966661,15.217194,-5.783544,-13.04014,149.53839,149.53839,-71.79895,-2.2818394,19.826931,25.461912,0.29800034,-21.515707,-21.9968,20.086956,4.091559,-14.128667,-14.128667
FIDS102,a,12,IDS,86.67440326413177,160.03477586210124,-331.2009,132.9026,-27.684744,-15.599987,-19.325466,23.580486,10.977808,38.15715,-11.824274,-16.684587,8.909418,-5.1401477,-7.1682568,151.75807,151.75807,-74.2513,4.179639,19.590237,15.151637,7.288332,-11.401041,-27.42087,10.366846,5.77222,-8.038837,-8.038837
FIDS102,a,12,IDS,86.67440326413177,160.03477586210124,-338.30267,121.559296,-35.04892,-22.958227,-23.225792,36.222393,18.005653,27.173874,-20.95131,-1.5589459,6.8495708,-7.6673164,-23.221895,151.62688,151.62688,-72.25876,5.911564,29.590311,20.615723,-4.5242596,-19.478481,-14.36641,13.90044,-3.0541854,-15.035733,-15.035733
FIDS102,a,12,IDS,86.67440326413177,160.03477586210124,-355.10144,133.05228,-33.184593,-26.498894,-7.1585217,21.606298,22.45622,14.746613,-14.642989,-3.0074632,4.817253,1.3942578,-15.90135,160.95842,160.95842,-79.77559,13.013036,24.052597,14.807371,-3.429843,-18.549604,-8.877038,9.730122,2.2008605,-10.359302,-10.359302
FIDS102,a,12,IDS,86.67440326413177,160.03477586210124,-401.12393,120.63221,-27.470997,-31.999725,-7.526351,21.983612,26.783575,13.594398,-18.690632,-1.9046248,0.7959639,1.8845054,-12.373943,186.82646,186.82646,-76.31597,9.972323,26.991669,17.154963,-4.1946073,-22.737104,-7.7495112,9.743298,1.8945651,-6.584954,-6.584954
FIDS102,a,12,IDS,86.67440326413177,160.03477586210124,-406.48157,132.49673,-6.273678,-16.796045,1.8711107,20.958092,22.56192,13.739857,-11.84899,-10.1587925,-14.221554,0.09304881,-10.583224,200.10394,200.10394,-74.64639,4.0723944,18.87707,10.345405,-3.6091175,-17.205456,-11.949325,-1.1862817,5.125921,1.8191648,1.8191648
FIDS102,a,12,IDS,86.67440326413177,160.03477586210124,-415.97568,110.98799,-28.249819,-31.13887,16.010315,40.483883,23.58581,24.046425,-18.482347,-2.2112331,1.9824288,5.1717834,-14.570473,193.86293,193.86293,-71.06343,22.130068,35.81138,3.7877474,-8.218729,-21.034079,-13.128829,10.2323885,3.6915083,-8.276451,-8.276451
FIDS102,a,12,IDS,86.67440326413177,160.03477586210124,-406.12338,97.15235,-65.23245,-16.551163,20.509773,37.742786,18.37345,18.620077,2.167179,-14.810265,-12.512167,-2.698185,-6.994484,170.44547,170.44547,-56.851757,42.871113,27.146975,-1.068162,-9.561355,-8.103135,-16.715172,-7.339673,6.05604,2.7588415,2.7588415
FIDS102,a,12,IDS,86.67440326413177,160.03477586210124,-407.46133,87.09102,-59.034935,-22.365341,-5.9063168,42.4997,15.696402,-8.851195,3.3474312,7.0933366,6.589431,-7.530774,-20.534687,174.2132,174.2132,-54.72818,26.56431,32.43252,10.801359,-25.675447,-6.174485,7.972266,1.6209998,-7.3120556,-13.562059,-13.562058
FIDS102,a,12,IDS,86.67440326413177,160.03477586210124,-424.91998,64.33081,-45.89341,-11.300924,-10.230443,45.459373,37.561676,-2.8345158,-3.3135781,-4.6797833,-10.793396,-3.7338452,-15.037207,189.51329,189.51329,-37.81587,17.831484,28.38015,23.896059,-24.146944,-20.437628,-0.92263377,-3.739909,0.47296906,-2.1219053,-2.1219053
FIDS102,a,12,IDS,86.67440326413177,160.03477586210124,-438.35968,53.974228,-27.364964,-5.4577775,-17.73912,30.259518,38.37362,1.9249073,4.526808,5.611203,9.749229,16.713795,1.0036983,205.49736,205.49736,-29.716003,4.8129215,17.858648,28.05637,-14.167305,-16.923407,1.843148,2.6112108,5.5512958,-4.3727655,-4.3727655
FIDS102,a,12,IDS,86.67440326413177,160.03477586210124,-460.2299,53.863228,-1.6370938,1.8430686,1.3595374,47.806892,33.733723,-21.842695,1.1896306,1.0963556,-0.63720953,2.8202477,0.78055525,229.2964,229.2964,-26.01008,1.4983156,22.981913,16.187092,-34.824795,-16.272045,11.469525,-0.9134201,0.86194605,0.7088824,0.7088824
FIDS102,a,12,IDS,86.67440326413177,160.03477586210124,-496.06665,56.376762,-16.876213,-23.93126,12.100999,35.43948,7.781006,-22.494408,12.748051,12.195042,5.289587,25.945242,1.9240482,239.59521,239.59521,-40.15401,14.488606,29.68537,-2.1599965,-28.966944,2.4835224,17.344725,-3.7292318,6.8751,-1.6827694,-1.6827694
FIDS102,a,12,IDS,89.82,370.00000000000455,-353.4124,136.80585,23.958817,-6.6179104,-0.61571,15.805794,0.7486057,-16.334127,-22.648243,-1.740505,0.040926814,-9.202879,-12.734687,188.68562,188.68562,-71.711876,-12.287263,11.211852,0.6821579,-16.069962,-11.698424,7.296811,11.344584,-3.731187,-6.387807,-6.387807
FIDS102,a,12,IDS,89.82,370.00000000000455,-335.93893,138.17099,-1.7192186,-16.775957,-0.65542436,14.876014,-4.65814,-24.117485,-25.476646,9.14476,3.095683,-6.1180277,-8.38519,167.10986,167.10986,-77.47347,0.5318971,15.825986,-2.001358,-19.49675,-10.409253,16.631123,14.286165,-7.631394,-5.7404366,-5.7404366
FIDS102,a,12,IDS,89.82,370.00000000000455,-317.6481,141.37683,-16.571362,-26.797314,-12.499748,23.214775,-10.259604,-18.748135,-22.343683,-0.69787,-5.0490746,-9.040993,-7.796445,150.53838,150.53838,-84.087074,2.0358067,25.006044,1.1200719,-20.981455,-6.0420394,9.025132,8.647305,-4.1715612,-1.3736851,-1.3736851
FIDS102,a,12,IDS,89.82,370.00000000000455,-312.62354,139.75766,-24.647327,-11.897786,-10.480364,19.28786,-7.699408,-18.783447,-20.308426,7.121711,4.979888,-9.313812,-12.52261,143.9881,143.9881,-75.82772,7.083482,15.592824,1.3904779,-19.035654,-6.304509,12.9525795,12.644157,-8.217762,-8.751249,-8.751249
FIDS102,a,12,IDS,89.82,370.00000000000455,-302.01776,131.14975,-20.89362,-17.728481,-16.750517,18.75686,-7.5029526,-18.65572,-22.992867,3.4436088,-3.8225532,-8.261964,-12.515087,140.56207,140.56207,-74.43912,2.0715513,18.242672,4.623782,-18.706291,-7.744957,11.0496645,9.585156,-5.8527865,-4.346267,-4.3462667
FIDS102,a,12,IDS,89.82,370.00000000000455,-299.76685,116.75316,-26.132767,-25.891197,-32.94423,23.244034,-15.531052,-19.153866,-28.630306,-8.12328,-5.0243626,-5.750678,-18.347725,136.81705,136.81705,-71.32218,-3.4057312,24.567616,8.706589,-21.19895,-6.5496273,5.515293,11.802972,1.1863008,-6.661681,-6.661681
FIDS102,a,12,IDS,89.82,370.00000000000455,-306.6992,109.47887,-23.52111,-36.938183,-44.65055,21.93283,-33.40221,-22.428778,-34.615364,-18.542301,-9.993986,-8.425476,-27.230776,141.58904,141.58904,-73.20853,-10.56472,29.435507,5.6241703,-22.180805,-0.6065769,1.9432383,12.310689,5.0584126,-8.618395,-8.618395
FIDS102,a,12,IDS,89.82,370.00000000000455,-304.06476,110.7643,-19.457685,-26.294006,-22.321537,36.053352,-18.245928,-19.236618,-28.710075,-6.43159,5.8196926,-8.833716,-18.496567,142.30354,142.30354,-68.52915,-1.4319258,31.17368,2.0378046,-27.644985,-5.232074,6.402514,17.264885,-1.2010632,-12.15813,-12.15813
FIDS102,a,12,IDS,89.82,370.00000000000455,-322.3051,120.979095,1.4269294,-34.988297,-31.05159,45.267845,-20.661434,-20.532087,-24.092796,-8.3836775,2.5947866,-11.481916,-20.057926,161.86603,161.86603,-77.983696,-16.23926,40.12807,5.195078,-32.899967,-1.7156811,6.074205,13.343792,-1.5491195,-11.326357,-11.326357
FIDS102,a,12,IDS,89.82,370.00000000000455,-338.0921,123.93564,-9.952648,-30.60853,-27.522625,38.685734,-7.320238,-17.150753,-21.786419,8.411798,-2.0839357,-13.409353,-25.54803,164.06973,164.06973,-77.27209,-8.784988,34.647133,10.101193,-27.918243,-7.2330904,12.781276,9.851242,-10.910576,-11.732048,-11.732047
FIDS102,a,12,IDS,89.82,370.00000000000455,-350.5842,110.47221,-6.5974565,-19.313736,-27.449478,3.803588,-16.018984,-8.446381,-31.539341,-2.2667727,-6.2738724,-14.144585,-28.33939,171.99338,171.99338,-64.892975,-10.426011,11.558662,5.715247,-6.1249843,-7.7601786,3.089804,12.632734,-5.938906,-11.032759,-11.032759
FIDS102,a,12,IDS,89.82,370.00000000000455,-371.04245,118.24124,6.544162,-16.055422,-20.300797,18.158142,-18.198803,-9.456731,-32.76513,-8.488745,-2.434289,-16.064201,-33.2864,188.7933,188.7933,-67.14833,-13.42248,17.106783,1.0509968,-13.807437,-7.283163,0.48399305,15.165421,-3.7877283,-15.426056,-15.426055
FIDS102,a,12,IDS,89.82,370.00000000000455,-386.88998,118.013504,10.99485,-16.130058,-15.962343,15.580855,-17.680948,-13.555126,-34.60091,0.70070237,9.005148,-15.253506,-25.95485,198.94241,198.94241,-67.071785,-13.478597,15.855457,-0.8593025,-14.567991,-8.459981,7.1279144,21.80303,-7.977104,-17.48,-17.479998
FIDS102,a,12,IDS,89.82,370.00000000000455,-393.34506,120.242874,13.135433,-22.288525,-10.555651,21.975563,-15.185714,-10.337806,-32.952503,-3.1489515,2.3576307,-3.419399,-24.569736,203.24025,203.24025,-71.2657,-11.845542,22.132044,-2.3150315,-16.156685,-8.883395,3.594427,17.655067,-0.13522375,-13.463684,-13.463683
FIDS102,a,12,IDS,89.82,370.00000000000455,-398.58698,107.22089,10.7889595,-24.024555,-9.733609,9.491144,-6.212496,-15.638491,-32.536755,-10.967714,-4.0264034,-4.799286,-20.14235,204.68797,204.68797,-65.62272,-10.261285,16.75785,1.7605567,-12.564817,-13.162129,2.3353882,14.255176,3.0842142,-8.057973,-8.057973
FIDS102,a,12,IDS,89.82,370.00000000000455,-402.3004,119.21199,13.724104,-35.705826,-14.029973,9.703456,-13.333614,-16.378162,-30.626715,-14.470491,-2.111841,-7.520535,-23.299913,208.01225,208.01225,-77.45891,-13.877039,22.704641,0.34817934,-13.04081,-8.64655,0.9538355,14.257437,3.4749782,-10.594036,-10.594036
FIDS102,a,12,IDS,89.82,370.00000000000455,-396.75754,116.165054,5.5059032,-33.475586,-19.558472,13.699266,-4.3883734,-13.482964,-27.292892,-12.744076,-4.6699986,4.916988,-19.583256,201.13171,201.13171,-74.82032,-12.532187,23.587427,7.585049,-13.591115,-11.45226,0.3694439,11.311447,8.830532,-7.456629,-7.4566283
FIDS102,a,12,IDS,89.82,370.00000000000455,-392.05148,120.890884,1.3013935,-26.298641,-7.013426,26.666336,1.8247198,-16.492754,-28.250261,-15.024666,-12.035834,-3.471767,-17.34718,196.67644,196.67644,-73.594765,-4.1574097,26.482489,4.4190726,-21.579546,-15.037491,0.7340441,8.107214,5.7764497,-2.6556726,-2.6556726
FIDS102,a,12,IDS,89.82,370.00000000000455,-371.02234,127.62921,3.8727257,-27.723333,-11.477606,23.837318,-11.292131,-9.865576,-22.73909,-11.972908,-5.69899,2.078924,-20.575317,187.44753,187.44753,-77.67627,-7.6751657,25.780327,0.0927372,-16.851448,-5.7234793,-1.0536661,8.52005,7.025916,-7.4381638,-7.4381638
FIDS102,a,12,IDS,89.82,370.00000000000455,-368.33047,133.5566,-8.37577,-34.830063,-11.294978,9.833962,-9.367729,-4.616022,-32.047226,-14.065374,-12.99576,1.6914939,-14.112717,179.97736,179.97736,-84.19333,-1.4596043,22.332012,0.9636245,-7.2249923,-11.339748,-4.724676,9.525733,7.878434,-0.55847836,-0.55847836
FIDS102,a,12,IDS,89.82,370.00000000000455,-350.10562,132.24432,-21.06163,-28.07682,-18.735924,5.575837,-2.1859078,-13.346062,-22.662596,-6.6051493,-14.38003,-3.2336948,-21.1308,164.522,164.522,-80.160576,1.1628532,16.826328,8.275008,-9.46095,-10.238344,3.3704562,4.141283,1.6857272,-3.3753853,-3.3753853
FIDS102,a,12,IDS,89.82,370.00000000000455,-328.711,117.54649,-28.87905,-15.9681225,-29.993166,18.90058,-8.508183,-12.151595,-21.691418,-5.321168,-1.1400584,-5.176547,-21.716871,149.91597,149.91597,-66.75731,-0.55705833,17.434351,10.742492,-15.526088,-6.5916176,3.4152136,10.27568,0.07231045,-10.288406,-10.288406
FIDS102,a,12,IDS,89.82,370.00000000000455,-310.27094,112.10063,-17.514374,-13.658566,-23.391857,25.604046,-6.678425,-17.84933,-28.355629,-6.184581,-2.4435365,-0.37484717,-20.501837,146.37828,146.37828,-62.8796,-2.9387417,19.631306,8.356716,-21.726688,-10.838602,5.832375,12.956046,2.904867,-9.02915,-9.02915
FIDS102,a,12,IDS,89.82,370.00000000000455,-320.29404,115.157684,-11.97787,-14.210573,-17.054346,20.883656,1.0145729,-11.650759,-23.499401,-7.323947,-10.518679,-5.672698,-22.398678,154.15808,154.15808,-64.68413,-2.538238,17.547115,9.034459,-16.267208,-12.256987,2.163406,6.490361,0.82562447,-5.9399996,-5.9399996
FIDS102,a,12,IDS,89.82,370.00000000000455,-326.57706,110.639465,-3.8318977,-11.860464,-15.06481,19.867462,0.20951593,-13.072468,-25.097672,-7.3639765,-10.933044,-2.0741856,-18.295223,161.37257,161.37257,-61.249966,-5.616456,15.863963,7.6371627,-16.469965,-12.653594,2.8542457,7.0823135,2.6448956,-3.6810894,-3.6810894
FIDS102,a,12,IDS,89.82,370.00000000000455,-322.97314,117.01422,-8.513809,-16.026342,-19.509497,15.769155,-0.031318247,-12.957142,-25.894913,-3.023116,-1.5561302,-0.15511847,-16.936222,157.22968,157.22968,-66.52028,-5.4978437,15.897749,9.739089,-14.363149,-12.931797,4.967013,12.169392,1.4339988,-7.690046,-7.690046
FIDS102,a,12,IDS,89.82,370.00000000000455,-339.55792,118.92595,-15.74263,-15.338469,-20.980965,12.142459,-4.780628,-13.4868145,-30.938826,-6.70527,1.507815,2.8243427,-14.987307,161.90764,161.90765,-67.13221,-2.6191673,13.740464,8.100168,-12.814637,-13.079099,3.3907723,16.22332,4.7648063,-8.2475605,-8.2475605
FIDS102,a,12,IDS,89.82,370.00000000000455,-357.60345,124.16861,-13.26889,-18.475288,-27.854622,10.58386,-13.751763,-15.9175005,-37.372276,-11.526215,-3.4228995,0.09425497,-22.060661,172.16728,172.16728,-71.32195,-7.2928658,14.529574,7.0514293,-13.250681,-11.810257,2.195643,16.974688,5.810235,-9.318881,-9.318881
FIDS102,a,12,IDS,89.82,370.00000000000455,-351.15417,138.30724,-6.3202243,-15.866512,-26.713242,13.212047,-12.252609,-12.708833,-25.38597,-3.1626499,-2.5050573,1.7685031,-14.418188,172.41698,172.41698,-77.086876,-10.196508,14.53928,7.230316,-12.96044,-6.56668,4.7730913,11.440456,2.4655764,-5.9565654,-5.9565654
FIDS102,a,12,IDS,89.82,370.00000000000455,-364.3719,135.91133,-7.1837716,-6.6634116,-22.874786,14.867434,-10.636612,-11.348444,-25.27099,-0.715883,-5.0115595,2.0474048,-17.029686,178.59406,178.59406,-71.28737,-7.8455076,10.765423,6.119087,-13.107939,-7.317189,5.3162804,10.129716,1.3816439,-6.0090632,-6.0090632
FIDS102,a,12,IDS,89.82,370.00000000000455,-363.3965,149.90659,-10.295608,-5.4132304,-27.895786,15.899373,-11.698288,-7.061128,-26.01558,-5.0411587,-5.4817705,1.6531284,-14.340961,176.55046,176.55046,-77.659904,-8.80009,10.6563015,8.098749,-11.48025,-7.1586456,1.0099847,10.266905,3.3471437,-4.4295955,-4.4295955
FIDS102,a,12,IDS,89.82,370.00000000000455,-366.7797,146.75278,-2.8551521,-5.2783265,-13.785376,25.93948,-4.6970525,-4.6555624,-29.381317,-1.1769129,-5.3310556,3.1776342,-15.214319,181.96227,181.96227,-76.01555,-5.4651117,15.608903,4.544162,-15.297522,-12.342133,1.7393247,12.025131,2.1772735,-4.941632,-4.941632
FIDS102,a,12,IDS,89.82,370.00000000000455,-368.40396,144.33795,-1.7331841,-0.8317263,-7.857029,15.689413,4.434555,-12.355354,-23.424267,0.34827608,-2.055486,3.4287581,-15.210667,183.33539,183.33539,-72.58484,-3.0619226,8.26057,6.145792,-14.022384,-13.929411,6.351815,10.68439,1.540241,-6.5775905,-6.5775905
FIDS102,a,12,IDS,89.82,370.00000000000455,-386.407,153.24872,17.080597,-7.30019,2.983026,18.742855,10.60783,-12.853464,-23.729084,7.890381,-4.735079,0.95645756,-14.584936,201.7438,201.7438,-80.27445,-7.0487857,13.0215225,3.812402,-15.79816,-17.168457,10.3719225,9.497003,-3.4669616,-4.9249287,-4.9249287
FIDS102,a,12,IDS,89.82,370.00000000000455,-394.139,153.43405,15.269558,-6.138895,2.3071647,9.913084,14.836227,-4.777178,-26.175623,4.8038826,-3.2363157,-0.51483953,-20.75987,204.70428,204.70428,-79.786476,-6.481197,8.02599,6.2645316,-7.345131,-20.505926,4.79053,11.469654,-2.6593611,-8.761778,-8.761777
FIDS102,a,12,IDS,89.82,370.00000000000455,-394.34198,153.80289,26.18741,-14.754126,6.8060193,7.1027284,10.028904,-3.465345,-32.52126,12.655811,-5.9853883,-9.437776,-15.42874,210.2647,210.2647,-84.2785,-9.690696,10.928427,1.6114423,-5.2840366,-21.275082,8.060578,13.267936,-11.046794,-4.721676,-4.7216754
FIDS102,a,12,IDS,89.82,370.00000000000455,-392.0517,152.38974,26.022945,-15.1677685,-2.7452102,3.8755174,11.513364,8.545796,-33.24994,11.629101,-2.7870035,0.6587832,-15.933518,209.03732,209.03732,-83.778755,-14.384078,9.521643,7.1292872,2.3351395,-22.38165,1.5416522,15.231468,-5.485159,-6.5732574,-6.5732574
FIDS102,a,12,IDS,89.82,370.00000000000455,-365.0191,107.79343,21.951277,4.9172773,-1.2101803,6.567971,6.055578,0.027355969,-8.220885,-0.47958654,3.3221416,3.496173,-11.315622,193.48518,193.48518,-51.438076,-11.580729,0.82534695,3.6328793,-3.2703075,-7.1382318,-0.25347126,5.7715135,1.9878798,-7.318882,-7.318882
FIDS102,a,12,IDS,94.26,129.99999999999545,-387.19724,104.88617,7.7469826,8.780066,-0.12354022,9.981533,1.9165194,-1.8080443,3.369181,9.421881,15.604795,7.3370304,-1.8506212,197.4721,197.4721,-48.05305,-3.9352615,0.60073376,1.0200298,-5.8947887,0.72633076,5.6149626,6.1178074,-1.0424252,-8.727709,-8.727709
FIDS102,a,12,IDS,94.26,129.99999999999545,-421.5914,179.97897,-2.9311223,16.581848,-6.376115,6.102798,-1.4725792,-4.9718266,-26.970213,15.842617,5.28339,7.8679957,-11.016375,209.33014,209.33014,-81.69856,-1.7224963,-5.2395253,2.451768,-5.5373125,-12.7488165,10.407222,16.126802,-3.9873106,-8.149882,-8.149882
FIDS102,a,12,IDS,94.26,129.99999999999545,-423.91357,188.66013,-9.581604,10.029863,-2.889781,5.227349,5.2531977,-4.8828993,-29.552284,22.31588,7.978423,3.0473557,-16.906572,207.16599,207.16599,-89.31513,3.3459115,-2.4012573,4.0714893,-5.0551243,-17.40274,13.59939,18.765354,-9.634262,-12.442498,-12.442497
FIDS102,a,12,IDS,94.26,129.99999999999545,-404.85458,177.98131,-13.594896,8.256847,-3.0288684,-1.0979741,14.95035,-7.75684,-15.206308,14.3420105,1.9812261,3.8751655,-15.877088,195.62984,195.62984,-84.86223,5.283014,-4.6774106,8.989609,-3.3294332,-15.078329,11.049425,8.593767,-5.2334228,-8.929157,-8.929157
FIDS102,a,12,IDS,94.26,129.99999999999545,-398.0311,177.36282,-18.958735,11.795078,-12.016993,9.254775,11.746973,-6.162314,-19.757893,14.871591,3.3871543,5.403534,-18.880257,189.53618,189.53618,-82.783875,3.470871,-1.2701516,11.881983,-7.7085447,-15.752433,10.5169525,11.572523,-4.7340283,-11.133705,-11.133705
FIDS102,a,12,IDS,94.26,129.99999999999545,-401.50757,180.69208,-22.645813,13.775852,-5.8999844,-0.8236492,14.651691,-10.577108,-18.681236,17.619123,-3.0958922,7.13431,-18.760017,189.43088,189.43088,-83.458115,8.372914,-7.299751,10.275838,-4.8767295,-16.666464,14.098116,7.792672,-5.242407,-7.8320627,-7.8320627
FIDS102,a,12,IDS,94.26,129.99999999999545,-396.79358,180.08846,-24.909418,12.8792,-8.310237,6.3238945,16.958813,-14.144121,-15.23929,15.025072,4.6987915,0.47579658,-16.461494,185.94208,185.94208,-83.60463,8.299591,-3.2776527,12.634525,-10.234008,-16.099052,14.584597,9.969041,-7.2746377,-10.580143,-10.580143
FIDS102,a,12,IDS,94.26,129.99999999999545,-395.75656,176.09715,-23.242924,10.415402,-6.9266596,6.3371077,11.613266,-7.5754223,-24.592941,23.61417,-4.054364,6.688854,-22.02852,186.25682,186.25682,-82.84087,8.158133,-2.0391474,9.269963,-6.956265,-18.103104,15.594796,10.269289,-8.462658,-8.987079,-8.987078
FIDS102,a,12,IDS,94.26,129.99999999999545,-387.37445,171.45018,-25.503582,11.312755,-9.886116,6.9690285,6.382679,-7.901087,-21.963459,19.303701,0.7561506,6.0383515,-19.91201,180.93544,180.93544,-80.06871,7.808733,-2.171863,8.1343975,-7.4350576,-14.173069,13.602394,11.359805,-6.632675,-10.334081,-10.334081
FIDS102,a,12,IDS,94.26,129.99999999999545,-392.03485,176.5029,-22.57336,13.120707,-9.869441,8.347687,8.66194,-7.125371,-18.46757,17.747646,8.6542225,3.967321,-15.754155,184.73074,184.73074,-81.69109,6.3519597,-2.38651,9.265691,-7.736529,-13.5647545,12.436509,13.560896,-6.890163,-12.204189,-12.204188
FIDS102,a,12,IDS,94.26,129.99999999999545,-391.30975,169.76959,-20.430622,7.134605,-10.893393,2.2911522,12.162958,-9.2002945,-15.363451,11.453469,5.206888,3.05369,-15.264746,185.43956,185.43956,-81.3175,4.768615,-2.4217265,11.528175,-5.7457232,-13.763205,10.326882,10.28517,-4.1998897,-10.235817,-10.235817
FIDS102,a,12,IDS,94.26,129.99999999999545,-402.74615,174.46951,-19.14402,7.494166,-10.564188,10.836697,9.415566,-3.7797773,-24.686039,15.919261,7.9096823,6.857726,-20.192724,191.80107,191.80107,-83.48767,4.289916,1.6712654,9.989878,-7.308237,-17.050802,9.849519,16.297861,-4.5307674,-14.051204,-14.051203
FIDS102,a,12,IDS,94.26,129.99999999999545,-399.7989,168.50703,-13.908542,7.440323,-12.324726,11.587064,3.004107,-2.743565,-22.69816,20.180698,11.844487,-1.9375292,-16.186312,192.94518,192.94518,-80.533356,0.7919078,2.0733705,7.664417,-7.1653147,-12.851133,11.4621315,17.271324,-11.0591135,-14.0154,-14.015399
FIDS102,a,12,IDS,94.26,129.99999999999545,-394.68976,153.00624,0.44272035,2.4837956,-3.9992135,3.1362422,2.1489854,-15.43188,-17.078596,17.242628,17.837048,-2.619868,-12.049776,197.56624,197.56624,-75.26122,-2.2209668,0.32622325,3.0740995,-9.284061,-9.6137905,16.337254,17.457823,-9.931248,-14.943412,-14.943412
FIDS102,i,12,IDS,98.49635216856775,54.249076563422705,-354.18912,116.81095,36.212578,35.57975,5.0800266,1.5981691,-5.22587,-10.996428,-5.7816076,-12.709646,-3.5026836,-1.0029486,-6.3257823,195.20085,195.20085,-40.6156,-15.566276,-16.990791,-5.1529484,-6.2972984,-0.27786875,-0.85660934,1.139462,5.8533487,-1.4115493,-1.4115493
FIDS102,i,12,IDS,98.49635216856775,54.249076563422705,-410.39728,94.14499,50.723778,90.12108,2.916945,-11.597412,-11.060354,0.09806681,-20.810816,-17.262442,-9.363995,-29.807394,-6.9742966,230.56053,230.56053,-2.0119553,-23.903416,-50.859245,-6.98865,5.8477397,-4.875231,-8.680254,5.7234106,-6.272476,1.194849,1.194849
FIDS102,i,12,IDS,98.49635216856775,54.249076563422705,-397.02466,83.464264,49.945305,93.40643,-3.6093931,-7.754446,-10.741538,-6.466324,-23.697327,-13.672636,-11.228626,-25.388262,-10.581234,223.48499,223.48499,4.9710846,-26.77735,-50.58044,-3.5660725,0.6440611,-6.4778943,-3.603156,6.23435,-5.857813,0.32369614,0.32369614
FIDS102,i,12,IDS,98.49635216856775,54.249076563422705,-395.09055,77.324295,51.97739,97.9592,1.3851697,-6.5340548,-7.324467,-4.6119895,-26.59994,-19.296562,-15.493639,-25.13783,-7.637406,223.53397,223.53397,10.3174515,-25.29611,-52.246628,-4.3548183,0.9610326,-9.637736,-7.3422866,5.55315,-2.9206343,3.9281166,3.9281166
FIDS102,i,12,IDS,98.49635216856775,54.249076563422705,-391.01456,80.94156,43.10117,105.794655,5.875444,-6.2673593,-5.885869,-8.398573,-30.55046,-12.504145,-11.509393,-26.32795,-8.791985,217.05786,217.05786,12.426548,-18.612864,-56.031006,-5.8806567,-1.0656068,-12.332296,-2.0527859,9.5205345,-6.9119024,1.3587041,1.3587041
