spkid,IPA,AgeMonth,Register,time_start,duration(ms),mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,dmfcc1,dmfcc2,dmfcc3,dmfcc4,dmfcc5,dmfcc6,dmfcc7,dmfcc8,dmfcc9,dmfcc10,dmfcc11,dmfcc12,dmfcc13
AF,u,20,ADS,12.45924581470233,89.17929094828558,-339.9735,154.56049,29.794445,18.227718,-25.768707,7.1581516,-15.636841,-14.609263,-21.61675,-7.3676534,-3.6611204,-19.7795,-6.0568323,184.88397,184.88397,-68.16638,-27.781576,-5.5347834,5.065933,-10.883708,-2.989955,3.620805,8.977816,-6.205923,-1.197856,-1.197856
AF,u,20,ADS,12.45924581470233,89.17929094828558,-343.577,157.9714,23.665958,22.97774,-27.805603,-1.4749004,-16.432129,-22.794868,-22.662502,-11.462401,1.1454993,-10.411335,-9.878979,183.62148,183.62148,-67.49683,-25.73578,-12.22632,5.686737,-10.659984,-3.1151867,5.6662335,11.904001,0.5255332,-5.512239,-5.512239
AF,u,20,ADS,12.45924581470233,89.17929094828558,-361.9949,155.58069,32.95647,26.87118,-26.019747,-4.193769,-7.8147087,-18.355515,-23.188238,-11.642366,-1.4050612,-21.443577,-16.975048,197.4757,197.4757,-64.35475,-29.48811,-15.5324745,9.102519,-7.080873,-7.6867647,3.356574,10.891588,-4.900605,-7.7849936,-7.784993
AF,u,20,ADS,12.45924581470233,89.17929094828558,-354.46472,169.55087,21.01804,22.33279,-14.893068,5.3974285,-22.499006,-25.796577,-20.936295,-7.4207554,2.3310275,-12.115606,-15.932327,187.74138,187.74138,-73.60904,-17.955555,-8.467681,-3.802969,-15.597003,0.78135586,9.187911,11.633661,-2.3474255,-9.131678,-9.131678
AF,u,20,ADS,12.45924581470233,89.17929094828558,-343.78653,174.7435,12.577848,28.4331,-16.352797,2.51359,-19.402248,-35.614742,-16.76046,-4.273125,8.147974,-17.304916,-9.287336,178.18219,178.18219,-73.1552,-14.4653225,-12.959755,-1.5247259,-19.064167,1.3208942,15.670809,12.454217,-6.515896,-8.717655,-8.717655
AF,u,20,ADS,12.45924581470233,89.17929094828558,-299.19165,147.96793,15.116924,28.880545,-3.6859713,-17.724947,-25.892727,-33.572414,-14.725399,3.32263,-6.8670473,-19.04995,-4.170946,157.15428,157.15428,-59.54369,-9.401448,-23.302746,-11.103378,-7.9237337,5.583664,18.447523,3.9291759,-11.18629,1.3480506,1.3480506
AF,i,20,ADS,19.53247030960732,77.81330288625199,-196.9796,120.36603,28.2325,59.72591,-31.609446,11.969852,-16.117937,-25.944172,1.8234043,5.4262323,-8.8283205,-0.47943917,-6.854073,112.60605,112.60605,-30.320059,-29.920973,-23.878029,7.7457542,-18.957012,8.970671,15.685203,-5.3258624,-2.9528358,0.9871237,0.9871237
AF,i,20,ADS,19.53247030960732,77.81330288625199,-234.53568,97.92972,39.43111,67.51619,-59.113132,10.845354,-8.49251,-30.655048,-12.666281,-5.2686453,-26.841217,4.481267,-1.6362702,136.9834,136.9834,-15.206764,-49.27212,-28.335419,25.310312,-20.750202,-2.0868855,12.693202,-7.087468,4.874956,12.602473,12.602473
AF,i,20,ADS,19.53247030960732,77.81330288625199,-258.49744,89.017166,40.624413,74.26285,-47.31532,9.072018,-11.220966,-28.167984,-17.096481,-0.77950567,-19.902555,4.5115213,0.20422062,149.56093,149.56093,-7.377159,-43.969868,-32.595417,18.047176,-18.62,-2.9377575,13.69424,-1.4030371,2.6455135,10.053388,10.053388
AF,i,20,ADS,19.53247030960732,77.81330288625199,-265.89886,109.627884,38.369263,52.014336,-40.823994,17.31901,-4.6846085,-17.319365,-24.061235,-6.4542365,-23.371555,3.5629761,7.8136086,152.13406,152.13406,-28.806774,-39.59663,-17.347664,18.069693,-17.319187,-9.6883135,5.432564,0.34484005,5.0086064,15.592582,15.592582
AF,i,20,ADS,19.53247030960732,77.81330288625199,-253.10478,116.19767,-7.026554,29.50476,1.5863279,11.983484,-31.240591,-12.412985,-7.7874603,6.7167244,-28.509857,-2.9872167,-3.1925678,123.039116,123.039116,-43.346455,4.306441,-8.760638,-16.41346,-12.198235,11.726565,9.564855,-10.361198,-4.8519707,12.658645,12.658645
AF,i,20,ADS,19.53247030960732,77.81330288625199,-196.96704,109.974075,-32.155346,22.066696,12.205942,2.1698966,-35.06395,-7.816047,-11.6829605,10.74682,-31.675629,10.541075,-16.241074,82.405846,82.405846,-43.95369,22.180645,-9.9484,-23.634947,-4.992972,11.690495,9.281434,-9.996334,-0.10287285,7.7172775,7.7172775
AF,i,20,ADS,19.53247030960732,77.81330288625199,-217.92113,99.64435,-26.672907,31.856236,19.97942,13.651049,-23.895979,-7.092356,-10.922899,1.0950549,-23.271986,-1.4638349,-22.939823,95.62411,95.62411,-33.89406,23.326164,-9.102593,-21.9377,-10.371702,6.48654,4.0937057,-6.1745434,-1.2794449,0.16608143,0.16608143
AF,i,20,ADS,19.53247030960732,77.81330288625199,-194.20055,112.29826,-29.003439,26.736038,7.2276263,7.20837,-40.013626,-4.642012,21.817314,32.40746,-22.245066,-24.316784,-19.137417,82.59856,82.59856,-42.781113,18.115532,-9.763834,-23.620626,-5.9251914,30.91547,18.524736,-22.03119,-28.362122,1.5538244,1.5538244
AF,i,20,ADS,25.383912437254683,44.340436931641136,-190.3844,119.33336,21.999216,38.74141,-22.184172,-6.772367,-25.545547,-11.231432,-24.631554,-2.5399954,-10.084022,-10.377492,-0.8984698,106.19181,106.19181,-40.295975,-22.091694,-22.756887,-1.6806879,-2.2295325,0.45699692,4.3457184,7.273766,-3.9187484,4.592776,4.592776
AF,i,20,ADS,25.383912437254683,44.340436931641136,-263.59567,117.76759,19.612337,70.151566,-39.69424,-0.86063737,-13.846243,-21.021149,-21.679207,-11.286079,-2.7617073,-23.148373,4.970045,141.604,141.604,-23.808014,-29.65329,-35.5061,12.923999,-10.0802555,-3.916482,4.8675346,9.45875,-5.9311466,3.8658762,3.8658762
AF,i,20,ADS,25.383912437254683,44.340436931641136,-308.21143,134.0238,42.30945,69.97461,-31.185192,-0.65945506,-11.692423,-14.787237,-20.645271,0.543436,2.0076056,-4.2972555,2.8148117,175.26044,175.26044,-32.024597,-36.747322,-35.31703,9.746385,-7.063891,-4.476424,7.6653366,11.326439,-2.4203458,0.40360308,0.40360308
AF,i,20,ADS,25.383912437254683,44.340436931641136,-330.70248,125.992386,25.48324,52.70823,-7.570662,12.309201,-14.313259,-14.459412,-18.153671,-9.865553,-13.024497,-10.718159,-2.9894116,178.09286,178.09286,-36.64208,-16.52695,-20.199514,-3.3712986,-13.384307,-1.9202061,2.2969294,2.564587,-0.4263029,5.017543,5.017543
AF,i,20,ADS,25.383912437254683,44.340436931641136,-304.70917,101.160034,14.47788,17.700941,-3.4863782,-9.69582,-11.337118,-12.794241,-15.1847,-8.311735,0.8246025,-12.958035,-0.10099973,159.59352,159.59352,-41.729546,-8.982129,-13.69838,-3.92537,-1.5492105,-1.9237909,2.241253,8.004651,-2.3231502,-0.4628011,-0.4628011
AF,i,20,ADS,25.65696061830775,66.5106553974546,-281.3086,141.21243,-11.190271,67.59997,-6.1396446,-36.85472,-26.629025,6.8051333,-12.432327,-5.4852686,2.5133004,-11.782013,0.69436884,135.05916,135.05916,-36.806232,2.5253134,-52.227345,-10.24469,21.829927,7.0983486,-6.145201,7.472814,-3.1483722,-0.9094658,-0.9094658
AF,i,20,ADS,25.65696061830775,66.5106553974546,-272.02594,171.79184,-31.115402,57.822876,-20.239464,-29.36055,-36.757244,1.6245894,-8.709508,-10.387295,9.100941,-9.985485,8.416845,120.45527,120.45527,-56.98448,5.437969,-43.591713,-8.25889,15.49257,14.023869,-6.0059423,8.905225,0.20090485,-0.3420477,-0.3420477
AF,i,20,ADS,25.65696061830775,66.5106553974546,-287.9168,170.594,-27.30652,57.19424,-7.710497,-21.999638,-50.597244,-4.051543,-7.8458176,-13.148203,2.4210012,-8.080653,10.784744,130.30515,130.30515,-56.69988,9.798012,-39.59694,-21.443375,8.974047,21.375713,-4.54833,5.1334095,2.5337749,4.1818714,4.1818714
AF,i,20,ADS,25.65696061830775,66.5106553974546,-344.77237,182.95679,12.586216,54.857414,4.369052,-5.709722,-40.578575,4.1007357,0.5194156,0.69576263,-2.870351,-6.66369,10.76976,178.67929,178.67929,-64.04969,-4.108582,-30.283567,-22.473814,4.9052286,20.548996,-1.7024865,-1.6948833,-3.6797264,6.8200555,6.8200555
AF,i,20,ADS,25.65696061830775,66.5106553974546,-390.21814,164.45084,32.053364,52.209366,3.7415051,10.711666,-28.382065,-4.542407,-20.125446,0.7480563,3.1422017,-8.596537,-11.560669,211.13576,211.13576,-56.120735,-14.15593,-20.74885,-16.061785,-7.6270366,4.1283092,2.6452317,11.633824,-4.6722965,-7.351435,-7.351435
AF,i,20,ADS,25.65696061830775,66.5106553974546,-415.3394,144.81073,28.555756,52.793297,18.897697,-0.2162047,-22.81289,-7.4849687,-20.298721,-1.2465103,-6.9588604,5.683744,-1.1684369,221.94757,221.94757,-46.008717,-4.829029,-26.504751,-20.855293,-3.634382,1.2570839,3.1192293,6.6699305,3.4651272,2.8952117,2.8952117
AF,i,20,ADS,25.65696061830775,66.5106553974546,-409.30374,154.60468,24.370415,36.976585,17.80486,3.7306557,-23.703556,-6.9122252,-24.443207,8.7815695,1.8537005,-3.4727232,-26.733593,216.83708,216.83708,-58.814045,-3.2827778,-16.622965,-20.754208,-5.3214407,-0.36982536,7.8468976,13.148454,-6.1271462,-14.293647,-14.293647
AF,a,20,ADS,28.37301182021075,124.43929074362714,-190.45079,130.27646,-62.84834,-9.731843,4.160107,14.932855,-3.5569618,16.100708,-5.4365864,-4.807308,-26.970253,-9.650039,-4.2547417,63.801228,63.801228,-70.00415,33.504223,12.332349,-3.8585346,0.5839267,-0.9398123,-10.454008,-10.766833,-2.4213653,11.357756,11.357756
AF,a,20,ADS,28.37301182021075,124.43929074362714,-186.96046,144.978,-65.81151,-9.224176,13.09832,21.523144,-2.4781363,24.069962,6.2649765,0.7841436,-37.622215,-15.072192,-10.358038,60.57448,60.57448,-77.10109,39.454914,15.37366,-7.788228,1.2734089,4.3715563,-11.642909,-21.943596,-7.928168,13.632089,13.632089
AF,a,20,ADS,28.37301182021075,124.43929074362714,-193.04094,146.0615,-51.02919,-0.6568756,7.2540326,9.44107,6.1892796,12.3612385,-1.6764529,2.241544,-37.029922,0.6685908,-6.347724,71.005875,71.005875,-73.359184,29.141611,5.0489726,-0.5323765,1.4600844,-3.9328663,-5.0598474,-17.676735,-0.7864766,15.3411,15.3411
AF,a,20,ADS,28.37301182021075,124.43929074362714,-206.29797,147.355,-36.224663,-6.6078253,3.2394116,18.419865,-0.9055176,23.701693,4.844405,0.23118919,-42.25103,-11.154967,-15.477156,85.03666,85.03666,-76.98141,19.732037,12.513845,-2.0724645,2.640914,2.8749614,-11.735251,-23.547718,-5.693078,13.386937,13.386937
AF,a,20,ADS,28.37301182021075,124.43929074362714,-221.43376,136.98871,-12.9098,2.423558,-6.914181,12.55248,2.9343505,25.18267,10.613758,7.521974,-35.754143,-2.405965,-19.638876,104.26198,104.26198,-67.28258,2.9978092,5.0644608,4.924266,6.3150954,3.8397038,-8.830348,-23.18395,-4.9639697,8.057633,8.057633
AF,a,20,ADS,28.37301182021075,124.43929074362714,-239.16687,120.7682,-33.069077,-1.5031974,-4.5213075,15.390173,7.5897207,20.512054,19.33815,6.9939713,-39.346222,-2.804939,-11.83618,103.0489,103.0489,-61.1357,14.273885,8.446685,6.0555143,2.5609407,5.8742146,-6.759042,-29.342186,-4.899455,13.755021,13.755021
