spkid,IPA,AgeMonth,Register,time_start,duration(ms),mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,dmfcc1,dmfcc2,dmfcc3,dmfcc4,dmfcc5,dmfcc6,dmfcc7,dmfcc8,dmfcc9,dmfcc10,dmfcc11,dmfcc12,dmfcc13
FADS150,u,9,ADS,10.12,183.49606774742,-421.11887,194.41815,69.46135,32.84014,-33.886772,-40.961617,26.787321,-25.018494,10.177639,-38.518955,-13.197281,-8.801826,-39.018177,245.29012,245.29012,-80.78901,-51.67406,-36.90088,30.337048,7.9715614,-8.304841,-6.750231,-11.68746,14.858565,-12.910448,-12.910448
FADS150,u,9,ADS,10.12,183.49606774742,-430.2339,189.65689,70.37396,37.153053,-32.17937,-43.833527,19.146896,-25.535427,12.702082,-35.888924,-14.004879,-15.781471,-36.31871,250.30392,250.30392,-76.25192,-51.27667,-40.49329,25.663134,9.14905,-3.2224073,-5.1767483,-13.35348,10.053726,-11.156916,-11.156916
FADS150,u,9,ADS,10.12,183.49606774742,-435.26773,190.94284,63.748917,41.268852,-24.405214,-35.955265,16.082823,-29.382183,14.345363,-27.309555,-10.49474,-14.878679,-35.951477,249.50833,249.50833,-74.837,-44.077065,-38.61206,20.244019,3.286541,-0.86873007,1.036314,-12.420052,6.215438,-12.728369,-12.728369
FADS150,u,9,ADS,10.12,183.49606774742,-445.18655,199.27686,69.39139,39.725716,-31.145153,-36.69217,4.7876005,-28.519062,8.848082,-24.541508,-9.767211,-15.814157,-36.890884,257.28897,257.28897,-79.77557,-50.268272,-38.208942,17.966377,4.0865536,2.0302405,1.9887772,-9.307647,4.3636756,-13.561837,-13.561836
FADS150,u,9,ADS,10.12,183.49606774742,-462.57666,199.16595,78.37768,28.88567,-31.136856,-29.213753,11.3991,-29.848564,6.3140745,-27.566666,-10.32973,-10.283726,-28.778568,270.47717,270.47717,-85.140144,-54.757267,-29.049711,21.267979,-0.3174057,-2.542513,1.1409492,-8.321902,8.64147,-9.22442,-9.224419
FADS150,u,9,ADS,10.12,183.49606774742,-436.79916,201.64502,52.38419,35.68347,-14.507402,-4.063205,6.3555555,-27.737991,8.883338,-27.063698,-11.381568,-4.269934,-15.211484,244.59167,244.59167,-82.980774,-33.445797,-19.873339,10.431479,-11.837394,1.2638912,0.33714676,-10.132453,11.396882,-1.914958,-1.914958
FADS150,i,9,ADS,10.8,109.99999999999943,-350.9392,113.28936,36.57963,48.177456,14.858566,4.7498364,3.4515002,-3.8831706,-8.928534,-13.310707,3.9113781,5.1278276,-7.5801997,193.75941,193.75941,-32.555954,-10.860533,-21.71381,-5.703533,-4.3165035,-6.1900167,-4.7137685,6.4199557,9.219268,-5.745789,-5.745789
FADS150,i,9,ADS,10.8,109.99999999999943,-409.78323,145.32755,39.059868,106.73706,22.266815,-37.37363,0.83448064,-20.254496,20.208628,-38.666794,-4.5153685,5.80449,-26.816288,224.42155,224.42155,-19.295242,-8.396526,-72.05534,-10.716167,8.559567,9.687074,-9.206149,-12.361999,22.235641,-11.15046,-11.150459
FADS150,i,9,ADS,10.8,109.99999999999943,-400.74124,149.92636,25.097546,116.96312,18.483683,-41.714413,13.127392,-33.281567,22.925444,-46.570602,5.1440454,-1.6714888,-30.96613,212.91939,212.91939,-16.48162,-3.3069315,-79.33877,-2.6781454,4.216423,4.899026,-6.644518,-8.890699,22.449556,-18.055088,-18.055088
FADS150,i,9,ADS,10.8,109.99999999999943,-390.44818,141.11986,33.20875,112.08075,29.839182,-50.18701,12.836395,-26.38997,9.425255,-40.876442,-3.159934,1.9536294,-27.403599,211.82846,211.82846,-14.519554,-1.6847849,-81.13388,-8.501393,11.89852,-1.7055702,-7.2432356,-6.2925944,21.415035,-12.121833,-12.121832
FADS150,i,9,ADS,10.8,109.99999999999943,-387.85876,140.7071,41.615505,102.86511,25.825565,-37.19866,-1.4806823,-15.658667,-1.2707324,-39.56992,-1.6062984,-0.41708642,-23.730433,214.73714,214.73714,-18.920998,-7.89497,-70.03189,-13.653124,10.769998,0.104974926,-11.9556265,-0.16778302,19.576416,-11.062067,-11.062067
FADS150,i,9,ADS,10.8,109.99999999999943,-375.52878,133.3411,38.311157,116.62837,21.647541,-42.57352,-0.31386453,-11.367165,-2.7594304,-36.394657,-7.56457,1.3684417,-19.412468,206.91997,206.91997,-8.356361,-8.331808,-79.600945,-10.980702,15.603178,-1.222783,-12.513746,-2.4025698,18.88155,-5.9239492,-5.923949
FADS150,i,9,ADS,10.8,109.99999999999943,-378.09583,139.6156,36.134537,113.81804,22.30863,-35.5419,-1.1733139,-19.976711,1.2761121,-35.440994,-6.5644703,-0.8778927,-21.854607,207.11517,207.11519,-12.898781,-6.9129534,-74.67997,-11.740972,7.7825947,1.224713,-7.7321415,-3.9202912,17.281551,-7.645068,-7.645068
FADS150,i,9,ADS,10.8,109.99999999999943,-369.51654,135.20422,38.930702,100.49959,31.892525,-36.13102,-5.0429897,-15.25507,-4.170673,-37.478012,-6.791027,1.311343,-18.190186,204.22362,204.22362,-17.352318,-3.5190887,-68.31531,-18.467758,10.437975,0.43615842,-11.111471,-1.3101771,19.394678,-5.6995792,-5.6995792
