index,spkid,IPA,AgeMonth,Register,time_start,duration(ms),F1,F2,dF1,dF2,ddF1,ddF2
0,AF,a,20,IDS,0.3689109951241385,69.25304572213298,653.4047941297666,2035.121021168994,-85.47354540478518,-58.42973613115352,-8.057765169641982,101.45913611818816
1,AF,a,20,IDS,0.3689109951241385,69.25304572213298,571.9601313098025,1925.9617169787468,-85.47354540478511,-58.42973613115335,-8.057765169642153,101.45913611818696
2,AF,a,20,IDS,0.3689109951241385,69.25304572213298,482.4577033201964,1918.2615489066873,-99.23305514064417,24.02636672754119,-19.46125430207644,63.45306959920026
3,AF,a,20,IDS,0.3689109951241385,69.25304572213298,373.49402102851417,1974.014450433829,-63.16937266486122,46.43463867749387,91.58861925364181,-18.636525699296726
4,AF,a,20,IDS,0.3689109951241385,69.25304572213298,356.118957990474,2011.1308262616749,-63.16937266486121,46.43463867749367,91.58861925364201,-18.636525699296968
5,AF,e,20,IDS,0.606944219047834,48.17603180670127,795.2706846628918,2279.1853663956826,-25.47065028036657,-48.12520711854318,55.95501471206886,4.020499813954016
6,AF,e,20,IDS,0.606944219047834,48.17603180670127,741.8225270264909,2229.0499093701624,-25.4706502803666,-48.12520711854308,55.955014712068305,4.020499813953393
7,AF,e,20,IDS,0.606944219047834,48.17603180670127,744.3293841021585,2182.9349521585964,-25.47065028036657,-48.12520711854318,55.95501471206886,4.020499813954016
8,AF,æ,20,IDS,2.157774388277212,73.15497826333761,578.1637481457561,2188.9319196012198,-35.11072053191338,60.55449466855279,62.59318040578993,10.609846633124375
9,AF,æ,20,IDS,2.157774388277212,73.15497826333761,511.7564374109477,2244.1814909532113,-35.11072053191335,60.55449466855324,62.59318040579001,10.609846633122288
10,AF,æ,20,IDS,2.157774388277212,73.15497826333761,507.9423070819294,2310.040908938326,-13.640901942323712,51.25189592028081,-19.653543226611077,-29.215044129668968
11,AF,æ,20,IDS,2.157774388277212,73.15497826333761,484.47463352630024,2346.685282793773,5.07314445416192,24.103048790253368,57.08163601958188,-25.082650130388174
12,AF,æ,20,IDS,2.157774388277212,73.15497826333761,518.0885959902532,2358.2470065188327,5.073144454161841,24.10304879025358,57.08163601958215,-25.08265013038603
13,AF,e,20,IDS,6.087069859848887,46.67053081274197,494.43642154236596,1852.9090959282078,-24.17454206636253,-3.5808679084294406,-9.055964644887881,16.479226078670223
14,AF,e,20,IDS,6.087069859848887,46.67053081274197,474.7898617984475,1841.0886149804433,-24.174542066362584,-3.5808679084295316,-9.055964644888377,16.479226078668944
15,AF,e,20,IDS,6.087069859848887,46.67053081274197,446.0873374096408,1845.7473601113486,-24.17454206636253,-3.5808679084294406,-9.055964644887881,16.479226078670223
16,AF,o,20,IDS,12.70103660589469,46.67053081274197,368.90594441601525,1671.1512669563078,1.503479649633151,67.21853352347273,-3.766150367440903,-179.6820696380425
17,AF,o,20,IDS,12.70103660589469,46.67053081274197,372.292499249369,1828.2108352988025,1.5034796496331746,67.21853352347303,-3.7661503674412415,-179.6820696380446
18,AF,o,20,IDS,12.70103660589469,46.67053081274197,371.9129037152816,1805.5883340032537,1.503479649633151,67.21853352347273,-3.766150367440903,-179.6820696380425
19,AF,e,20,IDS,15.501042186545645,60.22003975837542,364.78916772502157,1708.4269841212822,-18.64670148602598,-97.32416226499379,-13.412572364490202,-203.98353533514577
20,AF,e,20,IDS,15.501042186545645,60.22003975837542,352.8487524212407,1713.094589523861,-18.646701486025982,-97.32416226499377,-13.412572364490416,-203.98353533514637
21,AF,e,20,IDS,15.501042186545645,60.22003975837542,327.4957647529696,1513.7786595912946,-17.260475715527768,-151.3319834688897,16.18502390548656,95.96789292735275
22,AF,e,20,IDS,15.501042186545645,60.22003975837542,318.32780099018515,1410.4306225860817,-17.26047571552776,-151.33198346888994,16.18502390548668,95.96789292735289
23,AF,i,20,IDS,16.214247141529036,51.1870337946192,251.59940632927584,2125.6668968374875,7.615421372937509,-16.551757710690037,-2.784758764425222,3.437189315169254
24,AF,i,20,IDS,16.214247141529036,51.1870337946192,260.607207084426,2107.396544469213,7.615421372937513,-16.551757710689973,-2.784758764425419,3.4371893151683253
25,AF,i,20,IDS,16.214247141529036,51.1870337946192,266.83024907515085,2092.5633814161074,7.615421372937509,-16.551757710690037,-2.784758764425222,3.437189315169254
