index,spkid,IPA,AgeMonth,Register,time_start,duration(ms),F1,F2,dF1,dF2,ddF1,ddF2
0,AF,a,20,IDS,0.3689109951241385,69.25304572213298,653.4047941297666,2035.121021168994,-85.47354540478518,-58.42973613115352,-8.057765169641982,101.45913611818816
1,AF,a,20,IDS,0.3689109951241385,69.25304572213298,571.9601313098025,1925.9617169787468,-85.47354540478511,-58.42973613115335,-8.057765169642153,101.45913611818696
2,AF,a,20,IDS,0.3689109951241385,69.25304572213298,482.4577033201964,1918.2615489066873,-99.23305514064417,24.02636672754119,-19.46125430207644,63.45306959920026
3,AF,a,20,IDS,0.3689109951241385,69.25304572213298,373.49402102851417,1974.014450433829,-63.16937266486122,46.43463867749387,91.58861925364181,-18.636525699296726
4,AF,a,20,IDS,0.3689109951241385,69.25304572213298,356.118957990474,2011.1308262616749,-63.16937266486121,46.43463867749367,91.58861925364201,-18.636525699296968
5,AF,i,20,IDS,16.214247141529036,51.1870337946192,251.59940632927584,2125.6668968374875,7.615421372937509,-16.551757710690037,-2.784758764425222,3.437189315169254
6,AF,i,20,IDS,16.214247141529036,51.1870337946192,260.607207084426,2107.396544469213,7.615421372937513,-16.551757710689973,-2.784758764425419,3.4371893151683253
7,AF,i,20,IDS,16.214247141529036,51.1870337946192,266.83024907515085,2092.5633814161074,7.615421372937509,-16.551757710690037,-2.784758764425222,3.437189315169254
8,AF,i,20,IDS,20.30835202281601,81.2970536738078,523.0235001251529,2438.382322509976,-33.41530224448503,-170.22212230099092,-67.72262453423936,-337.912160255547
9,AF,i,20,IDS,20.30835202281601,81.2970536738078,523.4695101477876,2437.1162803367597,-33.41530224448501,-170.22212230099078,-67.72262453423969,-337.9121602555506
10,AF,i,20,IDS,20.30835202281601,81.2970536738078,456.1928956361828,2097.9380779079943,-26.835308397588413,-216.64862731956623,80.88261222803249,245.05915021839792
11,AF,i,20,IDS,20.30835202281601,81.2970536738078,469.7988933526107,2003.8190256976272,27.038176345196256,-145.10433163261936,26.864357257536426,-101.97055884450583
12,AF,i,20,IDS,20.30835202281601,81.2970536738078,510.2692483265753,1807.7294146427555,37.233975108067334,-124.82138994069257,-6.4727597317946675,142.53644222835737
13,AF,i,20,IDS,20.30835202281601,81.2970536738078,544.2668435687453,1754.176245816242,37.23397510806731,-124.82138994069265,-6.472759731794165,142.53644222835774
14,AF,u,20,IDS,27.02785470782312,46.67053081274375,495.0501021413806,1437.9649994675199,-27.495972893517113,-9.100151931735319,-170.28360106372864,-20.327181793239937
15,AF,u,20,IDS,27.02785470782312,46.67053081274375,552.6959297797277,1439.0284384324048,-27.495972893517084,-9.100151931735317,-170.28360106372872,-20.327181793240925
16,AF,u,20,IDS,27.02785470782312,46.67053081274375,440.0581563543464,1419.7646956040492,-27.495972893517113,-9.100151931735319,-170.28360106372864,-20.327181793239937
17,AF,i,20,IDS,28.57553510826905,91.83556063151954,496.44937569336594,2644.6713565315445,3.0364413677133006,7.84633690890094,-0.7324162240122616,-34.87731643766111
18,AF,i,20,IDS,28.57553510826905,91.83556063151954,499.8520251730854,2669.9563516592752,3.036441367713295,7.846336908900942,-0.7324162240125816,-34.87731643766074
19,AF,i,20,IDS,28.57553510826905,91.83556063151954,502.5222584287925,2660.364030349346,-31.816400370015337,-336.56702498211496,-68.97326725144512,-653.949407344373
20,AF,i,20,IDS,28.57553510826905,91.83556063151954,436.2192244330547,1996.8223016950453,-52.672046485638674,-567.1159498889544,27.26197502019795,192.8515575306924
21,AF,i,20,IDS,28.57553510826905,91.83556063151954,397.17816545751515,1526.1321305714375,-46.67380460827439,-467.4700535654351,-15.265491265469905,6.440235116344866
22,AF,i,20,IDS,28.57553510826905,91.83556063151954,342.8716152165059,1061.8821945641753,-32.610465060638205,-203.64621272699085,43.39217036074194,521.2074465605424
23,AF,i,20,IDS,28.57553510826905,91.83556063151954,331.95723533623874,1118.8397051174559,-32.6104650606382,-203.64621272699094,43.3921703607422,521.2074465605427
24,AF,i,20,IDS,29.597069306314133,57.209037770455495,434.8946713381115,2465.6543801098405,8.789072365194764,49.674540548258314,11.677278685575738,55.889319138986664
25,AF,i,20,IDS,29.597069306314133,57.209037770455495,437.84510436051846,2487.3842610886068,8.789072365194826,49.67454054825893,11.677278685575402,55.88931913898432
