index,spkid,IPA,AgeMonth,Register,time_start,duration(ms),F1,F2
0,MIDS101,i,12,IDS,8.21,179.99999999999972,385.1801371371623,2729.1724056631765
1,MIDS101,u,12,IDS,9.98,179.99999999999972,316.50896554383735,755.2668525407571
2,MIDS101,u,12,IDS,10.93,109.99999999999943,384.0735558046062,1247.9788396778645
3,MIDS101,u,12,IDS,11.3,209.9999999999991,399.4078655660097,662.1141785161369
4,MIDS101,i,12,IDS,12.05,69.99999999999851,352.94120106527197,2222.1615045678773
5,MIDS101,u,12,IDS,18.65905706795583,270.9429320441714,527.8322216937323,1057.3641772322305
6,MIDS101,u,12,IDS,25.39444294167983,111.99268045704969,409.0271648345007,840.275472301038
7,MIDS101,u,12,IDS,32.37,120.00000000000455,327.5506161259188,806.2924277875809
8,MIDS101,u,12,IDS,33.51,240.000000000002,456.8509411275041,764.7555119501516
9,MIDS101,a,12,IDS,36.83,100.00000000000142,630.6965282382712,1155.6352269176487
10,MIDS101,a,12,IDS,40.57,119.99999999999744,852.4997039675716,1303.365448925199
11,MIDS101,i,12,IDS,50.37,100.00000000000142,325.9689509410383,2541.386788672505
12,MIDS101,i,12,IDS,52.49,111.76628464252047,378.4298436157292,2535.2816188864012
13,MIDS101,a,12,IDS,56.32230209453768,111.99268045704969,739.1802622839826,1142.9071795761529
15,MIDS101,a,12,IDS,58.81,140.00000000000057,791.8876276581911,1340.854895827666
16,MIDS101,i,12,IDS,63.25388576812797,76.11423187202604,333.73577596268063,2716.575836387951
17,MIDS101,i,12,IDS,67.53,39.99999999999204,431.30909853626093,2687.054236037392
18,MIDS101,i,12,IDS,67.83369202798903,66.30797201097494,464.6698364747383,1009.3826711300403
19,MIDS101,a,12,IDS,68.11,109.99999999999943,773.4686471727908,1172.988729497804
20,MIDS101,i,12,IDS,74.58073334031687,99.96296355367917,388.8567701898581,2575.6711399515934
21,MIDS101,i,12,IDS,76.11,79.9999999999983,357.4939574952434,2277.009104426295
22,MIDS101,a,12,IDS,77.45092451184483,89.0754881551743,769.3236903189377,1299.1368560883607
23,MIDS101,a,12,IDS,78.01,79.9999999999983,687.2088748813297,1245.5438726563114
24,MIDS101,i,12,IDS,80.41,49.99999999999716,439.5342821068824,1681.021108410574
25,MIDS101,u,12,IDS,83.03377508962195,90.87542141243432,345.22957065433013,995.5774324083613
26,MIDS101,u,12,IDS,93.85,101.22058344406071,363.82907041098986,771.3173398267837
27,MIDS101,a,12,IDS,103.37,189.99999999999773,668.5987547686186,1227.6803839413376
28,MIDS101,u,12,IDS,105.14,121.036197814405,338.98831973830625,800.7638759976683
29,MIDS101,a,12,IDS,107.27,106.06006518260358,704.5750212853372,1314.0511448253876
30,MIDS101,i,15,IDS,6.48,79.99999999999918,390.81713999166953,2687.900576781371
31,MIDS101,u,15,IDS,8.56,330.00000000000006,357.23816870708595,753.0249898279969
32,MIDS101,u,15,IDS,9.862722265895076,91.18527062939918,410.4562142299473,886.1666754953562
33,MIDS101,u,15,IDS,10.15,129.999999999999,494.36138118528265,713.3743785779435
34,MIDS101,i,15,IDS,10.62,90.00000000000163,440.24820123387354,2486.297556352251
35,MIDS101,u,15,IDS,23.04,120.000000000001,357.4829403079066,575.3804549494769
36,MIDS101,u,15,IDS,31.17,169.99999999999815,394.7182073616849,783.7809711605768
37,MIDS101,u,15,IDS,32.35,167.75436866485194,373.0778279724442,1504.209041946235
38,MIDS101,a,15,IDS,35.61,119.99999999999744,983.2482821714037,1808.9858275568545
39,MIDS101,a,15,IDS,37.97,100.00112244716064,806.743142608319,1268.4947720787736
40,MIDS101,i,15,IDS,44.48824486270311,100.18851918504623,389.93993172947586,2517.850542956004
41,MIDS101,i,15,IDS,46.46838095918718,90.29335679640127,363.78607371128373,2097.5589526883336
42,MIDS101,a,15,IDS,50.62,138.8508862588722,561.9126962519848,1040.95129617884
43,MIDS101,a,15,IDS,51.98415262931577,185.84737068422896,889.7709378257176,1333.2182774958428
44,MIDS101,a,15,IDS,53.75817438710587,162.0332841140808,709.4085662757029,1329.1218624435407
45,MIDS101,i,15,IDS,58.69500107959904,94.99892040096114,437.6430701286018,2751.4097950171154
46,MIDS101,i,15,IDS,62.99216830359122,57.83169640877617,461.69203654727727,2550.371483523183
47,MIDS101,i,15,IDS,63.35334173077683,76.65826922316654,308.77793051403313,2506.3564473560355
48,MIDS101,a,15,IDS,63.71,119.99999999999744,739.929448434114,1213.3328774843308
49,MIDS101,i,15,IDS,69.04,109.99999999999943,443.50446129639096,2633.875667968927
50,MIDS101,a,15,IDS,72.27107198273573,94.00404269213425,770.8579761760869,1348.6019415924072
51,MIDS101,a,15,IDS,73.33523479401651,85.34577560206458,723.1510829596937,1120.5300674045766
52,MIDS101,u,15,IDS,82.21,120.00000000000455,344.29661751327154,1642.6157175469252
53,MIDS101,u,15,IDS,96.79752496790084,172.4750320991575,287.2835137534433,864.7888214998048
54,MIDS101,a,15,IDS,105.17,209.99999999999375,588.8415642613705,1108.8290029917275
55,MIDS101,u,15,IDS,106.0,125.65421559530421,405.4019155256533,907.0961520156677
56,MIDS101,a,15,IDS,108.2,149.99999999999147,684.8289653245092,1279.016604550443
57,MIDS101,i,6,IDS,6.147593262134211,103.02044333385129,367.509475560347,2391.338982685209
58,MIDS101,u,6,IDS,7.77,200.00000000000017,346.0344152982104,681.7836684848625
