index,spkid,IPA,AgeMonth,Register,time_start,duration(ms),F1,F2
219,AN,i,22,ADS,127.14873391423797,67.02537654390994,466.2004327172183,2205.528446399696
220,AN,i,22,ADS,127.34176699868442,72.38740666741705,539.9309107217367,2050.8476180342795
221,AN,e,22,ADS,131.15534949414405,99.19755728500945,622.2036289941665,1444.3465808444962
222,AN,a,22,ADS,134.50356814909298,56.30131629689572,729.9591708641507,1388.2325044154245
223,AN,a,22,ADS,136.89398475885383,50.93928617338861,508.08192860318513,1531.370674731542
225,AN,a,22,ADS,138.14735930022505,64.3443614821706,459.9342724254035,2069.7422162954817
226,AN,e,22,ADS,141.80797917605037,77.74943679092416,351.2522912548323,1510.6220913102904
227,AN,e,22,ADS,142.89801952595036,40.215225926345965,344.1866702983133,1728.1959561703907
228,AN,i,22,ADS,145.4429504097239,117.27724774834769,364.18946516390383,1789.51068921813
229,AN,e,22,ADS,147.4015113548367,65.34018088834159,431.72713683134714,1990.301006580757
230,AN,a,22,ADS,153.0230767162003,82.09407342383201,782.3661457807884,2080.434067415273
231,AN,u,22,ADS,153.92276074535542,38.53395283158534,320.0340510462633,906.0229662079942
232,AN,a,22,ADS,156.61853357166706,43.560120592246676,483.8171412701165,1720.1180602039199
233,AN,e,22,ADS,156.6939260880767,46.91089909931634,556.9955943604015,2142.962238308174
234,AN,a,22,ADS,157.5040309383508,65.34018088837001,529.971836764634,1623.0044029643784
235,AN,æ,22,ADS,159.38563813746669,93.8217981986611,625.2872893926661,1901.612455872665
236,AN,e,22,ADS,159.61274430252047,73.71712715610101,647.7935711834095,1890.4297853034536
238,AN,a,22,ADS,167.1346150737593,45.23550984578151,615.6837146516209,1859.1155441256415
239,AN,e,22,ADS,168.33882332187744,61.98940238127193,462.3714253029695,2076.717687295746
240,AN,i,22,ADS,169.8613322897014,77.0679056631991,543.4678738706986,2211.0934326095626
241,AN,i,22,ADS,170.0213319634152,58.638623874173845,315.73644513004314,1848.0673618194387
242,AN,i,22,ADS,171.6574037156883,140.73269729800586,466.49277629275605,2062.873517721958
244,AN,i,22,ADS,172.51011683226164,63.66479163480676,427.5512424105734,1939.0377140249425
245,AN,a,22,ADS,174.0672131356618,73.71712715610101,459.22937397389256,1730.38693996879
246,AN,a,22,ADS,176.67220540367364,68.69095939543968,427.32430177851666,1590.3849354227295
247,AN,e,22,ADS,176.88162906036712,38.53395283161376,443.2276462163716,1592.9893495882545
248,AN,a,22,ADS,176.99806861348867,73.71712715610101,428.9776788029557,1088.3467305769939
249,AN,e,22,ADS,177.43644213033946,67.01557014193327,412.7941189765937,2047.0631613800624
250,AN,æ,22,ADS,179.6076227413487,95.49718745222435,442.47437958494373,2225.2948817860743
251,AN,e,22,ADS,180.3793619446413,60.3140131277371,602.3868399017254,1909.330351146091
252,AN,a,22,ADS,180.9674235726365,50.261677606386,619.5482889818505,2073.2345499277894
253,AN,e,22,ADS,182.67686613844324,46.91089909934476,341.3705639475266,1998.032193548539
254,AN,a,22,ADS,184.5328414158292,46.91089909934476,598.035950081453,1817.9784018054036
255,AN,a,22,ADS,184.94750025608224,88.79563043799976,524.4572291509329,1770.2686828794435
256,AN,a,22,ADS,185.12425382233155,53.61245611351251,768.8539067636364,1508.9516865381795
257,AN,a,22,ADS,186.6244545738409,63.66479163480676,587.3636877494984,1704.478092878509
258,AN,u,22,ADS,188.0567208413057,68.69095939549652,587.7990804567698,1535.7259741480157
259,AN,a,22,ADS,190.39706545536308,55.287845366990496,926.7830907224102,1613.9581543145866
260,AN,a,22,ADS,191.5848564226459,155.81120057993303,796.3858474057388,1468.7794213299933
261,AN,e,22,ADS,193.9326996787065,63.66479163477834,447.1501174780563,2017.7241495431967
262,AN,e,22,ADS,194.6194177283428,41.88473133868342,411.83574278441387,2356.732793998536
263,AN,e,22,ADS,194.81460057638105,60.3140131277371,411.20487244867314,1675.4762255570272
264,AN,e,22,ADS,198.70588162938893,55.28784536707576,477.0979076810371,2493.1587651578548
265,AN,e,22,ADS,199.8224685533961,110.5756907341231,416.3677023928006,1775.0445554235575
266,AN,i,22,ADS,200.61330642725449,36.858563578022085,348.74255625687954,1841.421303808704
267,AN,i,22,ADS,209.24511287704644,48.58628835285117,364.7856667981861,1883.145614667813
268,AN,u,22,ADS,210.39898206290604,60.31401312762341,370.3855016953744,1642.0519456091838
269,AN,e,22,ADS,210.69720135003752,100.52335521288569,509.0250164364942,2029.464603399471
270,AN,a,22,ADS,210.7901854536094,61.98940238127193,419.3180884570637,1678.2212440730284
271,AN,a,22,ADS,213.16911433205863,46.91089909937318,496.77959777468084,1538.9608577239246
273,AN,i,22,ADS,219.4064490922073,164.1881468476072,397.5554732667796,1687.0140947863906
274,AN,o,22,ADS,221.2695766979741,67.01557014190485,375.52465929889445,1589.6828990292336
275,AN,e,22,ADS,222.8141617281565,38.53395283158534,521.1991311632247,1699.5686375643636
276,AN,a,22,ADS,223.04704083439964,105.54952297357545,615.1171460275318,1688.5816608883397
277,AN,i,22,ADS,223.6007569826972,53.61245611351251,355.08536929739574,1749.865740098025
278,AN,u,22,ADS,224.6652520705402,38.53395283161376,408.57155107434846,1373.5139649550088
279,AN,i,22,ADS,224.78420470754207,58.638623874173845,416.450046266499,1770.8819527335957
