index,spkid,IPA,AgeMonth,Register,time_start,duration(ms),F1,F2
0,AF,i,20,ADS,1.999973207740104,62.07578095420008,314.8413310077864,1777.7240405442462
1,AF,i,20,ADS,3.0242290987596654,34.972270960112795,479.3475109755607,2237.8556806585525
2,AF,u,20,ADS,12.45924581470233,89.17929094828558,370.0039780922062,724.7139126770778
3,AF,i,20,ADS,19.53247030960732,77.81330288625199,404.4453912095379,1801.7692867646392
4,AF,i,20,ADS,25.383912437254683,44.340436931641136,423.19702167897617,2285.387981767535
6,AF,a,20,ADS,28.37301182021075,124.43929074362714,888.6098916731903,1727.967391987186
7,AF,a,20,ADS,28.936487113486155,97.97806225216732,612.1520601855718,1299.186181588791
8,AF,i,20,ADS,31.37321694757716,63.64998204702843,431.5390217792972,2780.1111379918257
9,AF,i,20,ADS,35.7106401922936,73.4800758915597,384.5356660990548,2727.998844041041
10,AF,a,20,ADS,36.92791390234623,48.524578418955855,1178.577969707551,2368.269605808863
11,AF,i,20,ADS,38.020255129542704,103.98123946918503,553.8568811234975,2304.1843867631283
12,AF,i,20,ADS,40.43487461733713,42.97891231392725,343.50786589777624,2235.795138230857
13,AF,a,20,ADS,40.5707434369102,45.751745366438,610.316624524657,1631.1029381540532
14,AF,a,20,ADS,47.687673036630734,44.36532884018618,615.9802879039963,1788.4953526463503
16,AF,a,20,ADS,54.39515479231862,97.0491568379046,455.2802786823889,1869.0661886168884
17,AF,a,20,ADS,54.543501360628,127.55032041553704,582.4975626320005,1756.5620190299437
18,AF,i,20,ADS,75.48356927273241,149.73298483562303,452.0222991609361,2611.7059523321363
19,AF,a,20,ADS,76.48701335428291,38.819662735164684,535.5578017741009,2100.584769495523
20,AF,a,20,ADS,77.27245993839821,112.29973862673148,1020.5918463203793,1613.5195171200435
21,AF,u,20,ADS,78.96112675985026,187.166231044543,413.28761942295176,1158.5444405699309
22,AF,a,20,ADS,80.55543401353415,70.70724283904894,947.0545398228553,1670.1562950587027
23,AF,i,20,ADS,81.99637575310112,44.36532884018618,380.2513803235265,1971.5452902526683
24,AF,a,20,ADS,82.53871434681552,58.229494102732815,476.3542914397618,1322.160013751185
25,AF,a,20,ADS,84.78048386449703,63.77516020776852,818.8403416128037,1868.1220847701968
26,AF,a,20,ADS,85.47576887929624,88.73065768037236,453.92108529441,1754.9056357324025
27,AF,i,20,ADS,86.58878723464855,80.41215852284722,518.6235448058626,2207.428118989012
28,AF,i,20,ADS,108.57861931595878,109.52690557422784,424.71295309526425,2423.8324815763835
29,AF,i,20,ADS,117.31003957985854,63.77516020778273,489.64427184672917,2457.979522554499
30,AF,a,20,ADS,120.60128765904253,54.07024452399867,866.6064539857812,1524.0085351135854
31,AF,a,20,ADS,123.016927584795,183.00698146578043,804.093865714769,1585.7297705784301
32,AF,i,20,ADS,137.90272403503494,69.32082631277581,496.9367987938923,2354.8582516594165
33,AF,a,20,ADS,141.90724466810428,48.52457841894875,819.702462286227,2059.018708362786
34,AF,a,20,ADS,142.17776237868978,76.25290894407044,609.510891215682,1478.7567106508284
35,AF,a,20,ADS,144.2385571714673,49.910994945207676,758.5200876117684,1373.7403626168275
36,AF,a,20,ADS,166.78243488921885,83.18499157536507,807.4735005368871,1729.9169072556049
37,AF,a,20,ADS,179.33797227669106,92.88990725914914,776.2454966304235,1537.6986516893912
38,AF,a,20,ADS,179.58500415031295,67.9344097865453,1089.2541952888407,1524.9095347492066
39,AF,i,20,ADS,180.75784078001496,54.07024452392761,369.55140199436863,2275.173102154594
40,AF,a,20,ADS,181.15366269826097,38.81966273513626,735.9686679828458,1564.5090965157424
41,AF,a,20,ADS,181.24100693941512,52.68382799772553,760.4363191091894,1380.6002370304175
42,AF,a,20,ADS,181.71862743271024,76.25290894407044,592.5812045535286,2069.864242581115
43,AF,a,20,ADS,187.6181110881764,149.7329848355946,734.0784958960671,1652.4896556694189
44,AF,a,20,ADS,188.2943192475392,41.592495787654116,751.1945788816416,1651.1499986151614
45,AF,a,20,ADS,190.23278502942927,135.86881957317587,846.5162828946733,1713.8968637028106
