index,spkid,IPA,AgeMonth,Register,time_start,duration(ms),F1,F2
0,MIDS101,æ,12,IDS,3.945619516445384,177.9634767160596,928.8893704871183,1461.525315157944
1,MIDS101,o,12,IDS,4.62619211089604,104.99845126247553,540.982041214264,1079.4970565514645
2,MIDS101,e,12,IDS,5.722465368932885,117.53463106711504,613.6179518745016,2098.0132428714687
3,MIDS101,o,12,IDS,6.578718416100653,117.41168112433354,520.6430010142604,1132.438469335284
4,MIDS101,i,12,IDS,8.21,179.99999999999972,385.1801371371623,2729.1724056631765
5,MIDS101,u,12,IDS,9.98,179.99999999999972,316.50896554383735,755.2668525407571
6,MIDS101,u,12,IDS,10.93,109.99999999999943,384.0735558046062,1247.9788396778645
7,MIDS101,u,12,IDS,11.3,209.9999999999991,399.4078655660097,662.1141785161369
8,MIDS101,i,12,IDS,12.05,69.99999999999851,352.94120106527197,2222.1615045678773
9,MIDS101,æ,12,IDS,14.62,140.00000000000057,865.2843914159912,1541.2223700726577
10,MIDS101,æ,12,IDS,15.63,80.00000000000007,824.582327344536,1559.0578485457277
11,MIDS101,æ,12,IDS,17.73,129.999999999999,788.0304082235708,1521.8551198035134
12,MIDS101,u,12,IDS,18.65905706795583,270.9429320441714,527.8322216937323,1057.3641772322305
13,MIDS101,e,12,IDS,24.35,59.99999999999872,596.0914735471864,1187.8125512484748
14,MIDS101,æ,12,IDS,24.53979835443594,131.8623495704081,752.4526279260905,1398.9108498571745
15,MIDS101,u,12,IDS,25.39444294167983,111.99268045704969,409.0271648345007,840.275472301038
16,MIDS101,æ,12,IDS,31.16,149.99999999999858,936.3760299550893,1579.8213732508189
17,MIDS101,u,12,IDS,32.37,120.00000000000455,327.5506161259188,806.2924277875809
18,MIDS101,u,12,IDS,33.51,240.000000000002,456.8509411275041,764.7555119501516
19,MIDS101,e,12,IDS,35.8,120.00000000000455,632.2957098453988,1731.1736674488536
20,MIDS101,a,12,IDS,36.83,100.00000000000142,630.6965282382712,1155.6352269176487
21,MIDS101,e,12,IDS,38.70878169835743,91.21830164257005,642.3771072498514,2331.288145082048
22,MIDS101,a,12,IDS,40.57,119.99999999999744,852.4997039675716,1303.365448925199
23,MIDS101,o,12,IDS,41.51,109.99999999999943,443.70712538365643,968.2439800704983
24,MIDS101,o,12,IDS,43.51,109.99999999999943,437.78091317688984,975.5883113289278
25,MIDS101,æ,12,IDS,49.87583065291916,114.16934708083915,833.5994122103206,1316.6138463875257
26,MIDS101,i,12,IDS,50.37,100.00000000000142,325.9689509410383,2541.386788672505
27,MIDS101,i,12,IDS,52.49,111.76628464252047,378.4298436157292,2535.2816188864012
28,MIDS101,e,12,IDS,55.95306654971331,96.93345028668432,523.9685257299727,1749.5835846394511
29,MIDS101,a,12,IDS,56.32230209453768,111.99268045704969,739.1802622839826,1142.9071795761529
30,MIDS101,e,12,IDS,57.18367733192495,93.9293448994718,611.1378241231023,1430.9527624984794
32,MIDS101,a,12,IDS,58.81,140.00000000000057,791.8876276581911,1340.854895827666
33,MIDS101,æ,12,IDS,62.68998741741436,120.01258258564462,849.1417030778566,1610.7956290528118
34,MIDS101,i,12,IDS,63.25388576812797,76.11423187202604,333.73577596268063,2716.575836387951
35,MIDS101,e,12,IDS,65.07361010488682,96.38989511317675,662.3822945456055,2194.60953598144
36,MIDS101,e,12,IDS,66.03,120.00000000000455,589.6832298868952,2237.2766676353162
37,MIDS101,i,12,IDS,67.53,39.99999999999204,431.30909853626093,2687.054236037392
38,MIDS101,i,12,IDS,67.83369202798903,66.30797201097494,464.6698364747383,1009.3826711300403
39,MIDS101,a,12,IDS,68.11,109.99999999999943,773.4686471727908,1172.988729497804
40,MIDS101,i,12,IDS,74.58073334031687,99.96296355367917,388.8567701898581,2575.6711399515934
41,MIDS101,i,12,IDS,76.11,79.9999999999983,357.4939574952434,2277.009104426295
