index,spkid,IPA,AgeMonth,Register,time_start,duration(ms),F1,F2
50,FIDS101,i,9,IDS,65.64,68.6074196495241,425.46797951111813,1693.0275756191845
51,FIDS101,u,9,IDS,68.37,106.09118672958573,385.3872488406963,927.2678896800549
52,FIDS101,u,9,IDS,77.29,157.8488166911569,292.12143377181934,591.4054531880307
53,FIDS101,a,9,IDS,84.99,118.53238709744573,512.1450807421406,964.8784678043752
54,FIDS101,u,9,IDS,86.45,85.24016241540266,338.86578996909384,840.530494816558
55,FIDS101,a,9,IDS,88.2,108.0850931383992,489.25845095932095,915.5273512523098
56,FIDS102,i,12,IDS,9.861318880578638,128.68111942136196,297.31932896906704,1980.1242456859702
57,FIDS102,u,12,IDS,11.98,169.99999999999994,333.5680052935201,809.0495268967502
58,FIDS102,u,12,IDS,14.98,179.99999999999972,348.87762452160655,847.5434039396072
59,FIDS102,u,12,IDS,15.37,130.0000000000008,427.50279618359,1068.129919542082
60,FIDS102,i,12,IDS,15.9,89.99999999999986,324.68038912545103,2242.554497104467
61,FIDS102,u,12,IDS,27.59,219.99999999999886,320.13518772705635,803.833735021153
62,FIDS102,u,12,IDS,33.52482448542706,75.94870718880031,360.95421931635275,602.325012333934
63,FIDS102,u,12,IDS,51.93,109.99999999999943,361.67920495807846,920.0770685955679
64,FIDS102,u,12,IDS,54.01,120.00000000000455,550.7152933762854,1528.1580141840477
65,FIDS102,a,12,IDS,62.7,119.99999999999744,584.4963527920659,1285.623666458954
66,FIDS102,a,12,IDS,65.68,95.66530521989591,673.7504350102068,1412.991118188696
67,FIDS102,i,12,IDS,76.21349942469028,66.50057530971765,338.8910853507412,2169.6195836052602
68,FIDS102,i,12,IDS,79.8510274962212,126.12910300997271,328.1725492632596,2099.026275762152
69,FIDS102,a,12,IDS,86.67440326413177,160.03477586210124,807.0153941154622,1205.848637315997
70,FIDS102,a,12,IDS,89.82,370.00000000000455,739.9913090354187,1162.6047691671117
71,FIDS102,a,12,IDS,94.26,129.99999999999545,526.14711539154,1294.8742994335748
72,FIDS102,i,12,IDS,98.49635216856775,54.249076563422705,325.44771150511536,2265.5318113939215
73,FIDS102,i,12,IDS,115.54,59.99999999998806,284.39497697119515,2152.4269188750945
74,FIDS102,i,12,IDS,115.88,79.9999999999983,323.3405490615726,2160.243157486305
75,FIDS102,a,12,IDS,116.149294156405,97.64833781419213,528.1088630734935,1073.114457319814
76,FIDS102,i,12,IDS,124.88,140.00000000000057,310.7301961771187,2194.5152473736593
77,FIDS102,i,12,IDS,127.0858873139885,100.36079164240164,275.57046153335375,1460.548840903984
78,FIDS102,a,12,IDS,131.7849563018204,100.66458500392628,561.3128159223614,1198.3270687442198
79,FIDS102,a,12,IDS,136.3584283172549,135.17815700529923,523.3682024577818,1170.2834110875192
80,FIDS102,u,12,IDS,138.6394713667866,150.5286332133835,363.44764786232827,859.2802700815347
81,FIDS102,i,12,IDS,139.01,78.1478028040965,352.3325445676548,2287.0822904343268
82,FIDS102,u,12,IDS,143.71,120.00000000000455,260.74016918805813,763.0093263008423
83,FIDS102,u,12,IDS,157.24,149.99999999997726,323.2150481295419,1234.2412237834728
84,FIDS102,a,12,IDS,174.94,150.00000000000568,628.3737772663188,1222.6084312828073
85,FIDS102,u,12,IDS,179.07,50.00000000001137,277.2973685792494,758.9552043114322
86,FIDS102,a,12,IDS,183.31,113.49869026489046,732.2461431732106,1472.2390764283653
87,FIDS103,i,15,IDS,7.803851710667416,176.14828933258408,338.8640828611639,2548.1523338179027
88,FIDS103,u,15,IDS,10.32,209.9999999999991,305.13994623048274,650.2328213094205
89,FIDS103,u,15,IDS,11.42513895395523,241.47094355500974,295.8919619642849,632.7381733707465
90,FIDS103,u,15,IDS,11.93,250.0,316.0158870171556,715.5847319758846
91,FIDS103,i,15,IDS,12.7,120.000000000001,328.10900594216287,2211.0818891870063
92,FIDS103,u,15,IDS,20.87,209.9999999999973,288.2992693642151,580.1909019874917
93,FIDS103,u,15,IDS,25.72113827911894,243.2865145591805,338.6581256746461,641.7559656012772
94,FIDS103,u,15,IDS,36.15,120.00000000000455,306.1845619732019,750.9280211960158
95,FIDS103,u,15,IDS,37.39,179.99999999999972,355.3034753044707,765.0917789923403
96,FIDS103,a,15,IDS,41.88,97.96197432697085,627.9170757211679,1065.2452221845963
97,FIDS103,a,15,IDS,45.0,189.99999999999773,830.8020586556356,1114.1080208477342
98,FIDS103,i,15,IDS,53.05028410611681,179.7158938831842,347.86423544174454,2543.8986104212995
99,FIDS103,i,15,IDS,55.54220405819085,67.79594180915183,367.92973933321906,2236.748337856609
100,FIDS103,a,15,IDS,60.22,129.34748890768333,707.1621320203772,1140.5916005854526
101,FIDS103,a,15,IDS,62.3628482317666,137.15176823340158,586.6851338335787,1100.3459481372333
102,FIDS103,a,15,IDS,65.22655553506192,94.40969221699902,740.2955981002145,1228.8451266447407
103,FIDS103,i,15,IDS,69.40962573174502,131.84352513502517,311.5715356974355,1049.1984438896707
104,FIDS103,i,15,IDS,75.60856583264159,61.43416735841356,329.20685175348757,2083.9494868015095
105,FIDS103,i,15,IDS,75.97833544633014,84.91616873102714,347.2137076149888,2228.5930372084904
106,FIDS103,a,15,IDS,76.32,141.01682648545477,650.2342491705468,1300.2443870808897
107,FIDS103,i,15,IDS,84.24,184.80325673458253,266.0299350889654,1955.424188140881
108,FIDS103,a,15,IDS,87.08,105.13223104526048,395.87530187307914,946.2817322296524
109,FIDS103,a,15,IDS,88.51777937904409,116.20107300034022,633.8406313185594,1088.1845864621775
110,FIDS103,u,15,IDS,90.94,150.00000000000568,401.29141422044245,784.0366125603291
111,FIDS103,i,15,IDS,91.34540549685434,54.594503145665385,387.8550761143328,1832.5972456184745
112,FIDS103,u,15,IDS,96.15,109.99999999999943,344.2092405969111,879.4245610313687
113,FIDS103,u,15,IDS,106.84,189.99999999999773,333.6837153714213,1563.9243992232289
114,FIDS103,a,15,IDS,116.9,129.99999999999545,674.5775961382788,1165.6637576708135
115,FIDS103,u,15,IDS,118.8047342133235,135.26578667649858,456.83677482740705,1486.2319165703025
116,FIDS103,a,15,IDS,121.38,120.00000000000455,630.6415334734106,1203.4568542925654
117,FIDS104,i,12,IDS,6.92,120.00000000000011,272.86894806862296,2351.3684738710012
118,FIDS104,u,12,IDS,8.28,180.00000000000148,293.792915789928,726.2719221404566
119,FIDS104,u,12,IDS,9.27,160.00000000000014,254.79634006036534,1038.308828942615
120,FIDS104,u,12,IDS,9.67,179.99999999999972,306.5427649975375,507.8605967082767
121,FIDS104,i,12,IDS,10.29,110.00000000000121,398.1644843415172,2460.6583159341535
122,FIDS104,u,12,IDS,17.12670579156408,223.29420843592018,360.0664394456765,675.6978412659892
123,FIDS104,u,12,IDS,21.98,99.99999999999787,307.0670307112627,762.761825786868
124,FIDS104,u,12,IDS,31.08,190.00000000000128,325.0395532288859,662.8623100363216
125,FIDS104,u,12,IDS,32.06,195.36974736129054,305.20682337212185,950.0732475770895
126,FIDS104,a,12,IDS,36.06,99.99999999999432,632.5011946878324,1532.9529646094948
127,FIDS104,a,12,IDS,38.54,100.00000000000142,659.4600105933339,1269.8232419255153
128,FIDS104,i,12,IDS,47.92969140977398,100.30859022602101,348.9618884865812,2566.6370825131435
129,FIDS104,i,12,IDS,49.95,89.9999999999963,348.6272952850184,2244.775424430705
130,FIDS104,a,12,IDS,54.12,109.99999999999943,782.9263213973844,1353.8500966863073
