index,spkid,IPA,AgeMonth,Register,time_start,duration(ms),F1,F2
238,MADS103,i,18,ADS,12.5422960555804,92.9515912147103,342.11567025329737,2651.380225466287
239,MADS103,u,18,ADS,19.62836382227704,41.636177722960355,353.8425396940289,918.5819574468911
240,MADS103,u,18,ADS,23.67,55.03714574203755,302.4879764535726,913.5333231231838
241,MADS103,u,18,ADS,31.47,148.01434410563274,364.73617149687277,1171.8397130425365
242,MADS103,u,18,ADS,33.14,179.99999999999972,339.134137446379,756.6008230243664
244,MADS103,a,18,ADS,38.86,160.0000000000037,767.2597682595207,1258.345268580002
245,MADS103,i,18,ADS,47.08428712271531,149.31447433278322,369.7287352203783,2711.60872638345
246,MADS103,i,18,ADS,49.70705691242821,73.19336977096924,373.68037668582934,2622.0875404301682
247,MADS103,a,18,ADS,53.51127638620895,68.7236137910503,749.8297905854135,1392.0734672428916
249,MADS103,a,18,ADS,56.38,113.54886485190718,892.9060703546749,1361.5007395433581
250,MADS103,i,18,ADS,58.86081493689351,111.9858557495661,364.10073448273755,2584.362626922219
251,MADS103,i,18,ADS,63.30233760914032,76.12110456180687,365.0681805892963,2291.1907320405453
252,MADS103,i,18,ADS,63.66336378963628,60.60354480207053,431.0019541702635,2349.407433618921
253,MADS103,a,18,ADS,64.00070213517631,104.66651877248978,696.188132865597,1226.015889830504
254,MADS103,i,18,ADS,70.51274437107595,185.17922552054245,348.87026844754877,2708.775515777757
255,MADS103,i,18,ADS,72.4449083822761,120.45434049892378,344.7119842264973,2561.1991401235246
256,MADS103,a,18,ADS,74.1,99.54318658436989,717.9875725083734,1295.5547996011624
257,MADS103,a,18,ADS,75.1,101.38673262143527,857.541521524099,1536.9726037180753
258,MADS103,i,18,ADS,77.60733002742126,64.99334919007538,530.904811406985,1709.2831667219466
259,MADS103,u,18,ADS,80.85083315837441,90.99068886609984,410.37032376328995,918.2505560500659
260,MADS103,u,18,ADS,90.17,100.82100866877397,352.4314048523873,786.6208145429531
263,MADS103,a,18,ADS,101.0116909331985,121.32091848820892,811.7424525987809,1444.6289910226758
264,MADS103,i,6,ADS,5.88,107.79804446094587,412.9216982750548,2363.5138671496425
265,MADS103,u,6,ADS,7.43,151.96190712432588,402.5237654397135,609.5015967001424
266,MADS103,u,6,ADS,8.46342487192758,166.57512807242014,385.53045620923405,963.8062224072561
267,MADS103,u,6,ADS,8.85995241240463,220.0475875953707,342.8402035343201,1014.7546601718631
268,MADS103,i,6,ADS,9.64,88.07760480252291,373.1832468196928,2391.148232491165
269,MADS103,u,6,ADS,16.44,137.54658289121835,428.2266009790067,741.5449351289558
270,MADS103,u,6,ADS,20.72,130.00000000000256,335.14639760575676,818.7581369046569
271,MADS103,u,6,ADS,28.14,140.00000000000057,382.4957184984681,700.0181438178831
272,MADS103,u,6,ADS,29.19,179.99999999999972,391.34299592094777,832.9631300020286
273,MADS103,a,6,ADS,33.21,94.7124850658625,713.2632031473755,1301.7740490413312
274,MADS103,a,6,ADS,35.52680987627321,116.66173568515603,886.3153365823814,1310.3408858760977
275,MADS103,i,6,ADS,43.5647295899975,108.56022626258977,400.7385121302733,2429.543968634331
276,MADS103,i,6,ADS,45.95901958838478,109.37037720484,333.0843606267142,2594.0866473159076
277,MADS103,a,6,ADS,49.7,121.7928084342006,670.8137598350581,1327.8773931959947
278,MADS103,a,6,ADS,50.87,125.82169453570202,852.4633078916565,1262.2858806739266
279,MADS103,a,6,ADS,52.28,135.5349922355913,628.9793042211052,1209.2665006868015
280,MADS103,i,6,ADS,54.42618880132182,103.69932060903864,346.13939372211337,2425.047280587145
281,MADS103,i,6,ADS,59.29,60.00456916978436,393.0948593066128,2097.748276199451
282,MADS103,i,6,ADS,59.60551222321835,55.09026407354867,455.4540776866173,2328.424292098708
283,MADS103,a,6,ADS,59.9,100.00000000000142,662.1690406781489,1272.6113563693498
284,MADS103,i,6,ADS,66.29,183.18569317474953,387.75252059633897,2623.4689522153867
285,MADS103,i,6,ADS,68.07,122.32147704021656,390.5477261250667,2555.2145809849644
286,MADS103,a,6,ADS,69.60003756422485,85.87599987936301,726.3177337966126,1252.771188590907
287,MADS103,a,6,ADS,70.44796260554196,98.02826401322307,652.9542679943333,1281.70424286453
288,MADS103,i,6,ADS,72.66,58.09083366963819,556.727741465464,1815.6884572079887
289,MADS103,u,6,ADS,75.65,98.74923249347489,353.9689534433251,913.9509321422186
290,MADS103,u,6,ADS,84.90382058512651,89.9267545906497,388.396262112177,784.1111586379036
291,MADS103,a,6,ADS,92.76933901557705,172.56215070099756,798.1995076255749,1220.6910288492281
292,MADS103,u,6,ADS,94.27643555628153,215.50015064065065,344.7671759076303,1061.7955123191155
293,MADS103,a,6,ADS,96.50238083991424,136.10535829936055,746.4734397226243,1233.2235504987125
294,MADS103,i,9,ADS,5.65,119.99999999999922,446.91455543081867,2562.117515423921
295,MADS103,u,9,ADS,7.27,200.00000000000017,357.96610562663204,867.9888661379086
296,MADS103,u,9,ADS,8.294531525741391,135.46847425860875,399.791910555835,934.000573937026
297,MADS103,u,9,ADS,8.655561423429877,201.4371666348147,464.2605990918001,995.9792671107052
298,MADS103,i,9,ADS,9.28,89.99999999999986,359.1946250398701,2532.9272888715186
299,MADS103,u,9,ADS,16.16539561358321,147.91521414730013,368.43242851948486,951.2488105974752
300,MADS103,u,9,ADS,20.77047708159907,162.5121102802609,366.20432196862663,700.395278659156
301,MADS103,u,9,ADS,28.52742654982867,119.6945482902585,468.33818665451656,920.9586068774892
302,MADS103,u,9,ADS,29.64252149532118,187.47850467881833,347.3879020142669,714.6338188529619
303,MADS103,a,9,ADS,33.4,97.37159139329066,879.9210888496564,1525.1445514214965
304,MADS103,a,9,ADS,35.75,140.00000000000057,852.2866537235744,1391.5874182308935
305,MADS103,i,9,ADS,43.41179363905172,118.20636094827819,404.2751372431438,2550.489289830673
306,MADS103,i,9,ADS,45.89263833509854,137.36166490146218,413.0954620956756,2358.5062387327566
307,MADS103,a,9,ADS,50.53,159.9999999999966,897.5864114442669,1313.2936409945048
308,MADS103,a,9,ADS,52.03,109.99999999999943,807.7151384092132,1364.1854942700404
309,MADS103,i,9,ADS,54.60446499976567,95.53500023433514,418.10497985886997,2637.260999865493
310,MADS103,i,9,ADS,59.77,49.99999999999716,380.4513484457632,2256.034319655609
311,MADS103,i,9,ADS,60.1,68.73771876414025,450.8595574773959,2543.7799470077325
312,MADS103,a,9,ADS,60.44,142.49780209857477,764.706829498597,1353.9307744628152
313,MADS103,i,9,ADS,68.22,200.00000000000284,333.86580017754835,1682.9348581618233
314,MADS103,i,9,ADS,70.2556654396574,134.3345603425945,390.8782010636375,2747.651360711584
315,MADS103,a,9,ADS,72.13,125.01603240794168,801.991153851704,1284.0149749729903
316,MADS103,a,9,ADS,73.03612028032641,83.87971967358965,740.6238555782029,1382.5024161133506
317,MADS103,i,9,ADS,75.61,53.61291523651346,518.6321919218083,1671.4116228201808
318,MADS103,u,9,ADS,79.14277738771199,107.22261228801244,365.83096016637995,967.3144906905375
319,MADS103,u,9,ADS,88.92,170.0000000000017,373.03441072986806,847.6952343846663
320,MADS103,a,9,ADS,97.15,159.9999999999966,770.3441206572618,1234.315981644476
321,MADS103,u,9,ADS,98.87,106.83522348031715,391.37743220680267,809.627975870391
322,MADS103,a,9,ADS,100.9769824533147,143.0175466853001,730.0002430571978,1260.9409042809987
323,MADS104,i,6,ADS,6.759373952303211,158.28764124073214,325.10433682553,2508.8612245654776
324,MADS104,u,6,ADS,9.535468080548355,160.19472125567978,349.77758730122,1315.893175063216
325,MADS104,u,6,ADS,9.907752710565484,122.05312095670529,507.73503272252435,916.6580971611496
326,MADS104,i,6,ADS,10.58418207071641,111.56418087449005,304.6043374759468,2390.4844365135496
