index,spkid,IPA,AgeMonth,Register,time_start,duration(ms),F1,F2
0,FADS101,e,18,ADS,1.731827153551569,65.30079396176203,533.0604430462135,1729.4848067669243
1,FADS101,o,18,ADS,2.049161937147865,87.73654160784395,444.9062148231302,806.7141603483127
2,FADS101,o,18,ADS,3.366901538008968,86.09490153618005,506.9819638383673,1481.9669082237635
3,FADS101,i,18,ADS,4.241120171472395,66.39399372478749,317.9658768817927,1981.4762717073459
4,FADS101,u,18,ADS,5.69,159.99999999999926,354.0489855474214,1115.6062709141788
5,FADS101,u,18,ADS,6.697327169455356,87.9720416853429,344.26273263246003,759.7012161068691
6,FADS101,u,18,ADS,6.922141504394846,97.10121582250065,346.778546177172,698.3041366250923
7,FADS101,i,18,ADS,7.354016154215554,80.50271739130466,380.6638211689803,2054.8138931166504
8,FADS101,æ,18,ADS,9.883931130683528,103.74061519497957,549.8659073978297,1606.0335308264428
9,FADS101,æ,18,ADS,11.13032351358359,69.67648641640878,622.193195926334,1640.8129236502002
10,FADS101,æ,18,ADS,12.56044299475797,67.2239186463397,527.7475641176329,1743.1842843657314
11,FADS101,u,18,ADS,12.93297205963919,117.02794036080988,458.1614541590012,1526.5209097360762
12,FADS101,æ,18,ADS,14.76473334824388,80.50271739130999,574.0550550410895,1614.7970078312728
13,FADS101,u,18,ADS,15.49348089698885,83.82241707754012,390.51639816911586,791.3701450125351
14,FADS101,æ,18,ADS,20.89925374268591,69.71369341102829,583.5039044033467,1640.671587337453
15,FADS101,u,18,ADS,22.31916913936903,78.83551378305853,315.92703667154274,1130.367538895135
16,FADS101,u,18,ADS,23.11,181.83575467607938,305.52783238776,657.058919180033
17,FADS101,o,18,ADS,30.9028448059707,107.15519402929985,539.6057677954357,1075.696228006068
18,FADS101,o,18,ADS,32.1275757282029,82.42427179710177,464.5331772398889,872.1127262363117
19,FADS101,e,18,ADS,35.03279746173031,57.20253826969213,564.6230631081987,1627.721486002247
20,FADS101,i,18,ADS,35.41622277549097,71.3735432541398,348.2268412401283,1981.2166392988113
21,FADS101,a,18,ADS,40.28059945635131,79.40054364868843,680.5406109203459,1232.8254247988618
22,FADS101,e,18,ADS,41.31510878512763,87.97204168535444,674.5920582692104,1235.2975549886446
23,FADS101,a,18,ADS,41.72510556347815,66.39399372478039,510.84400790977486,939.7042335809936
24,FADS101,e,18,ADS,42.76,68.87195186894957,642.0719187201482,1240.5008236630326
25,FADS101,a,18,ADS,43.05,90.00000000000341,690.6926446451657,1010.9123747678962
26,FADS101,a,18,ADS,43.98840649355422,64.73414388166532,631.5582820927142,1078.914028649123
27,FADS101,e,18,ADS,46.09324302986074,76.75697013926452,590.4819161893141,1593.4470760161687
