spkid,IPA,AgeMonth,Register,time_start,duration(ms),mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
AF,a,20,IDS,178.89556587487783,81.2970536738078,-339.97034,139.82529,15.861923,23.473282,33.232525,-6.074333,-16.419838,-1.8439419,-22.781261,-0.7156642,-28.96016,-19.134335,-15.726511
AF,u,20,IDS,179.60113926943805,55.70353677649109,-320.1379,166.28668,24.81263,14.474001,-15.948849,-17.000002,-11.986542,12.696268,-6.7949505,-5.460257,-24.55236,3.8270226,-14.692346
AF,a,20,IDS,191.2118055565805,78.28605168592162,-372.0685,125.25035,-11.774458,33.365345,-45.53253,-0.41564214,-20.392246,3.5182762,-20.549797,-31.338848,-15.703764,-5.6848574,-14.8088665
AF,a,20,IDS,191.93370597251183,173.1326143053593,-300.66525,146.22772,39.370018,42.51815,3.9764094,-24.447569,-12.626692,13.48196,-20.041622,4.661875,-16.115389,-6.4888124,-24.279503
AF,a,20,IDS,192.5336481186047,135.49508945632738,-287.39423,117.413956,18.308727,50.13778,-16.848738,-12.991216,-10.27796,15.232333,-17.85376,4.183669,-14.584475,-13.860032,-28.376572
AF,a,20,IDS,193.0914489261945,230.3416520757935,-340.18042,143.5548,-10.397431,59.71402,-17.996838,-16.343708,-9.546392,1.2675408,-5.1654234,-22.998756,-21.438772,-27.91817,-23.520016
AF,a,20,IDS,193.614208005442,274.0011809005978,-303.21127,122.71071,-2.241361,35.323982,0.06782079,-7.394451,0.57240856,19.16743,-14.113051,-22.119175,-22.329845,1.3658493,-26.300707
AF,a,20,IDS,200.82135038088907,100.86856659532373,-294.445,144.55228,-13.577158,40.642403,-17.189932,-12.76239,-19.35701,14.498313,-1.5908601,-40.54435,-25.793062,-23.138493,-11.696545
AF,a,20,IDS,203.98024068422728,105.38506957715299,-248.37828,117.94351,-15.065765,19.695084,-23.912025,-4.6175613,-18.562729,8.100676,-2.4272642,-11.959287,-28.43426,-3.8163614,-9.434032
AF,a,20,IDS,207.127061092792,93.34106162543776,-274.1471,124.811646,-55.49143,25.907436,-8.809731,10.411263,-15.659691,-17.648066,-3.190476,-25.722399,-27.692915,2.8193789,-6.49868
