spkid,IPA,AgeMonth,Register,time_start,duration(ms),mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
FIDS105,e,12,IDS,24.95,120.000000000001,-404.3745,125.081924,21.985397,51.04048,4.0842595,-63.9992,-16.745663,-19.709774,-32.877003,-4.362134,6.1965547,-6.7846594,-16.03061
FIDS105,æ,12,IDS,25.19,189.99999999999773,-416.21735,156.49289,-74.84238,34.15756,0.95661783,-18.288158,11.8806715,-20.61156,-8.836423,30.902843,-3.54923,-3.0309777,-6.5357122
FIDS105,u,12,IDS,26.79,130.00000000000256,-570.9753,191.39084,63.04785,26.469158,19.277185,2.8902118,1.0292549,-3.3906436,-1.2121294,-6.4743986,-2.215373,-7.015156,-18.254244
FIDS105,æ,12,IDS,34.71,149.99999999999858,-434.76157,127.97912,-19.800602,35.57697,7.1131763,-7.1272526,-4.636759,-12.714126,-2.0693762,9.1074295,-4.1607447,-15.063807,-8.093192
FIDS105,u,12,IDS,36.55,250.0,-579.4154,189.63556,72.72626,29.264671,-2.0455241,-25.823597,4.5208273,-21.257141,-19.956228,6.0410657,-11.088427,2.6097379,-21.309942
FIDS105,u,12,IDS,38.36,167.01431943692313,-516.17053,164.32245,85.47606,50.20157,-15.788592,-31.769936,-16.268871,-9.829462,-15.64633,-6.256733,4.0010815,6.4436646,-24.97123
FIDS105,e,12,IDS,41.94,230.00000000000398,-414.01825,134.78448,1.8605509,68.81679,-8.618837,-48.65402,4.799594,-23.474983,-13.108597,-0.120096564,-12.540188,16.31778,-13.207207
FIDS105,a,12,IDS,43.34400012881515,105.99987118484933,-403.67035,203.20535,-45.41593,-35.41941,-41.075832,7.913806,12.055307,2.7760472,-8.1353245,-22.84401,-3.9815147,13.912016,-22.456566
FIDS105,e,12,IDS,45.31081684701287,119.18315298712656,-317.6575,180.86954,-62.087486,28.83459,4.2969427,-29.656542,-2.6868386,11.786436,8.7133255,-2.7543893,-6.4659157,-6.312025,-4.0707636
FIDS105,a,12,IDS,46.89,109.99999999999943,-430.5335,202.46657,2.911671,-7.1936455,-7.03809,-8.797091,4.4373527,32.871567,-4.236809,1.2821388,-3.0314693,22.932093,-6.2417507
FIDS105,o,12,IDS,47.72,130.00000000000256,-503.16394,229.53273,67.5349,11.166915,-29.461697,-30.800846,27.832434,5.345628,-19.165482,-5.837491,-24.750313,-7.0842047,-1.9730475
FIDS105,o,12,IDS,49.87,120.00000000000455,-420.5912,193.54485,54.3749,-1.7368102,-36.851757,-12.0503235,15.131333,-4.8181047,-6.9814186,-10.144197,-12.2297945,-0.69043356,11.69224
FIDS105,æ,12,IDS,55.19,120.00000000000455,-382.75226,170.26749,-6.07625,8.857882,-11.624605,-8.129461,-0.5852982,0.43140328,4.2496076,19.248482,6.8730607,-6.253947,-16.791372
FIDS105,i,12,IDS,55.69765707539619,182.34292460381596,-530.8285,104.37894,66.26521,121.353195,14.047297,-4.399172,20.87228,-13.67597,-24.576496,-6.303196,-24.776382,-13.111572,-26.059181
FIDS105,i,12,IDS,59.09,179.99999999999972,-532.8229,92.34478,85.816986,107.01382,25.52885,16.150642,23.609648,-10.385975,-17.699978,5.4653773,-17.701864,12.566163,-15.09399
FIDS105,e,12,IDS,64.4,173.52355134318032,-383.03775,141.36136,3.1694877,63.126328,2.0633285,-36.04406,3.9412465,-1.9919646,-2.424481,-8.099703,1.3901944,4.868635,-6.3712683
FIDS105,a,12,IDS,64.77502435290101,194.9756470989854,-425.39148,223.89398,-37.267597,-13.957293,-15.639249,-19.515759,31.84034,-12.387983,-14.909641,20.794159,-5.7985272,14.64643,-1.8070017
FIDS105,a,12,IDS,66.54,129.99999999999545,-398.78543,204.0477,0.051553845,-12.765809,-33.121056,2.1799855,37.990387,4.381658,-3.2339904,-11.056585,-3.4829292,10.451117,-10.833823
FIDS105,æ,12,IDS,69.14,120.00000000000455,-460.8831,142.45735,-17.668617,17.525234,18.775438,1.0717049,-8.984106,21.773941,-1.5620272,12.026764,3.6813307,-7.0941143,-3.3559036
FIDS105,i,12,IDS,69.65709445226636,113.77751334009645,-473.8904,130.54443,54.452286,107.707535,13.27568,-14.528255,14.374996,-17.781235,-14.820578,-2.1284783,-14.531273,-12.991229,-27.048424
FIDS105,e,12,IDS,72.45,119.99999999999034,-362.56226,124.84784,-5.7663636,81.90631,-15.077098,-43.394463,-3.2899299,-20.907871,-8.591784,-7.155316,-13.480766,14.826568,-11.139292
FIDS105,i,12,IDS,75.5,48.834199993351035,-510.85315,106.35011,54.725704,115.87931,44.939262,-26.809816,14.478714,-11.054782,-30.521193,-17.651949,-6.127815,-12.957895,-28.41867
FIDS105,i,12,IDS,75.82,62.70591946676518,-459.94498,138.45786,15.595891,89.21382,35.308716,-24.754707,-5.0462246,-10.124287,3.6900356,-31.45226,-6.621089,-2.0902622,-11.55201
FIDS105,a,12,IDS,76.1,120.00000000000455,-347.33133,216.98631,-39.702385,-31.847637,-5.945899,-0.89473236,7.0455036,1.5896555,-11.137506,-4.682621,6.621471,20.783829,-16.849459
FIDS105,i,12,IDS,83.59,137.19455102075528,-482.82315,64.04613,87.33716,113.792015,-1.93483,7.3914766,20.185902,-12.474719,-10.668572,-19.090572,-9.995892,-7.486228,-30.61394
