spkid,IPA,AgeMonth,Register,time_start,duration(ms),mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
MIDS106,i,15,IDS,99.19349885900267,286.5011409973306,-447.7562,63.893147,81.55426,52.496056,-46.826595,-6.27139,-1.7179074,-19.594017,-17.124483,-27.059452,1.5515996,-13.054989,-7.3057632
MIDS106,i,15,IDS,102.05,140.00000000000057,-518.6891,101.11484,79.629295,60.529694,-12.387891,0.7618273,2.5761976,-14.255236,-15.211184,-22.23906,-18.811604,-23.154373,-27.314558
MIDS106,æ,15,IDS,103.6640815665014,174.0020271817002,-376.17587,85.49147,-102.3796,-4.814312,-1.9893291,-13.513756,-0.32590508,-32.576424,-8.789069,-22.341497,-14.176826,-7.027243,-11.049131
MIDS106,a,15,IDS,104.04,107.21485474009285,-369.67908,83.767525,-64.37775,-45.792934,-9.263281,-15.073426,20.897541,-28.37341,-12.494249,-20.551702,-18.522984,-5.789128,-7.9163213
MIDS106,a,15,IDS,105.2677507668165,162.24923318350193,-385.3279,132.31116,-20.068733,-1.2389876,-26.29623,-5.2596884,-4.2063513,-33.11796,-18.260359,-6.5132303,-35.715355,-19.044342,-13.156521
MIDS106,o,15,IDS,110.6871912019935,122.80879800650268,-398.35498,98.61563,-20.165165,-19.33232,-22.347185,-4.546062,-9.269422,-31.355246,-7.017188,-35.3636,-18.096546,-7.565114,-19.179218
MIDS106,i,15,IDS,110.86,70.00000000000739,-394.62564,84.2314,-34.468178,15.805854,-9.890109,-45.021027,-20.443281,-11.794205,-15.901642,-46.094498,-14.007742,4.3410187,-15.532265
MIDS106,u,15,IDS,114.6042810472679,135.71895273209122,-602.84863,140.11676,59.963272,10.5382185,-3.217506,-13.956085,-11.994608,-27.367695,-14.068132,-21.117365,-16.759022,-21.73685,-19.037872
MIDS106,o,15,IDS,128.7796071233637,270.39287663632194,-444.05167,192.64474,-11.895363,-23.739183,-44.799263,10.669627,12.725267,-13.124617,-15.2898655,-6.275102,6.0276976,-5.3089876,10.651631
MIDS106,u,15,IDS,130.14,280.00000000000114,-536.62756,145.54471,47.640827,28.972527,-10.692305,-4.699287,-7.8868036,-12.679737,-10.904214,-16.8432,-13.06833,-33.677334,-22.649918
MIDS106,o,15,IDS,134.27,209.99999999997954,-516.42053,144.1889,35.48948,-1.4647324,-25.716595,-8.940651,5.16593,6.672476,2.9159122,-30.658634,-8.618385,-7.562358,-7.0663033
MIDS106,æ,15,IDS,136.0993147633331,301.4304477470944,-420.61026,101.9924,-18.105421,-12.254391,3.843452,-3.2018645,24.04948,1.7358255,-11.513077,-3.3668408,-8.430022,4.354162,-8.257154
MIDS106,o,15,IDS,136.95,140.00000000001478,-395.95273,129.27,-3.698052,-13.798318,-0.87697124,1.704845,-6.04015,-9.182169,-9.767354,-14.012556,2.3518054,11.515797,4.28581
MIDS106,a,15,IDS,139.76,250.0,-447.59753,132.34048,-27.441212,-37.785336,-38.517826,5.303282,12.35429,-18.499205,-10.121516,-8.295986,-32.70777,-2.5504377,-7.6128263
MIDS106,e,15,IDS,141.3,179.9999999999784,-386.45087,112.84999,-16.666952,35.19767,-29.305376,-30.077307,-2.9019785,-19.955063,-12.163756,-3.1795685,-5.4514947,-13.362291,-23.372353
MIDS106,u,15,IDS,141.9,135.790814839595,-553.2924,148.08542,75.8412,-4.43223,-8.382194,13.065706,9.182594,-21.844143,-16.580624,-16.512287,-17.752811,-11.931849,-7.546278
MIDS106,o,15,IDS,143.27,310.0000000000023,-362.48648,113.71073,-33.3233,-49.215233,-53.052414,-1.3285989,-1.4558607,-25.267963,-21.586224,-30.274462,-8.934263,-16.981201,-21.128365
MIDS106,a,15,IDS,144.45,189.99999999999773,-393.8899,153.09778,-55.152954,-13.937256,-39.475372,35.155663,-20.70044,-3.0120754,-4.4415193,-10.195572,-1.0117836,-22.965828,-17.504555
MIDS106,e,15,IDS,146.21,189.99999999999773,-367.29276,124.17353,-19.836319,44.25174,-45.45281,-35.465824,15.37946,-7.684818,3.7490678,-2.1522303,5.9901314,-4.3529835,-6.3933296
MIDS106,o,15,IDS,148.0524901319682,197.50986803180126,-463.58768,127.16872,21.135565,-5.7281437,-24.1063,1.7865694,-7.3086424,-17.409702,-20.245201,-7.9209914,-2.725276,-4.4450808,1.9435587
MIDS106,æ,18,IDS,4.5,120.37613431823857,-391.32703,163.0481,-70.54834,-20.69431,28.524145,-9.151491,2.0734303,-12.412907,4.7544055,-18.945381,7.1843586,-9.803341,-0.7387576
MIDS106,o,18,IDS,5.048619354847148,176.77400829224777,-395.33945,192.15009,-6.150421,-53.880604,-23.061695,9.535986,6.662346,-23.210106,-3.0867963,-2.2350345,-1.6214944,-22.747612,-8.372932
MIDS106,e,18,IDS,6.542514609217382,307.4853907826176,-316.71866,98.942764,-24.016378,8.43605,-56.780884,-39.65825,4.2287245,-10.555462,8.311043,-38.42169,0.7877206,-37.01162,-7.82127
MIDS106,o,18,IDS,7.7,68.53405117166211,-427.75272,192.64026,-1.6299865,-20.684193,1.240083,30.142036,23.144377,-0.08245337,29.921429,15.825794,-3.7900453,-9.931261,-1.7323916
MIDS106,i,18,IDS,8.89,187.9173154029612,-435.822,100.62317,23.218037,62.31682,-22.020964,-35.834694,17.162415,-45.630787,-3.702209,-30.020622,-18.677145,-24.344154,6.1999855
MIDS106,u,18,IDS,11.09615804291798,183.84195708202,-455.6669,221.15942,42.98706,-18.003916,-47.17173,-36.135628,-10.291726,-17.229176,-0.47891533,-14.42259,0.16154277,-16.902573,-16.942
MIDS106,æ,18,IDS,13.86,139.5273279919813,-421.03134,190.88184,-55.507668,-27.425068,25.205654,-7.629157,12.766714,-2.7290978,-6.1426764,-11.517679,-0.45647037,-13.789584,8.831979
MIDS106,æ,18,IDS,15.13076465150163,190.87537819364007,-404.17462,130.07239,-79.59156,-34.255363,8.560431,-4.5499105,-7.258567,-31.468317,-12.310354,-35.129433,-20.123491,-20.80857,-2.458816
MIDS106,æ,18,IDS,17.00491238514127,115.08761485873009,-405.179,132.06284,-51.42885,4.9577694,28.736172,-10.018337,23.119722,2.7590618,-11.294545,6.814851,-21.063206,-3.4073124,4.77225
MIDS106,u,18,IDS,17.78273469016145,270.5555244285094,-544.5046,166.81424,63.908165,-24.260561,-38.664993,-26.930674,-18.514263,-7.3572345,-8.368578,-21.674213,-19.78823,-30.014175,-16.048874
MIDS106,æ,18,IDS,20.3,173.85960611845874,-370.90085,112.701775,-76.77441,-26.111816,12.561712,-36.82395,-0.6519202,-43.52466,-9.065842,-31.57965,-21.616463,-15.431566,-16.068575
MIDS106,u,18,IDS,21.20170572333048,185.9031824293993,-509.6189,189.97716,50.961952,-11.6631775,-4.877881,4.558324,0.900892,0.92641354,-1.1169862,-21.598408,-9.101336,-19.969364,-4.452007
MIDS106,æ,18,IDS,28.4,177.47017295953071,-304.0024,181.99124,-117.94675,-5.4421196,17.574253,-41.340073,12.906523,-7.372568,-8.774015,-13.737947,-25.164917,-17.013847,-2.0008845
MIDS106,u,18,IDS,29.944720603664,137.16814821018275,-498.52927,139.83965,60.471603,13.987695,-10.715505,-1.3351574,-11.630654,-12.474187,1.370665,-24.49072,-15.94914,-22.8945,-16.723362
MIDS106,u,18,IDS,31.66302384501403,408.58597339203584,-527.8244,158.20712,57.13376,-7.6797066,-36.883232,-41.09924,-15.211381,-6.5805664,-23.164627,-16.336834,-6.320422,-23.860462,-29.668839
MIDS106,e,18,IDS,34.38948322270586,290.51677729413683,-409.25592,120.135056,43.513046,36.652233,-43.825638,-0.6811292,11.988173,-8.555213,-8.3021145,-10.455698,-1.9409094,-22.621906,7.9174013
MIDS106,a,18,IDS,37.580768681047,329.7872499521546,-421.01135,202.85803,-24.176506,-15.608576,-8.295378,23.933083,23.095673,-1.5988191,-23.290737,9.88181,1.8812587,-23.174135,1.4012489
MIDS106,e,18,IDS,40.42210124768646,167.89875231354046,-286.43732,109.41899,-30.187153,27.615372,-23.855375,-39.676643,-2.8701248,-10.420991,-4.4068017,-26.788277,-0.79907084,-29.733913,-19.876068
