spkid,IPA,AgeMonth,Register,time_start,duration(ms),mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
MADS102,e,9,ADS,97.35,120.00000000000455,-340.79623,99.78035,-38.396633,44.875748,-16.823292,-47.784805,-7.3427296,-17.803886,11.194313,-1.9164542,9.127708,-13.014427,-6.869958
MADS102,u,9,ADS,97.79,79.9999999999983,-665.04083,156.51657,65.20083,42.916885,8.756886,-17.205414,2.7423189,9.798063,0.5550318,-5.614255,-15.8615,-21.573648,-9.804792
MADS102,o,9,ADS,99.85414806680971,95.85193319028917,-437.23358,150.0946,-5.949874,-13.055193,-71.876595,3.181475,2.2688863,-43.50156,-22.662949,-18.902107,-8.996994,-3.4061089,-22.964493
MADS102,a,9,ADS,100.61,129.99999999999545,-395.66766,161.5419,-55.454742,-20.859562,-38.013596,28.099758,-0.95285976,-33.336143,6.38481,16.946362,-11.199339,-10.526055,-8.706451
MADS102,e,9,ADS,101.68,69.99999999999318,-405.48895,113.11226,-19.977936,29.171778,-8.137621,-20.351536,-18.114523,-2.029754,21.732063,1.0327148,-0.07494521,5.5280976,4.1491084
MADS102,o,9,ADS,102.880835379091,119.16462090900382,-514.3282,167.8977,43.90583,-13.044919,-29.783676,-3.0704823,4.7594953,-31.87188,-2.2775621,12.383021,-18.73394,-5.632939,-2.167445
MADS103,o,12,ADS,3.156521546532953,93.47845346704719,-450.9834,182.23111,-2.9832182,5.3947344,-15.806976,-11.616318,11.313868,-39.598503,-19.244095,-5.865739,8.504887,2.6973596,-6.5807395
MADS103,e,12,ADS,4.173192542171859,106.8074578281415,-467.65967,89.343796,47.737366,72.07184,-8.118467,-29.084934,-23.786411,-16.97679,-2.0549645,-14.383462,-8.453572,-12.39592,-13.143788
MADS103,o,12,ADS,4.870530680740765,89.46931925923529,-466.10956,200.05052,-12.635148,9.981363,-23.674541,-6.7646284,0.25918317,-48.36237,-21.20987,-2.5828366,10.101119,10.359825,-3.0858088
MADS103,i,12,ADS,5.92,99.99999999999964,-468.68015,90.11403,47.967953,108.04784,-20.66598,-11.116131,-20.166832,-41.64308,-20.260044,-16.450977,-21.523705,-20.229622,-7.417871
MADS103,u,12,ADS,7.501529177921281,188.47082207871946,-603.7245,190.64745,50.924957,4.034634,-22.956734,-2.598033,-7.8593087,-37.124435,-11.445005,-17.010464,-8.622547,-11.610979,-3.1784759
MADS103,u,12,ADS,8.748482828855913,121.51717114408633,-575.31915,189.46077,41.879646,19.633038,-42.660526,-6.098626,-12.838332,-28.638144,-13.873371,-19.153864,-26.204046,-15.193584,-0.49999952
MADS103,u,12,ADS,9.11,210.00000000000085,-561.7421,175.23996,25.701097,21.888105,-33.212616,-7.5167775,-7.6384716,-23.199135,-5.935773,-2.9662488,-25.953796,-19.010874,9.56257
MADS103,i,12,ADS,9.87,90.00000000000163,-464.59833,87.550514,29.239403,111.287315,-18.848145,-23.785425,-19.137436,-44.26751,-26.886791,1.0897589,-8.240895,-1.215125,-0.94950247
MADS103,æ,12,ADS,12.56,125.3979715570388,-367.4303,116.048325,-68.70938,21.300028,-21.333824,-17.219389,-18.350952,-10.767475,12.8571415,5.5512457,-34.339493,-7.8603935,-9.908328
MADS103,æ,12,ADS,14.19,123.53800123717029,-393.5245,138.88318,-41.183586,-1.8040388,2.7785661,-10.8856945,-13.073868,-9.866868,12.878234,13.091816,-25.358944,-8.06321,-5.9304085
MADS103,æ,12,ADS,15.75282804612075,128.33586110036953,-462.72986,179.51978,-38.71277,-2.4011037,9.625316,1.8331342,-11.325516,-4.1682596,11.263437,14.883095,-25.242151,-16.542095,-0.7436283
MADS103,u,12,ADS,16.35089818645286,139.10181354713913,-563.03217,147.19382,43.460075,-0.51967925,-55.980217,-11.261583,-14.282215,-33.0456,-5.8087125,-19.681574,-24.704279,-13.786147,-12.06565
MADS103,e,12,ADS,19.22340665188394,54.117531789319884,-417.3103,111.763115,-13.528969,29.870434,-7.625002,-46.628746,-17.66714,5.8142962,6.269437,3.3244429,-20.40033,5.408496,-12.112165
MADS103,æ,12,ADS,19.35792737376024,136.06693707027873,-402.06995,117.9927,-67.70042,16.075216,-18.73275,-17.430355,-19.975609,-12.332794,30.082603,3.385469,-30.088322,18.185944,-17.781036
MADS103,u,12,ADS,20.20050141803971,89.4985819602887,-565.4385,180.71262,41.16617,26.227047,-26.10558,2.0451927,19.220299,-13.070076,-13.175283,-31.925774,-29.470392,-18.817595,-11.499901
MADS103,æ,12,ADS,26.4,120.000000000001,-371.252,123.66025,-73.87395,13.6760845,-19.715458,-16.415413,-8.754611,-0.70489883,6.597142,3.2584443,-32.74225,-7.112247,-2.6933255
MADS103,u,12,ADS,27.98619743738516,111.32749396658781,-574.4547,159.34119,80.98456,13.765445,-18.515192,-13.239307,-9.493437,-8.783462,-0.40814614,4.1775656,9.375265,7.9289045,-0.8477714
MADS103,u,12,ADS,29.04,140.00000000000057,-574.93726,161.37442,54.38777,20.4009,-38.123966,-14.820059,-6.7190104,-37.185333,-6.986079,-15.005295,-5.992852,-4.378515,1.2983842
MADS103,e,12,ADS,31.73,106.00748618666955,-430.47922,127.0934,2.0312266,73.693214,-12.765359,-4.115501,0.27204728,16.422754,24.629444,8.508868,4.7984304,32.477764,-9.910513
MADS103,a,12,ADS,32.56570782130556,89.68048125085915,-409.95276,147.97127,-65.90174,8.375348,-15.25266,3.8658342,-17.502357,-28.442858,9.941947,15.906786,-21.447668,-1.3845313,-21.902271
MADS103,e,12,ADS,33.79647546004892,93.52453995108334,-529.9125,105.801575,-7.67249,56.656292,-4.5020123,-3.123404,-30.68155,-5.3193297,-2.743397,7.005282,-25.216702,14.166311,-12.681147
MADS103,a,12,ADS,35.0,136.92096895756123,-405.51855,179.93819,-64.915215,-6.1137743,-26.991648,1.9283228,-9.977692,-37.612846,2.6722531,0.69158447,-5.1558933,0.06448555,-24.382723
MADS103,o,12,ADS,35.71,88.17420111191865,-493.19022,182.49585,-15.399485,-1.199754,-20.385687,2.9119728,-2.8569362,-36.222763,-11.908161,15.432081,-5.98568,11.467672,-1.243461
MADS103,o,12,ADS,37.57,97.4203924456063,-488.33102,182.7268,-3.1646316,-9.379393,-33.165794,-6.2886386,-8.958719,-40.690598,-19.825436,1.8227009,-14.331884,15.483979,14.6035795
MADS103,æ,12,ADS,41.78152491689411,118.47508310589205,-368.39542,136.64117,-66.370605,6.5295506,6.5100617,-32.57813,-9.956989,-16.320477,7.3218875,11.97266,-26.682405,5.09572,-6.95982
MADS103,i,12,ADS,42.44247283714265,117.52716285734977,-541.8311,78.23603,55.018913,103.45236,-37.10897,-1.1328602,-19.672676,-17.350683,-5.112996,-12.205465,-5.8455257,-15.322819,-4.0957556
MADS103,i,12,ADS,44.86442052118032,115.57947881967578,-548.9743,71.35312,57.929115,100.33062,-23.781097,-5.5216494,-30.479486,-26.451168,-10.717247,-6.2152553,-8.798059,-23.948751,-5.352535
MADS103,e,12,ADS,48.03,79.9999999999983,-370.3132,102.12096,-39.048218,70.76729,-37.417603,-32.584568,-13.599131,-8.761457,5.634041,5.899502,-1.5995374,21.314829,-22.064861
MADS103,a,12,ADS,48.28,116.51545573663213,-527.55536,158.40016,0.7630464,-19.199448,-3.5625007,-1.4261346,-20.447384,-21.061611,-17.57859,6.893222,1.367293,-5.548932,-27.380352
MADS103,e,12,ADS,49.13682901720516,81.79864661833847,-443.86563,99.89719,-14.175372,52.086315,-14.501274,-41.31208,-7.695827,2.5467877,4.7778826,-3.0313816,-21.005054,-4.8820972,-11.894487
MADS103,a,12,ADS,49.40793310314022,132.0668968597758,-504.2694,159.77957,-30.647877,-8.400438,-16.217514,18.287663,-25.072248,-32.594864,8.865595,9.031115,-7.4395905,6.0255613,-13.849349
MADS103,a,12,ADS,50.88041916148364,119.58083851636303,-488.4322,185.28836,-28.200542,0.63152313,2.7915528,22.334621,-8.355484,-23.679106,17.464825,2.6564527,-7.2268333,8.828365,-21.261501
MADS103,æ,12,ADS,52.74328883012551,94.65271965836308,-362.4661,111.59152,-51.065643,15.103758,-7.0537944,-17.86237,-11.722967,-4.930875,18.07703,7.5289726,-19.427372,0.93413925,-6.2599955
MADS103,i,12,ADS,53.30600767538031,82.96719871289326,-547.44684,89.80597,60.571083,85.47765,-17.01026,-6.2117963,-26.805527,-19.242569,-26.519928,-5.8559055,-23.929594,-11.531305,4.0875254
MADS103,e,12,ADS,55.21586746205205,148.40611600754983,-449.79184,103.04483,-6.477914,76.86032,-31.691742,-33.492805,-25.491203,-17.710865,-9.853714,-1.4372475,9.71782,12.84634,-6.3929977
MADS103,e,12,ADS,56.45742786351953,122.57213648047127,-400.00397,105.264084,-10.915771,85.56749,-32.369263,-36.34523,-20.106651,-23.654936,-15.546232,-9.4112625,-0.06553498,15.397034,-8.430452
MADS103,i,12,ADS,57.85,51.57023303080166,-557.0291,105.50415,58.01275,104.347015,-7.3007994,-19.677319,-21.596802,-34.63772,-23.558037,2.2542841,-5.8695936,-7.387863,-3.1103349
MADS103,i,12,ADS,58.17,59.99999999999517,-483.4286,110.91164,32.17752,106.2432,-11.268695,-27.259258,-20.643402,-32.784187,-26.348824,-8.045012,-9.224929,-9.751957,0.8983519
MADS103,a,12,ADS,58.46,127.51031253029055,-398.74304,174.38593,-60.19612,-4.2827077,-5.998802,-14.7220335,-17.584114,-25.325857,4.501376,14.8010645,-0.49557215,2.7348757,-32.975746
MADS103,i,12,ADS,65.6285015675272,181.1255746548852,-551.3584,70.1931,59.376877,74.553055,-41.5764,-4.0454426,-33.23889,-17.37813,-25.120613,-6.6070642,-20.133013,-26.184055,-4.189003
MADS103,i,12,ADS,67.35783265667007,132.1673433299253,-549.55664,84.7486,75.43894,90.96997,-23.013784,7.2165213,-17.452366,-19.13026,-9.651566,-3.5515919,-5.2222977,-23.57368,-3.28294
MADS103,æ,12,ADS,68.94,100.00000000000853,-423.90378,104.99877,-30.571892,12.004239,-14.457363,-36.613827,-24.840008,-14.226525,25.566381,-11.306812,-35.29905,1.6778278,-18.46533
MADS103,a,12,ADS,69.2,90.00000000000341,-430.9531,130.28018,-9.889326,-43.86635,-17.955544,-5.143054,-6.912079,-30.282623,-0.463427,19.673986,-27.613987,-4.7695036,-7.995288
MADS103,a,12,ADS,70.18,94.63550596383641,-434.99734,144.47308,-6.043625,-16.589924,-9.488425,-6.732247,-4.7132735,-36.75852,15.8873205,15.810268,-17.771933,-5.110948,-23.023819
MADS103,o,12,ADS,72.35025526862222,49.07918797100308,-455.45236,164.98384,-12.485879,-0.78692234,-21.383984,-2.2623727,-13.358936,-37.440144,2.7001705,8.362624,-13.535933,12.420682,-25.850105
MADS103,i,12,ADS,72.57,40.00000000000625,-472.3145,115.08089,-13.914777,52.427742,-8.833869,-41.657227,-30.044754,-27.735964,-12.460817,-4.9577045,-3.119547,0.80629027,-1.1742585
MADS103,u,12,ADS,75.59252408157315,98.15837594200616,-589.7839,184.11238,43.467262,25.433498,-5.597931,8.650696,8.756741,-30.002377,-24.997623,-12.656408,-17.975948,-14.256849,3.3098392
