index,spkid,IPA,AgeMonth,Register,time_start,duration(ms),F1,F2
0,FADS101,i,18,ADS,4.241120171472395,66.39399372478749,317.9658768817927,1981.4762717073459
1,FADS101,u,18,ADS,5.69,159.99999999999926,354.0489855474214,1115.6062709141788
2,FADS101,u,18,ADS,6.697327169455356,87.9720416853429,344.26273263246003,759.7012161068691
3,FADS101,u,18,ADS,6.922141504394846,97.10121582250065,346.778546177172,698.3041366250923
4,FADS101,i,18,ADS,7.354016154215554,80.50271739130466,380.6638211689803,2054.8138931166504
5,FADS101,u,18,ADS,12.93297205963919,117.02794036080988,458.1614541590012,1526.5209097360762
6,FADS101,u,18,ADS,15.49348089698885,83.82241707754012,390.51639816911586,791.3701450125351
7,FADS101,u,18,ADS,22.31916913936903,78.83551378305853,315.92703667154274,1130.367538895135
8,FADS101,u,18,ADS,23.11,181.83575467607938,305.52783238776,657.058919180033
9,FADS101,i,18,ADS,35.41622277549097,71.3735432541398,348.2268412401283,1981.2166392988113
10,FADS101,a,18,ADS,40.28059945635131,79.40054364868843,680.5406109203459,1232.8254247988618
11,FADS101,a,18,ADS,41.72510556347815,66.39399372478039,510.84400790977486,939.7042335809936
12,FADS101,a,18,ADS,43.05,90.00000000000341,690.6926446451657,1010.9123747678962
13,FADS101,a,18,ADS,43.98840649355422,64.73414388166532,631.5582820927142,1078.914028649123
14,FADS101,i,18,ADS,46.47024731605526,68.05384356790967,367.3236655404223,1994.879579519892
15,FADS101,a,18,ADS,52.0,79.9999999999983,542.3817851169744,948.9240310181915
16,FADS101,i,18,ADS,58.03895943048951,79.67279246975068,395.07930272069444,1990.0321505117395
17,FADS101,i,18,ADS,59.8462738354648,99.59099058718124,349.17882345688497,1810.1245854597196
18,FADS101,a,18,ADS,61.48,91.65595110793134,699.110333979356,1259.8434309353026
19,FADS101,a,18,ADS,62.22,60.000000000002274,655.7158733732224,1173.4796461090325
20,FADS101,u,18,ADS,67.39198871592853,108.0112840714662,333.92684115644363,876.2605574653271
21,FADS101,u,18,ADS,75.27,66.25565059891869,330.873477636571,1291.3379686023768
22,FADS101,a,18,ADS,82.7,95.9177275822043,570.0316874185434,960.7527390823569
23,FADS101,u,18,ADS,84.1,75.62819934375398,332.7056912569398,637.8664598316493
