,file_name,time_start,IPA,F1,F2,F3,spkid,Register,AgeMonth,time_end,duration(ms)
34,AF_VTT_only_ADS_utterances,32.503988874736606,e,648.9380724224837,2649.5898542209507,3012.432580424405,AF,ADS,20,32.54975964834345,45.7707736068471
35,AF_VTT_only_ADS_utterances,33.52359250540776,ɶ,695.7195758134017,1681.120346627494,2662.9891712087883,AF,ADS,20,33.579049166458,55.4566610502362
36,AF_VTT_only_ADS_utterances,35.550509083511045,ɑ,690.3523693026578,1898.01175683258,2887.3664101409504,AF,ADS,20,35.608738577613785,58.2294941027399
37,AF_VTT_only_ADS_utterances,35.7106401922936,i,373.7135296744355,1496.270936919674,2711.247792419719,AF,ADS,20,35.78412026818516,73.4800758915596
38,AF_VTT_only_ADS_utterances,35.960195167019656,e,503.35650492887567,2376.1537533306137,2640.0012793130163,AF,ADS,20,36.036448075963726,76.2529089440704
39,AF_VTT_only_ADS_utterances,36.92791390234623,a,875.2462132923555,1961.031711407083,2569.890231426324,AF,ADS,20,36.97643848076519,48.5245784189558
40,AF_VTT_only_ADS_utterances,37.33675178209856,ε,640.4025165244732,1924.2924288133308,1983.8023005727985,AF,ADS,20,37.39082202662254,54.0702445239773
41,AF_VTT_only_ADS_utterances,37.617501128665374,ε,660.7393963518128,1989.734936517027,2258.2395917105696,AF,ADS,20,37.700686120240725,83.1849915753508
42,AF_VTT_only_ADS_utterances,38.020255129542704,i,406.0641913319786,952.8610293225825,2802.732294791791,AF,ADS,20,38.12423636901189,103.981239469185
43,AF_VTT_only_ADS_utterances,38.26218481337435,ɑ,803.2769004893858,1739.6945183192345,2847.089594916512,AF,ADS,20,38.334278472739655,72.0936593653078
44,AF_VTT_only_ADS_utterances,38.9766442931833,ε,665.6547404483977,915.6636949228372,2157.8724476925004,AF,ADS,20,39.108353863177605,131.7095699943067
45,AF_VTT_only_ADS_utterances,40.078565570089374,ʌ,874.6067203277358,1658.224132115312,2977.792887174456,AF,ADS,20,40.24077630366131,162.2107335719391
46,AF_VTT_only_ADS_utterances,40.43487461733713,i,370.7071136337268,1813.6042263375373,2761.8925592657333,AF,ADS,20,40.477853529651064,42.9789123139343
47,AF_VTT_only_ADS_utterances,40.5707434369102,a,865.3033232636528,2071.6560877023867,2997.228476678822,AF,ADS,20,40.616495182276644,45.7517453664451
48,AF_VTT_only_ADS_utterances,40.76187230004897,o,571.9633620490785,907.743010330462,2393.9362547263822,AF,ADS,20,40.793759880152855,31.887580103884197
49,AF_VTT_only_ADS_utterances,47.687673036630734,a,738.3968242822314,1885.779715020574,2957.124708397932,AF,ADS,20,47.73203836547092,44.365328840186095
50,AF_VTT_only_ADS_utterances,47.865827560254615,ɒ,743.6766852088051,1549.6038541662042,2712.8431954819816,AF,ADS,20,47.933761970041154,67.9344097865382
51,AF_VTT_only_ADS_utterances,52.89859277685392,ʌ,1052.8587279106698,1597.3386588590556,3075.043141243139,AF,ADS,20,53.026143097269454,127.55032041553699
52,AF_VTT_only_ADS_utterances,53.17726249863134,ɔ,619.9588959616004,1435.7237890634708,3130.8709743816244,AF,ADS,20,53.23271915968157,55.4566610502291
53,AF_VTT_only_ADS_utterances,53.29441469509996,a,820.6696618923257,1692.3437664735493,2778.318085227132,AF,ADS,20,53.36512193793901,70.7072428390489
54,AF_VTT_only_ADS_utterances,53.5363443789316,ε,836.4360662303511,2087.5898611770685,3172.9231137493507,AF,ADS,20,53.59734670608686,61.002327155257696
55,AF_VTT_only_ADS_utterances,54.1789484388512,e,559.1008129892414,1611.4583992897758,2442.6796853578703,AF,ADS,20,54.21915451811262,40.2060792614165
56,AF_VTT_only_ADS_utterances,54.39515479231862,a,616.8490434609508,1146.095014520504,1673.928494763601,AF,ADS,20,54.492203949156526,97.0491568379046
57,AF_VTT_only_ADS_utterances,54.543501360628,a,847.9591760272442,1972.270357732319,2571.481817475536,AF,ADS,20,54.67105168104354,127.55032041553699
58,AF_VTT_only_ADS_utterances,54.92892515492713,ɑ,969.0426984909597,1912.9727970542265,3024.0467853522155,AF,ADS,20,54.98438181597736,55.4566610502291
59,AF_VTT_only_ADS_utterances,57.08290408202167,ʌ,860.0410398100403,1785.9793600467165,2931.575768201116,AF,ADS,20,57.132815076966885,49.910994945214696
60,AF_VTT_only_ADS_utterances,75.48356927273241,i,438.83518408375926,2633.416744779861,3280.6792591873327,AF,ADS,20,75.63330225756803,149.732984835623
61,AF_VTT_only_ADS_utterances,76.48701335428291,a,762.9026603528558,2198.889815807856,3071.748119071419,AF,ADS,20,76.52583301701807,38.8196627351646
62,AF_VTT_only_ADS_utterances,77.27245993839821,a,891.8928234501741,1787.0398238052376,2800.1059253142043,AF,ADS,20,77.38475967702495,112.2997386267314
63,AF_VTT_only_ADS_utterances,77.49220695780976,ə,729.9551645831616,2104.822763381463,2504.278759389273,AF,ADS,20,77.55875495107004,66.5479932602863
64,AF_VTT_only_ADS_utterances,78.96112675985026,u,394.190893433468,898.8051018221555,2394.3018435362724,AF,ADS,20,79.1482929908948,187.166231044543
65,AF_VTT_only_ADS_utterances,79.46342001603259,ε,811.1863027775745,2246.668468384298,3022.596493666047,AF,ADS,20,79.54439764372627,80.9776276936844
66,AF_VTT_only_ADS_utterances,80.55543401353415,a,901.7374108799484,1770.2147612548977,2797.775965496554,AF,ADS,20,80.6261412563732,70.7072428390489
67,AF_VTT_only_ADS_utterances,80.93531214172825,ε,542.2110179652377,1635.6212770773311,2991.4763848965213,AF,ADS,20,81.04761188035496,112.2997386267172
68,AF_VTT_only_ADS_utterances,81.59639458527633,e,739.393298983864,2028.414622416508,2981.543235713601,AF,ADS,20,81.74474115358571,148.3465683093783
69,AF_VTT_only_ADS_utterances,81.99637575310112,i,609.4588864296342,2249.701090782976,2943.045789728668,AF,ADS,20,82.0407410819413,44.365328840186095
70,AF_VTT_only_ADS_utterances,82.30208059714053,ɑ,876.6800738625434,1572.427606496329,3196.191362294228,AF,ADS,20,82.41160750271474,109.5269055742136
71,AF_VTT_only_ADS_utterances,82.53871434681552,a,901.9536940769842,1766.592125506985,3452.1428512251227,AF,ADS,20,82.59694384091826,58.2294941027328
72,AF_VTT_only_ADS_utterances,83.24595613628966,ɒ,705.462139893784,1170.9087227807595,2621.173450040813,AF,ADS,20,83.3582558749164,112.2997386267314
73,AF_VTT_only_ADS_utterances,83.594639892643,ɒ,714.5200202950729,1220.3293032044544,2690.2749216866005,AF,ADS,20,83.65009655369325,55.4566610502433
74,AF_VTT_only_ADS_utterances,84.78048386449703,a,904.781576786476,1945.124901247951,3005.6341050389783,AF,ADS,20,84.8442590247048,63.775160207768494
75,AF_VTT_only_ADS_utterances,85.47576887929624,a,837.2710912822218,2077.785778351624,3220.436856818567,AF,ADS,20,85.56449953697661,88.7306576803723
76,AF_VTT_only_ADS_utterances,86.58878723464855,i,414.2967854882434,540.4079008959407,2610.1576818586523,AF,ADS,20,86.6691993931714,80.4121585228472
77,AF_VTT_only_ADS_utterances,86.78080592353498,æ,667.6263818730583,1692.7130612612498,2358.81762388961,AF,ADS,20,86.85705883247905,76.2529089440704
78,AF_VTT_only_ADS_utterances,87.0030430414136,e,762.4476789527548,1322.4425096482632,1828.426696704644,AF,ADS,20,87.08761444951521,84.57140810160969
79,AF_VTT_only_ADS_utterances,87.21031231208885,e,393.5525863546937,1879.546537549312,2991.699811811639,AF,ADS,20,87.26022330703405,49.9109949452076
80,AF_VTT_only_ADS_utterances,87.29765655324297,e,470.43818636809993,1250.105848189657,2107.3803929740297,AF,ADS,20,87.35865888039824,61.0023271552648
81,AF_VTT_only_ADS_utterances,89.38536734854455,e,740.2411289191326,2358.177374066971,3103.401149641848,AF,ADS,20,89.46023384096236,74.8664924178115
82,AF_VTT_only_ADS_utterances,89.73543752142416,ɑ,922.1053431162308,1577.482521074617,2976.164289653157,AF,ADS,20,90.01133441014908,275.8968887249153
83,AF_VTT_only_ADS_utterances,102.90223247460004,o,439.89649713528246,1658.7255686659423,2358.415980692086,AF,ADS,20,102.95907555217653,56.8430775764881
84,AF_VTT_only_ADS_utterances,103.47274287515432,e,502.8833987023033,1488.0309895968546,3440.102875898175,AF,ADS,20,103.54483653451962,72.0936593652936
85,AF_VTT_only_ADS_utterances,103.70872503855752,e,485.3167772785652,2061.5672801768364,2941.130133738081,AF,ADS,20,103.76418169960775,55.4566610502291
86,AF_VTT_only_ADS_utterances,106.0786935898082,æ,806.0554937640377,2128.1108264354352,2874.8572440490484,AF,ADS,20,106.20901674327624,130.3231534680407
87,AF_VTT_only_ADS_utterances,108.33114396602213,e,452.5625161387625,2167.202704547258,3104.640799246989,AF,ADS,20,108.40878329149245,77.6393254703293
88,AF_VTT_only_ADS_utterances,108.57861931595878,i,475.3876113398705,2630.040780828005,3355.1424945051085,AF,ADS,20,108.68814622153299,109.5269055742136
89,AF_VTT_only_ADS_utterances,109.3830738771183,ɒ,800.2608761006967,1217.0145174909558,2901.74029551095,AF,ADS,20,109.52310194627015,140.0280691518389
90,AF_VTT_only_ADS_utterances,117.31003957985854,i,426.1834242915912,2610.6920176083595,3445.827589505969,AF,ADS,20,117.37381474006631,63.775160207768494
91,AF_VTT_only_ADS_utterances,120.60128765904253,a,903.0596401128116,1533.6609132736014,2424.7849935563822,AF,ADS,20,120.65535790356651,54.0702445239844
92,AF_VTT_only_ADS_utterances,120.72606514640556,ʌ,715.9191429761403,1573.685301932104,2069.9968616180363,AF,ADS,20,120.83004638587474,103.9812394691779
93,AF_VTT_only_ADS_utterances,121.8663984854872,e,433.15015784139257,2135.970084709042,2956.2501481133118,AF,ADS,20,121.92740081264245,61.0023271552506
94,AF_VTT_only_ADS_utterances,123.016927584795,a,927.4960143685404,1584.3766703543051,1945.976031434485,AF,ADS,20,123.19993456626078,183.0069814657804
95,AF_VTT_only_ADS_utterances,137.78141258898756,ø,470.6147330435844,1966.873997955939,2603.576658285954,AF,ADS,20,137.85211983182663,70.7072428390631
96,AF_VTT_only_ADS_utterances,137.90272403503494,i,451.4833916072613,1606.67299395134,2318.0609281199904,AF,ADS,20,137.9720448613477,69.3208263127758
97,AF_VTT_only_ADS_utterances,141.90724466810428,a,804.7023288289577,2114.060698548402,2869.406904290945,AF,ADS,20,141.95576924652323,48.5245784189487
98,AF_VTT_only_ADS_utterances,142.17776237868978,a,732.4188924150924,1397.4085883643852,2394.881110179337,AF,ADS,20,142.25401528763385,76.2529089440704
99,AF_VTT_only_ADS_utterances,143.635465982546,o,533.4874218950049,1274.0716309400116,3264.055728811238,AF,ADS,20,143.74915213769899,113.6861551529762
100,AF_VTT_only_ADS_utterances,143.77549405169788,ʌ,792.7526455639759,1404.8886021691785,2903.5978791171856,AF,ADS,20,143.83926921190564,63.775160207768494
101,AF_VTT_only_ADS_utterances,144.2385571714673,a,876.09826147176,1496.2915625733388,2758.584673743338,AF,ADS,20,144.2884681664125,49.9109949452076
102,AF_VTT_only_ADS_utterances,145.12799074128807,ε,787.7880779060681,1706.7741402699128,2797.9493614708035,AF,ADS,20,145.21533498244222,87.3442411541418
103,AF_VTT_only_ADS_utterances,145.44478691753756,e,520.2392389519044,2208.52023157635,2885.607215727374,AF,ADS,20,145.53351757521793,88.7306576803723
104,AF_VTT_only_ADS_utterances,145.6499765634234,ε,670.4216791578834,1995.5561014343732,2818.4732251779947,AF,ADS,20,145.70543322447364,55.4566610502433
105,AF_VTT_only_ADS_utterances,148.9446576812859,ɒ,677.3862691446573,1030.8765931044115,2276.645223091517,AF,ADS,20,149.01259209107243,67.9344097865453
106,AF_VTT_only_ADS_utterances,149.39524305231905,ε,689.8603493078493,851.9838399781254,2176.554290365296,AF,ADS,20,149.4465404637905,51.2974114714666
107,AF_VTT_only_ADS_utterances,160.7311802461191,æ,889.6719481680026,2078.0368782585388,2884.1251166713737,AF,ADS,20,160.80881957158942,77.6393254703293
108,AF_VTT_only_ADS_utterances,161.31208877062028,æ,669.5685060754491,1539.2532677705535,2159.063692574369,AF,ADS,20,161.36754543167052,55.4566610502433
109,AF_VTT_only_ADS_utterances,163.14013207495242,ɒ,753.492996846192,1050.471528814321,2963.698417700337,AF,ADS,20,163.25243181357914,112.2997386267172
110,AF_VTT_only_ADS_utterances,165.93116652274347,ɒ,811.0328025093987,1369.4381217222613,2946.0692803185984,AF,ADS,20,166.17378941483824,242.6228920947721
111,AF_VTT_only_ADS_utterances,166.78243488921885,a,770.7905950577074,1886.6056554478007,3210.1984491896555,AF,ADS,20,166.8656198807942,83.184991575365
112,AF_VTT_only_ADS_utterances,168.17379286353554,ɑ,720.5147645189676,1008.3923213851472,1612.1267159940369,AF,ADS,20,168.32213943184493,148.3465683093925
113,AF_VTT_only_ADS_utterances,171.99009095184715,ʌ,926.812334929864,1760.8270770710678,3197.0648793023897,AF,ADS,20,172.07188952689623,81.7985750490777
114,AF_VTT_only_ADS_utterances,172.4898941095624,ε,664.8185762866203,2379.3173048924123,3040.0977584276466,AF,ADS,20,172.58417043334782,94.276323785408
115,AF_VTT_only_ADS_utterances,175.15113787041915,ɶ,865.4085560450668,1860.231961453919,2705.111376662436,AF,ADS,20,175.24125494462575,90.1170742066028
116,AF_VTT_only_ADS_utterances,178.47492798909678,e,488.9294379537527,2227.6917183464707,2894.3198547305974,AF,ADS,20,178.5220661509895,47.1381618927182
117,AF_VTT_only_ADS_utterances,179.33797227669106,a,957.9420172586916,1598.069809986208,2813.7976400916828,AF,ADS,20,179.4308621839502,92.8899072591491
118,AF_VTT_only_ADS_utterances,179.58500415031295,a,928.0689851791972,1310.183066954003,2300.288622509123,AF,ADS,20,179.6529385600995,67.9344097865453
119,AF_VTT_only_ADS_utterances,180.75784078001496,i,362.0551532334009,2252.06728390848,2925.9814192446056,AF,ADS,20,180.81191102453894,54.0702445239844
120,AF_VTT_only_ADS_utterances,180.9865995068472,ɒ,716.363556440396,1357.4650061721024,2858.370831451441,AF,ADS,20,181.08503508021136,98.4355733641564
121,AF_VTT_only_ADS_utterances,181.15366269826097,a,816.885599312519,1547.626945514702,2885.654011355243,AF,ADS,20,181.19248236099614,38.8196627351646
122,AF_VTT_only_ADS_utterances,181.24100693941512,a,787.9173806838692,1509.752405976334,2699.345536452097,AF,ADS,20,181.29369076741284,52.6838279977255
123,AF_VTT_only_ADS_utterances,181.71862743271024,a,886.9403554191653,1957.993654921425,2549.1688113652285,AF,ADS,20,181.7948803416543,76.2529089440704
124,AF_VTT_only_ADS_utterances,182.89248450037036,ɑ,835.1554131814581,1537.834711620436,1805.381715700455,AF,ADS,20,182.96457815973565,72.0936593652936
125,AF_VTT_only_ADS_utterances,183.3707982019286,e,472.5643974765438,1858.1126813832173,2214.9973412910604,AF,ADS,20,183.45675602655646,85.9578246278545
126,AF_VTT_only_ADS_utterances,184.61792723552333,ʌ,730.0429475619449,1534.7871695862327,3124.9822630972667,AF,ADS,20,184.66367898088976,45.7517453664308
127,AF_VTT_only_ADS_utterances,184.96730420013984,ʌ,698.6660896031696,1554.4341610027302,3244.764058568561,AF,ADS,20,185.03246577687386,65.16157673402739
128,AF_VTT_only_ADS_utterances,186.51696339039808,e,499.5605023514197,2252.40755566404,2907.1386545487885,AF,ADS,20,186.5751928845008,58.2294941027328
129,AF_VTT_only_ADS_utterances,186.84554410712076,ɶ,877.2150712533714,1602.8799917095614,2603.467130703352,AF,ADS,20,187.00082275806142,155.2786509406587
130,AF_VTT_only_ADS_utterances,187.4954132256028,æ,548.4416138247984,1277.7568701198454,2615.084207352101,AF,ADS,20,187.58553029980942,90.1170742066312
131,AF_VTT_only_ADS_utterances,187.6181110881764,a,884.6950620488195,1626.705785722191,2680.065506693966,AF,ADS,20,187.76784407301201,149.732984835623
132,AF_VTT_only_ADS_utterances,188.29431924753916,a,831.5272327232902,1569.3291204507043,2551.1727804141224,AF,ADS,20,188.33591174332685,41.5924957876825
133,AF_VTT_only_ADS_utterances,188.78649711436,ʌ,751.579656880502,1112.2884310251518,2175.463289597712,AF,ADS,20,188.85027227456777,63.775160207768494
134,AF_VTT_only_ADS_utterances,189.8508272764459,ɑ,750.8685626051453,1073.2174939640058,1840.272541073165,AF,ADS,20,189.90212468791736,51.2974114714666
135,AF_VTT_only_ADS_utterances,189.98669609601896,ɑ,796.8610230143873,1804.922109641895,2827.2840492431187,AF,ADS,20,190.04076634054294,54.0702445239844
136,AF_VTT_only_ADS_utterances,190.23278502942935,a,820.6319387638371,1601.4985589637658,1773.7235024559711,AF,ADS,20,190.36865384900244,135.8688195730906
137,AF_VTT_only_ADS_utterances,190.42549692657892,ʌ,537.429351203144,1515.0880466019132,1728.028803120808,AF,ADS,20,190.47540792152412,49.9109949452076
138,AF_VTT_only_ADS_utterances,190.61959524025477,e,612.5835164372655,2144.3319428909044,2743.810907637427,AF,ADS,20,190.67505190130498,55.4566610502149
139,AF_VTT_only_ADS_utterances,190.8649909654021,ɔ,496.0512203647136,1267.283649860152,2588.911139074929,AF,ADS,20,190.9454031239249,80.4121585228188
140,AF_VTT_only_ADS_utterances,191.0527729069632,ʌ,758.8113483599666,1426.775826393878,2881.1878418172714,AF,ADS,20,191.19280097611505,140.0280691518389
141,AF_VTT_only_ADS_utterances,191.56505381341475,ε,730.8189565749306,1041.5993852870502,2166.036272371693,AF,ADS,20,191.66487580330516,99.8219898904153
142,AF_VTT_only_ADS_utterances,193.70304732846608,ʌ,884.7762893483509,1540.038973738331,2750.070585109112,AF,ADS,20,193.8347568984604,131.7095699943138
143,AF_VTT_only_ADS_utterances,194.5516619816269,a,848.9794479069608,1831.2440312018564,2547.5411597348902,AF,ADS,20,194.60989147572963,58.2294941027328
144,AF_VTT_only_ADS_utterances,195.22754003817664,ʌ,784.9818980868182,1446.6563202710256,2847.365943157191,AF,ADS,20,195.28715594880566,59.6159106290201
145,AF_VTT_only_ADS_utterances,195.7266973558564,e,437.0328174885058,2431.3501071778105,3006.628700923105,AF,ADS,20,195.77244910122283,45.7517453664308
146,AF_VTT_only_ADS_utterances,196.19322651694148,o,454.717825852485,879.3206247825697,2711.2430868911893,AF,ADS,20,196.3124583381995,119.2318212580119
147,AF_VTT_only_ADS_utterances,202.3903017541283,i,411.100845509096,2583.261815484408,3274.058739763613,AF,ADS,20,202.48319166138742,92.8899072591207
148,AF_VTT_only_ADS_utterances,204.2339587456993,e,497.895902901929,1683.0114625286235,2434.2919479315024,AF,ADS,20,204.28386974064452,49.9109949452076
149,AF_VTT_only_ADS_utterances,204.3247690281691,ε,686.3885223954708,2334.60121909772,3043.114100195133,AF,ADS,20,204.39547627100814,70.7072428390347
150,AF_VTT_only_ADS_utterances,207.0210004318772,æ,674.5346708646405,1485.4888204213614,2467.5103392252163,AF,ADS,20,207.09586692429505,74.8664924178399
151,AF_VTT_only_ADS_utterances,207.10349221518936,a,801.6104364657866,2074.557390058057,2210.515122912492,AF,ADS,20,207.193609289396,90.1170742066312
152,AF_VTT_only_ADS_utterances,207.72183398589948,i,456.6644942090303,2420.6672556025906,2929.327961097292,AF,ADS,20,207.8341337245262,112.2997386267172
153,AF_VTT_only_ADS_utterances,207.97673513612796,e,646.4025564795855,2285.56196492302,2962.8992718147406,AF,ADS,20,208.18747044811886,210.7353119909021
154,AF_VTT_only_ADS_utterances,209.8628859417068,i,451.613610163784,1746.3822691098644,2546.319431032729,AF,ADS,20,209.97657209685977,113.6861551529762
155,AF_VTT_only_ADS_utterances,210.4971715024689,ε,645.3026066065858,2073.8962014461868,2959.64157283902,AF,ADS,20,210.54015041478283,42.9789123139414
156,AF_VTT_only_ADS_utterances,210.68087169219777,ɑ,850.7565530614041,1807.7580348732624,2961.7852821862607,AF,ADS,20,210.73078268714298,49.9109949452076
157,AF_VTT_only_ADS_utterances,210.84862809187476,ɑ,989.0116563947432,1683.585599486892,3022.275895192336,AF,ADS,20,210.9761784122903,127.55032041553699
158,AF_VTT_only_ADS_utterances,211.05357949828465,o,568.6391154766342,1303.19350481614,2448.088101395995,AF,ADS,20,211.1145818254399,61.0023271552506
159,AF_VTT_only_ADS_utterances,211.27401972595936,ɶ,846.1754907582381,1791.5982906675822,2074.96274757095,AF,ADS,20,211.34334055227217,69.3208263128042
160,AF_VTT_only_ADS_utterances,211.7426285118338,ɔ,526.8727837769544,1016.233172451857,2600.8323947428785,AF,ADS,20,211.89236149666945,149.7329848356514
161,AF_VTT_only_ADS_utterances,212.65322718123468,a,863.0789895171489,1556.1476564734053,2028.4078599610637,AF,ADS,20,212.75166275459887,98.4355733641848
162,AF_VTT_only_ADS_utterances,213.31316144773243,ʌ,861.3946015044394,1667.6902816493623,3099.334269235387,AF,ADS,20,213.4642808490943,151.1194013618819
163,AF_VTT_only_ADS_utterances,216.47592488564365,ɑ,610.8932132974879,683.5449236230686,2179.440117496941,AF,ADS,20,216.54524571195643,69.3208263127758
164,AF_VTT_only_ADS_utterances,216.7206274025278,u,477.4066306604671,1781.2713193221457,2716.196935046796,AF,ADS,20,216.76637914789424,45.7517453664308
165,AF_VTT_only_ADS_utterances,216.8668943460478,e,550.9636934227774,2133.9930163966733,2629.8517698127307,AF,ADS,20,216.9389880054131,72.093659365322
166,AF_VTT_only_ADS_utterances,224.60531027433544,a,796.2579571763582,2122.6434196219147,3011.13027973351,AF,ADS,20,224.70235943117333,97.0491568378975
167,AF_VTT_only_ADS_utterances,225.01014390000216,a,853.4093101621239,1875.0677000434189,2667.3233472417523,AF,ADS,20,225.08223755936748,72.093659365322
168,AF_VTT_only_ADS_utterances,225.73454653497083,e,526.5825836868729,2123.588873409353,2941.86291668794,AF,ADS,20,225.7858439464423,51.2974114714666
169,AF_VTT_only_ADS_utterances,225.9410450996364,ε,683.7221525984783,2233.0699410872226,3011.062857520689,AF,ADS,20,225.97570551279279,34.6604131563879
170,AF_VTT_only_ADS_utterances,226.5067030423488,ε,800.9181883076936,1747.7485248322416,2623.341312426607,AF,ADS,20,226.59127445045038,84.5714081015955
171,AF_VTT_only_ADS_utterances,226.65574281892123,ε,665.1096434129021,1646.605954034998,3319.580543390828,AF,ADS,20,226.70010814776143,44.3653288402003
172,AF_VTT_only_ADS_utterances,231.8280452601299,a,859.3625348316434,2129.526951140557,3228.258960478657,AF,ADS,20,231.89182042033767,63.775160207768494
