,file_name,time_start,IPA,F1,F2,F3,spkid,Register,AgeMonth,time_end
38,AF_BTT_only_IDS_utterances,32.10876320884071,ə,859.7772504339493,1263.1499301440156,1673.582125488128,AF,IDS,20,32.18253275754472
39,AF_BTT_only_IDS_utterances,33.35472060227298,e,569.7939946550275,1905.0787943962048,3095.88435067405,AF,IDS,20,33.40289663407968
40,AF_BTT_only_IDS_utterances,33.60115527799135,a,566.0832183704389,1146.0631283208334,2126.70659495216,AF,IDS,20,33.65685881476785
41,AF_BTT_only_IDS_utterances,33.72837011198092,æ,699.4771953438842,1910.055987228851,1995.559833065644,AF,IDS,20,33.79762315770305
42,AF_BTT_only_IDS_utterances,34.25303720837579,u,714.3653495697736,1729.902112963854,2706.1075138023043,AF,IDS,20,34.34186176701939
43,AF_BTT_only_IDS_utterances,45.91677215147195,ʌ,745.1826440155363,1848.98152242448,2684.5061155125964,AF,IDS,20,45.98602519719409
44,AF_BTT_only_IDS_utterances,46.14184455006888,ε,614.2795293848058,2346.3022036788066,3044.580786721675,AF,IDS,20,46.19754808684538
45,AF_BTT_only_IDS_utterances,50.439659044665234,i,422.1892164662428,1158.4625898451443,2594.7145905372968,AF,IDS,20,50.51643959535716
46,AF_BTT_only_IDS_utterances,54.03745466138616,e,457.2698317117165,1377.956935347768,2115.886500458989,AF,IDS,20,54.08713619418682
47,AF_BTT_only_IDS_utterances,54.52824798541694,ɑ,1046.0973068536466,1927.369031341317,2714.1452278671645,AF,IDS,20,54.63513855598806
48,AF_BTT_only_IDS_utterances,54.9354986936108,ɔ,672.4413785567253,1717.2955618964615,2675.4486650297376,AF,IDS,20,55.01679574728461
49,AF_BTT_only_IDS_utterances,55.5337404252969,ɔ,940.6429728049792,1477.7698246461823,3056.307014448535,AF,IDS,20,55.56987244915192
50,AF_BTT_only_IDS_utterances,57.84731831551483,y,536.1784989239782,2505.213408058045,2821.383228435643,AF,IDS,20,57.94969238310407
51,AF_BTT_only_IDS_utterances,61.12457216279762,ɑ,903.2024930826772,1450.2822515836822,2035.792809013441,AF,IDS,20,61.19984721249559
52,AF_BTT_only_IDS_utterances,61.49793640929956,ε,857.5807635124834,1512.7323895714162,2035.328792182085,AF,IDS,20,61.576222460985456
53,AF_BTT_only_IDS_utterances,61.71322305143575,ɔ,473.9388576572118,982.0788168917248,2107.962994131021,AF,IDS,20,61.848718140892096
54,AF_BTT_only_IDS_utterances,64.20229535473717,ʌ,934.0914026340896,1841.355381880939,3222.575666712953,AF,IDS,20,64.26402089548951
55,AF_BTT_only_IDS_utterances,64.46199427619516,ʌ,793.8450129166362,1625.1525719441838,1787.7568834104802,AF,IDS,20,64.57340134974815
56,AF_BTT_only_IDS_utterances,67.90583947287288,e,733.6462735743879,2324.2276041939863,3105.4690132947067,AF,IDS,20,67.96154300964938
57,AF_BTT_only_IDS_utterances,68.20769242216176,o,533.46169752623,976.4491171608256,2371.426429963994,AF,IDS,20,68.3431875116181
58,AF_BTT_only_IDS_utterances,72.63331867214765,o,461.537173032085,896.9744296606992,1704.5430152149756,AF,IDS,20,72.75225325067045
59,AF_BTT_only_IDS_utterances,73.28582341075389,œ,727.5333856780296,1301.3625091296983,2171.1813657044795,AF,IDS,20,73.37314246840354
60,AF_BTT_only_IDS_utterances,73.91351326978159,a,843.6962647196777,2476.945095800464,3120.531629814568,AF,IDS,20,74.10772289800235
61,AF_BTT_only_IDS_utterances,75.46808516948151,a,794.7192304668373,2317.083704542275,2925.484657634517,AF,IDS,20,75.55992073011303
62,AF_BTT_only_IDS_utterances,77.99781919711383,e,362.01063769666,1041.9295974595416,2702.6594062738054,AF,IDS,20,78.15288579949164
63,AF_BTT_only_IDS_utterances,78.44570574281676,a,824.7891893540714,2232.1327323644578,2967.9389096085024,AF,IDS,20,78.53302480046639
64,AF_BTT_only_IDS_utterances,79.94719578906879,e,510.2472475973454,1724.4227822850464,2403.3986229953107,AF,IDS,20,80.02698734174862
65,AF_BTT_only_IDS_utterances,80.29270826718248,a,900.7834790545108,2348.560188643334,3097.290214487341,AF,IDS,20,80.36798331688045
66,AF_BTT_only_IDS_utterances,81.04844337116215,ɑ,899.0995861402839,2102.9129489341462,2959.228101839189,AF,IDS,20,81.15683944272722
67,AF_BTT_only_IDS_utterances,81.41653836418523,ε,757.1265144789655,2102.5815398417835,2758.113931959048,AF,IDS,20,81.50536292282884
68,AF_BTT_only_IDS_utterances,81.70343985082175,a,892.3515770111403,2162.589196270531,3026.5747248941743,AF,IDS,20,81.80581391841099
69,AF_BTT_only_IDS_utterances,82.50286087861421,ε,726.8556614368795,1555.1974314584595,2235.2873573573147,AF,IDS,20,82.60523494620345
70,AF_BTT_only_IDS_utterances,83.33540242010764,o,776.3118478180818,1423.1513857585317,2791.6494110364915,AF,IDS,20,83.39411695887206
71,AF_BTT_only_IDS_utterances,83.66134338529986,ʌ,762.1797893364718,2122.214443999964,2734.469844807473,AF,IDS,20,83.77576146084077
72,AF_BTT_only_IDS_utterances,83.82544299364145,e,544.8108426622182,2004.4652978985755,2830.0350622145675,AF,IDS,20,83.87663002743606
73,AF_BTT_only_IDS_utterances,84.56050359985906,i,387.7451761520142,2599.206571610904,3035.8478503197503,AF,IDS,20,84.63577864955704
74,AF_BTT_only_IDS_utterances,84.81591950789759,a,681.9305044759125,2071.652114251631,3021.503093482949,AF,IDS,20,84.88667805461368
75,AF_BTT_only_IDS_utterances,85.47675627561424,ɑ,978.2392582638572,2007.9816770879488,2728.8234367880414,AF,IDS,20,85.55654782829409
76,AF_BTT_only_IDS_utterances,86.68576392355695,a,345.9589326038925,2296.395051346203,3184.458001350216,AF,IDS,20,86.74598396331533
77,AF_BTT_only_IDS_utterances,86.90406156768107,i,477.35812484229285,2604.185527734425,2948.698013547959,AF,IDS,20,87.02751264918574
78,AF_BTT_only_IDS_utterances,87.03955665713741,ε,579.3935459398468,2218.1368849477126,3001.2424688785577,AF,IDS,20,87.13289771876289
79,AF_BTT_only_IDS_utterances,88.53741289317966,a,468.4953079589845,1362.589079942892,2099.298514095723,AF,IDS,20,88.65183096872059
80,AF_BTT_only_IDS_utterances,92.10616289871253,u,401.0089088210215,829.0817339948363,2181.3898373464485,AF,IDS,20,92.30037252693329
81,AF_BTT_only_IDS_utterances,92.51765753601008,a,798.8741877129347,2164.719562276183,2902.272031316191,AF,IDS,20,92.62003160359933
82,AF_BTT_only_IDS_utterances,92.90366271186376,e,590.5014033168804,2294.37296963585,2340.8562994578274,AF,IDS,20,92.9729157575859
83,AF_BTT_only_IDS_utterances,93.08808658362376,i,463.6889515391621,2487.2598414629592,2932.5758858768254,AF,IDS,20,93.13776811642443
84,AF_BTT_only_IDS_utterances,93.1985850775828,a,458.4922848921854,1869.769929228676,2329.332531453518,AF,IDS,20,93.26633262231098
85,AF_BTT_only_IDS_utterances,93.34386592349988,ε,508.6016904165775,1932.257345280372,1952.02990591312,AF,IDS,20,93.41010796723408
86,AF_BTT_only_IDS_utterances,93.50570728035052,ε,663.2883583838506,1936.4677382805412,2952.387211628768,AF,IDS,20,93.54635580718742
87,AF_BTT_only_IDS_utterances,93.74100652771122,a,992.8486403938977,1785.1503285197466,3133.5283939512165,AF,IDS,20,93.82832558536086
88,AF_BTT_only_IDS_utterances,94.03759022352122,e,832.5978100056334,2199.1924494000864,2835.7857965650555,AF,IDS,20,94.09178825930375
89,AF_BTT_only_IDS_utterances,96.38572966546258,ʌ,869.2997189136041,1943.339466133131,2471.763878114061,AF,IDS,20,96.44143320223907
90,AF_BTT_only_IDS_utterances,96.7614557107427,o,522.1761439787085,1822.4570628349848,2610.1364393577646,AF,IDS,20,96.81866474851314
91,AF_BTT_only_IDS_utterances,97.18901799302716,ε,664.6955846970778,2143.6401980784617,3065.246178614956,AF,IDS,20,97.30343606856809
92,AF_BTT_only_IDS_utterances,97.87285248113446,ε,697.7055044961697,1416.886256800903,2390.204513371952,AF,IDS,20,97.95113853282034
93,AF_BTT_only_IDS_utterances,98.68309727909062,œ,380.4366940699949,703.8238290869859,2308.0800293193265,AF,IDS,20,98.91494443216037
94,AF_BTT_only_IDS_utterances,99.29357793214118,ɑ,931.3384072289332,2043.7751059618377,2830.024409404402,AF,IDS,20,99.40950150867606
95,AF_BTT_only_IDS_utterances,99.55073283073608,ɔ,804.3456914255547,1652.5667684896462,3342.5755636913864,AF,IDS,20,99.64106289037365
96,AF_BTT_only_IDS_utterances,101.6115814673816,ε,609.3649719830149,1270.2660828951955,2629.303900966942,AF,IDS,20,101.71245003397688
97,AF_BTT_only_IDS_utterances,102.32787508481836,ε,287.89431492294995,832.9969372881162,2090.891330724404,AF,IDS,20,102.39110612656467
98,AF_BTT_only_IDS_utterances,102.82732478548132,a,395.4882985756324,1128.4348733521297,2209.331525506325,AF,IDS,20,102.86797331231823
99,AF_BTT_only_IDS_utterances,102.98239138785917,e,765.8731580128506,1871.5638946194624,2590.14144369281,AF,IDS,20,103.026050916684
100,AF_BTT_only_IDS_utterances,103.69733533339893,ɒ,310.0015778123262,999.672385976048,1697.5573341323293,AF,IDS,20,103.76809388011502
101,AF_BTT_only_IDS_utterances,104.69624793221882,ε,1015.1225104928806,1972.9070957161837,3081.408294601328,AF,IDS,20,104.8347540236631
102,AF_BTT_only_IDS_utterances,105.7489560506679,e,892.78669842068,2302.8759698897275,3159.882240006209,AF,IDS,20,105.79562658148065
103,AF_BTT_only_IDS_utterances,106.39632147807046,ε,624.5759604116023,1916.5191364139164,3036.8995199105398,AF,IDS,20,106.4429920088832
104,AF_BTT_only_IDS_utterances,111.78324868884916,e,747.2960016033562,2267.310265296234,2982.8468480349075,AF,IDS,20,111.8404577266196
105,AF_BTT_only_IDS_utterances,111.9563813031545,ə,845.026563080989,2044.9245598412772,3142.0688888010573,AF,IDS,20,112.0196123449008
106,AF_BTT_only_IDS_utterances,112.084647348341,ɑ,804.4701518295597,1778.5888837425598,2984.106613576131,AF,IDS,20,112.1252958751779
107,AF_BTT_only_IDS_utterances,112.233691946743,a,859.4271962267605,1955.2130852278533,3011.4980042610905,AF,IDS,20,112.2893954835195
108,AF_BTT_only_IDS_utterances,117.53341684465326,e,501.67226145848906,657.1682963057091,2348.8816077949014,AF,IDS,20,117.61621939932103
109,AF_BTT_only_IDS_utterances,118.20492206160276,a,817.7531867089743,959.8048143735672,1816.186820985396,AF,IDS,20,118.37504367392017
110,AF_BTT_only_IDS_utterances,118.64979760531776,e,469.829135665846,2535.92230656082,3036.729297336027,AF,IDS,20,118.77023768483451
111,AF_BTT_only_IDS_utterances,120.723273973821,ε,687.5942782064836,755.1218853452974,2367.89749928895,AF,IDS,20,120.78048301159146
112,AF_BTT_only_IDS_utterances,120.97124003735516,ɔ,616.1187735344283,1089.980574380931,1644.0378111657926,AF,IDS,20,121.04952608904105
113,AF_BTT_only_IDS_utterances,121.54182491406578,i,460.6653833677699,2742.829403620414,3008.663162931631,AF,IDS,20,121.61408896177583
114,AF_BTT_only_IDS_utterances,122.3227774137774,ʌ,849.0255122652022,1752.5304253719669,2825.702084384381,AF,IDS,20,122.40106346546328
115,AF_BTT_only_IDS_utterances,122.48394368059648,ʌ,487.2636437020899,1866.160102510457,2876.359699114458,AF,IDS,20,122.53061421140922
116,AF_BTT_only_IDS_utterances,122.58104849470686,i,392.35976324452486,2571.7586502217287,2919.413286746714,AF,IDS,20,122.60814751259814
117,AF_BTT_only_IDS_utterances,123.763450498871,a,675.5346304814088,2448.6644178301044,2971.602964072972,AF,IDS,20,123.82818704161124
118,AF_BTT_only_IDS_utterances,123.89367633484852,e,381.88170271405824,531.3594628414322,2463.6936459983817,AF,IDS,20,123.97196238653441
119,AF_BTT_only_IDS_utterances,124.2105320122672,i,418.2641643980451,2829.174790204428,3533.905319601552,AF,IDS,20,124.37613712160272
120,AF_BTT_only_IDS_utterances,124.33398309377188,ʌ,777.3676754386834,2217.0753890787078,3166.7648498502163,AF,IDS,20,124.40925814346984
121,AF_BTT_only_IDS_utterances,125.48100582457802,ə,320.9489861434441,935.6697034692788,2266.14715055671,AF,IDS,20,125.54423686632431
122,AF_BTT_only_IDS_utterances,125.62779217148906,ɑ,828.5874158618052,1846.1279354049937,2873.597259928703,AF,IDS,20,125.67747370428972
123,AF_BTT_only_IDS_utterances,125.815979795734,a,446.9950030516465,1399.3243279726826,2475.057265018157,AF,IDS,20,125.88673834245009
124,AF_BTT_only_IDS_utterances,126.8795898529784,o,745.2349550368968,1524.3435959220908,2909.7497144248,AF,IDS,20,126.94884289870053
125,AF_BTT_only_IDS_utterances,127.73130089940612,u,390.1080840909676,1032.6313975813148,2648.504673888685,AF,IDS,20,127.88185099880207
126,AF_BTT_only_IDS_utterances,127.94201875675073,ε,672.3936353533592,1898.3439926249796,2770.8161768322643,AF,IDS,20,128.03686531937018
127,AF_BTT_only_IDS_utterances,128.41173506686607,a,279.9393449638704,888.6220789795324,2776.222717443723,AF,IDS,20,128.59088968514723
128,AF_BTT_only_IDS_utterances,129.44997240744772,æ,765.2951391325084,1708.6134062696751,3174.2138591417497,AF,IDS,20,129.5734234889524
129,AF_BTT_only_IDS_utterances,130.49680115352402,e,336.33433337977993,1072.2342040560336,2519.441940051649,AF,IDS,20,130.55551569228842
130,AF_BTT_only_IDS_utterances,131.48725178095833,ε,694.1098782739953,858.3498127871649,2128.0750896554014,AF,IDS,20,131.5881203475536
131,AF_BTT_only_IDS_utterances,132.82029474247787,u,343.9949442411054,920.435211482486,2920.0674112999823,AF,IDS,20,133.000954861753
132,AF_BTT_only_IDS_utterances,133.29032220262104,ʌ,800.1376359119682,1876.4105039091637,2229.396111385624,AF,IDS,20,133.34903674138545
133,AF_BTT_only_IDS_utterances,133.6102411638374,ε,319.3998005348858,927.9490968039966,2154.65244214768,AF,IDS,20,133.6584171956441
134,AF_BTT_only_IDS_utterances,134.25210334003256,e,643.3383603520687,2386.372008954315,3294.5729596887877,AF,IDS,20,134.2882353638876
135,AF_BTT_only_IDS_utterances,134.80537495531266,ə,639.5324629054123,1945.621099158646,2818.2625456809337,AF,IDS,20,134.86710049606498
136,AF_BTT_only_IDS_utterances,135.5073795108008,ɑ,1120.485179802997,1889.8999064331103,3412.5736733183967,AF,IDS,20,135.59770957043835
137,AF_BTT_only_IDS_utterances,135.6677153666575,ε,672.5573477453025,2163.6604651212506,2950.567710620206,AF,IDS,20,135.70535289150646
138,AF_BTT_only_IDS_utterances,139.3776317231126,ε,752.717472616816,2007.767838375632,2651.431228278548,AF,IDS,20,139.46796178275017
139,AF_BTT_only_IDS_utterances,139.69077592985616,ε,816.8389773420799,2330.284260576557,3051.0307746050757,AF,IDS,20,139.83530402527626
140,AF_BTT_only_IDS_utterances,140.47428514175868,ε,367.5049860727662,991.2455651612584,2296.5483782573847,AF,IDS,20,140.53450518151706
141,AF_BTT_only_IDS_utterances,140.6918300353858,a,472.8161998137903,1378.8749853586478,2425.5102674422624,AF,IDS,20,140.7475335721623
142,AF_BTT_only_IDS_utterances,140.85818789521835,ʌ,413.86181655500354,804.572487468477,1847.3427250402333,AF,IDS,20,140.91840793497673
143,AF_BTT_only_IDS_utterances,143.63998928388543,ε,778.6602259221044,2354.3475303700297,3101.581630759543,AF,IDS,20,143.68816531569215
144,AF_BTT_only_IDS_utterances,144.81701797911742,a,788.3055256008992,2274.412375206816,3156.6376037822647,AF,IDS,20,144.90885353974895
145,AF_BTT_only_IDS_utterances,144.94423281310696,e,560.0429107625337,2529.44207300323,2613.646610549348,AF,IDS,20,145.01047485684117
146,AF_BTT_only_IDS_utterances,146.16302621751043,e,568.9664479629179,716.638760263452,2564.4700886292967,AF,IDS,20,146.22926826124464
147,AF_BTT_only_IDS_utterances,147.3782507828417,ʌ,1030.8452371221215,1625.5884421345827,3114.032115677315,AF,IDS,20,147.48664685440676
148,AF_BTT_only_IDS_utterances,147.93500037923457,u,255.90152824423217,778.9987712648998,2444.1435128303847,AF,IDS,20,148.14727601938284
149,AF_BTT_only_IDS_utterances,149.04904471977662,ʌ,875.5450437326379,1609.2926770881254,3123.4741723324705,AF,IDS,20,149.11679226450477
150,AF_BTT_only_IDS_utterances,149.3019688867618,ʌ,321.87707051978265,971.4586702847636,1891.196557714749,AF,IDS,20,149.3998264513692
151,AF_BTT_only_IDS_utterances,149.56994806368658,u,400.6443162552061,899.8373344985009,1898.9428640135943,AF,IDS,20,149.6918936441973
152,AF_BTT_only_IDS_utterances,150.5653821732276,ε,716.2847599098401,1997.0494927601264,3057.974261005959,AF,IDS,20,150.61205270404034
153,AF_BTT_only_IDS_utterances,150.74453679150878,ɔ,346.67981582629204,816.9393507042305,1667.5451301551202,AF,IDS,20,150.79421832430944
154,AF_BTT_only_IDS_utterances,150.91842215631112,ʌ,981.8175108544192,1723.7990123284696,2757.0615940465536,AF,IDS,20,150.9786421960695
155,AF_BTT_only_IDS_utterances,151.06897225570702,ʌ,585.0257272487396,1101.5392640374748,3399.7125056090003,AF,IDS,20,151.1291922954654
156,AF_BTT_only_IDS_utterances,151.28576439883722,u,378.21639149065766,919.740122527324,2956.5086948975963,AF,IDS,20,151.41824848630566
157,AF_BTT_only_IDS_utterances,153.1793592853841,ʌ,373.87141886514047,792.5361955982172,1879.769836736206,AF,IDS,20,153.23355732116661
158,AF_BTT_only_IDS_utterances,154.77970633379695,e,581.3119356690796,2245.592695082935,2927.052470976018,AF,IDS,20,154.83540987057344
159,AF_BTT_only_IDS_utterances,155.12822981389854,ø,983.768610143702,1887.8011649529371,2585.6388000115744,AF,IDS,20,155.23963688745155
160,AF_BTT_only_IDS_utterances,156.11483852021644,ø,838.138355234902,1862.7678012741844,2630.6835050525283,AF,IDS,20,156.1976410748842
161,AF_BTT_only_IDS_utterances,157.96149081023853,ɑ,672.8119258847784,810.2343126039335,1876.9460709066907,AF,IDS,20,158.02472185198482
162,AF_BTT_only_IDS_utterances,158.23048211404455,ə,336.4392871625843,1011.900639803852,2097.5474794492347,AF,IDS,20,158.28166914783915
163,AF_BTT_only_IDS_utterances,158.54437907128508,o,575.5799138004207,861.116000890645,2996.132967894709,AF,IDS,20,158.62718162595283
164,AF_BTT_only_IDS_utterances,158.7410804405592,ε,334.0951310690004,970.4279743002588,2245.152819106686,AF,IDS,20,158.78022346640213
165,AF_BTT_only_IDS_utterances,160.29174595617127,u,430.5328621329417,1005.745126155734,2420.4606894977246,AF,IDS,20,160.3715375088511
166,AF_BTT_only_IDS_utterances,160.62973092931514,ʌ,883.4593921006501,1862.8802989464623,2900.009535058708,AF,IDS,20,160.69898397503727
167,AF_BTT_only_IDS_utterances,160.91693087665166,ε,910.8134860260582,1787.3875100552225,3701.500565881692,AF,IDS,20,161.0464039621322
168,AF_BTT_only_IDS_utterances,161.29167068187243,ε,821.3695313895751,2258.1601095861306,3119.3610052490158,AF,IDS,20,161.38501174349793
169,AF_BTT_only_IDS_utterances,162.2576180879222,ɐ,939.4916594500432,2220.7125451273623,3217.3264764539454,AF,IDS,20,162.3088051217168
170,AF_BTT_only_IDS_utterances,167.295294954924,a,888.6801714181993,1925.99212150186,2697.6001121655245,AF,IDS,20,167.4036910264891
171,AF_BTT_only_IDS_utterances,168.36238350144723,a,715.739247410185,2310.7331911732053,3000.160825408219,AF,IDS,20,168.4226035412056
172,AF_BTT_only_IDS_utterances,169.53463631731313,ʌ,770.035666713885,1844.79320524668,2721.861390964,AF,IDS,20,169.60388936303528
173,AF_BTT_only_IDS_utterances,169.79358248827413,e,599.7801689720382,1591.9139930772549,3427.920493326927,AF,IDS,20,169.8688575379721
174,AF_BTT_only_IDS_utterances,169.99882348939923,ɔ,728.0498895645512,1400.7663747564138,1877.0715276872868,AF,IDS,20,170.04549402021198
175,AF_BTT_only_IDS_utterances,170.50994107684846,ø,598.4187811332602,1599.8882344408078,3475.1673776603875,AF,IDS,20,170.55811710865518
176,AF_BTT_only_IDS_utterances,172.37275136165078,ɔ,722.7390614385799,1044.405501199255,2563.270551683876,AF,IDS,20,172.44652091035482
177,AF_BTT_only_IDS_utterances,173.3150127597845,ɔ,521.3905046732863,932.1773897701725,2310.9666999736023,AF,IDS,20,173.4143758253858
178,AF_BTT_only_IDS_utterances,174.34442469714298,ɔ,564.9374852977306,1082.610601385447,2950.2301103622294,AF,IDS,20,174.40765573888928
179,AF_BTT_only_IDS_utterances,174.83973452415563,ʌ,806.4242567324762,1519.91162597662,2128.044840758953,AF,IDS,20,174.936086587769
180,AF_BTT_only_IDS_utterances,176.2213814122909,a,944.2955464093552,1881.331509766429,3050.4099874471094,AF,IDS,20,176.30117296497076
181,AF_BTT_only_IDS_utterances,176.55786088444083,ʌ,802.388870324449,1469.090517311704,2616.681105343398,AF,IDS,20,176.6150699222113
182,AF_BTT_only_IDS_utterances,176.91993387348805,u,335.22355512083675,916.3689751618792,2465.4880766658302,AF,IDS,20,176.99370342219206
183,AF_BTT_only_IDS_utterances,177.75956182764827,ʌ,450.8362248233674,1205.6236458992855,2122.5658261661483,AF,IDS,20,177.89054041412274
184,AF_BTT_only_IDS_utterances,178.89556587487783,a,885.7705772562509,1885.2492797382015,2666.326003965501,AF,IDS,20,178.97686292855164
185,AF_BTT_only_IDS_utterances,179.2285277734331,ʌ,719.3958794122143,1745.483629784971,2969.9168139426138,AF,IDS,20,179.2947698171673
186,AF_BTT_only_IDS_utterances,179.38208887481696,ʌ,192.96001835606936,886.4545516300723,2730.602039737533,AF,IDS,20,179.45134192053908
187,AF_BTT_only_IDS_utterances,179.60113926943805,u,276.08221263127734,927.7932816774686,2719.0176503866905,AF,IDS,20,179.65684280621454
188,AF_BTT_only_IDS_utterances,180.21839467696145,ʌ,816.5524555009702,1661.2862323336878,2812.490494455638,AF,IDS,20,180.28313121970172
189,AF_BTT_only_IDS_utterances,181.44962140797597,ʌ,933.2149152965698,1516.969603991311,2532.8951235955224,AF,IDS,20,181.51285244972226
190,AF_BTT_only_IDS_utterances,181.99031655687577,ɶ,984.0638857288344,1716.779018583025,2721.012423204253,AF,IDS,20,182.32604327852872
191,AF_BTT_only_IDS_utterances,183.93743489733976,e,558.024830625143,2308.8021025215307,3067.7831544450605,AF,IDS,20,184.0066879430619
192,AF_BTT_only_IDS_utterances,185.80569615153968,ɒ,911.9362807198976,1641.169492770221,2867.121210605059,AF,IDS,20,185.9020482151531
