,file_name,spkid,AgeMonth,Parent,Register,time_start,time_end,IPA
62,F_ADS_101_18.wav,FADS101,18,F,ADS,80.52,80.58961197903896,o
63,F_ADS_101_18.wav,FADS101,18,F,ADS,82.10022227150866,82.2,uu
64,F_ADS_101_18.wav,FADS101,18,F,ADS,82.7,82.79591772758221,a
65,F_ADS_101_18.wav,FADS101,18,F,ADS,83.83369913166105,83.89,e
66,F_ADS_101_18.wav,FADS101,18,F,ADS,84.1,84.17562819934375,u
67,F_ADS_101_18.wav,FADS101,18,F,ADS,85.22,85.29072807047774,o
68,F_ADS_101_18.wav,FADS101,18,F,ADS,85.79574529929893,85.893676440043,a
69,F_ADS_101_18.wav,FADS101,18,F,ADS,86.50691195662749,86.5666665509798,e
70,F_ADS_101_18.wav,FADS101,18,F,ADS,87.942419996744,88.03869128764495,o
71,F_ADS_101_18.wav,FADS101,18,F,ADS,88.3175460612891,88.42211660140563,y
72,F_ADS_102_12.wav,FADS102,12,F,ADS,4.371344952808848,4.465367201497505,æ
73,F_ADS_102_12.wav,FADS102,12,F,ADS,4.892741059173215,4.99,o
74,F_ADS_102_12.wav,FADS102,12,F,ADS,5.871555548866589,5.966798865720033,e
75,F_ADS_102_12.wav,FADS102,12,F,ADS,6.257074840040974,6.44,ø
76,F_ADS_102_12.wav,FADS102,12,F,ADS,6.583606222782655,6.68,o
77,F_ADS_102_12.wav,FADS102,12,F,ADS,7.378975009831078,7.46,i
78,F_ADS_102_12.wav,FADS102,12,F,ADS,7.987066955895374,8.22761738435856,uu
79,F_ADS_102_12.wav,FADS102,12,F,ADS,8.619683425990011,8.76,y
80,F_ADS_102_12.wav,FADS102,12,F,ADS,8.92,9.054383692654447,u
81,F_ADS_102_12.wav,FADS102,12,F,ADS,9.671606073864318,9.79,u
82,F_ADS_102_12.wav,FADS102,12,F,ADS,9.971988842402103,10.10020099970482,u
83,F_ADS_102_12.wav,FADS102,12,F,ADS,10.42,10.51,i
84,F_ADS_102_12.wav,FADS102,12,F,ADS,12.11631170478092,12.25,uu
85,F_ADS_102_12.wav,FADS102,12,F,ADS,13.02757880674962,13.13259066892137,æ
86,F_ADS_102_12.wav,FADS102,12,F,ADS,14.38,14.48201253937077,æ
87,F_ADS_102_12.wav,FADS102,12,F,ADS,15.61556443709367,15.71,uu
88,F_ADS_102_12.wav,FADS102,12,F,ADS,15.95,16.1,æ
89,F_ADS_102_12.wav,FADS102,12,F,ADS,16.44,16.55560460678802,u
90,F_ADS_102_12.wav,FADS102,12,F,ADS,18.13628815763981,18.24,e
91,F_ADS_102_12.wav,FADS102,12,F,ADS,18.36707004078469,18.51,æ
92,F_ADS_102_12.wav,FADS102,12,F,ADS,18.9397893976945,19.02160096473528,u
93,F_ADS_102_12.wav,FADS102,12,F,ADS,19.79423725177175,19.86872240982381,uu
94,F_ADS_102_12.wav,FADS102,12,F,ADS,20.96820194301461,21.04,uu
95,F_ADS_102_12.wav,FADS102,12,F,ADS,22.5,22.62,ø
96,F_ADS_102_12.wav,FADS102,12,F,ADS,23.06583873720471,23.14520816791591,ø
97,F_ADS_102_12.wav,FADS102,12,F,ADS,23.52129716267054,23.71178379637743,y
98,F_ADS_102_12.wav,FADS102,12,F,ADS,23.86,23.99,æ
99,F_ADS_102_12.wav,FADS102,12,F,ADS,24.40966144957354,24.58,uu
100,F_ADS_102_12.wav,FADS102,12,F,ADS,24.8,24.92,u
101,F_ADS_102_12.wav,FADS102,12,F,ADS,26.96,27.08,ø
102,F_ADS_102_12.wav,FADS102,12,F,ADS,27.58642264016186,27.71,ø
103,F_ADS_102_12.wav,FADS102,12,F,ADS,27.86,27.98,e
104,F_ADS_102_12.wav,FADS102,12,F,ADS,28.73,28.82,a
105,F_ADS_102_12.wav,FADS102,12,F,ADS,29.61,29.69,e
106,F_ADS_102_12.wav,FADS102,12,F,ADS,30.21,30.28084990352053,a
107,F_ADS_102_12.wav,FADS102,12,F,ADS,30.83,30.9100886470476,o
108,F_ADS_102_12.wav,FADS102,12,F,ADS,32.36,32.45,o
109,F_ADS_102_12.wav,FADS102,12,F,ADS,35.93503847517232,36.03516606468492,æ
110,F_ADS_102_12.wav,FADS102,12,F,ADS,36.40960458378012,36.48,i
111,F_ADS_102_12.wav,FADS102,12,F,ADS,36.79,36.96,ø
112,F_ADS_102_12.wav,FADS102,12,F,ADS,38.08467501770496,38.24,i
113,F_ADS_102_12.wav,FADS102,12,F,ADS,40.01105040541212,40.11,ø
114,F_ADS_102_12.wav,FADS102,12,F,ADS,41.0047648033854,41.07,e
115,F_ADS_102_12.wav,FADS102,12,F,ADS,41.283168344957,41.43580186555547,a
116,F_ADS_102_12.wav,FADS102,12,F,ADS,42.06541724560543,42.13257599466876,e
117,F_ADS_102_12.wav,FADS102,12,F,ADS,42.37,42.5,a
118,F_ADS_102_12.wav,FADS102,12,F,ADS,43.46,43.57,a
119,F_ADS_102_12.wav,FADS102,12,F,ADS,45.55061450128019,45.65684743161672,æ
120,F_ADS_102_12.wav,FADS102,12,F,ADS,45.94868272300099,46.01339933573474,i
121,F_ADS_102_12.wav,FADS102,12,F,ADS,47.03914698391922,47.12462175545436,e
122,F_ADS_102_12.wav,FADS102,12,F,ADS,47.78601129327463,47.86293858765626,e
123,F_ADS_102_12.wav,FADS102,12,F,ADS,49.00324593851423,49.05819400592968,i
124,F_ADS_102_12.wav,FADS102,12,F,ADS,49.33293434300692,49.40375629656461,i
125,F_ADS_102_12.wav,FADS102,12,F,ADS,49.67622243115702,49.81053992928367,a
126,F_ADS_102_12.wav,FADS102,12,F,ADS,53.72257847440477,53.83003247290609,y
127,F_ADS_102_12.wav,FADS102,12,F,ADS,54.11053990190872,54.23,ø
128,F_ADS_102_12.wav,FADS102,12,F,ADS,55.07,55.17,i
129,F_ADS_102_12.wav,FADS102,12,F,ADS,56.33,56.40947062609647,i
130,F_ADS_102_12.wav,FADS102,12,F,ADS,56.75,56.96,ø
131,F_ADS_102_12.wav,FADS102,12,F,ADS,57.34417073015114,57.41743482003841,æ
132,F_ADS_102_12.wav,FADS102,12,F,ADS,57.57,57.68118554363256,a
133,F_ADS_102_12.wav,FADS102,12,F,ADS,58.44,58.52517635245589,a
134,F_ADS_102_12.wav,FADS102,12,F,ADS,60.1078222423797,60.15,i
135,F_ADS_102_12.wav,FADS102,12,F,ADS,60.22,60.32,ø
136,F_ADS_102_12.wav,FADS102,12,F,ADS,61.11,61.17999686631201,y
137,F_ADS_102_12.wav,FADS102,12,F,ADS,63.15652720737144,63.25,u
138,F_ADS_102_12.wav,FADS102,12,F,ADS,64.4,64.59,y
139,F_ADS_102_12.wav,FADS102,12,F,ADS,65.77919692693428,65.9354936520271,y
140,F_ADS_102_12.wav,FADS102,12,F,ADS,68.12,68.22252555797968,y
141,F_ADS_102_12.wav,FADS102,12,F,ADS,69.02427316164034,69.27825533991619,uu
142,F_ADS_102_12.wav,FADS102,12,F,ADS,69.7020427683462,69.80949676684752,o
143,F_ADS_102_12.wav,FADS102,12,F,ADS,70.09,70.17,u
144,F_ADS_102_12.wav,FADS102,12,F,ADS,70.53291369076952,70.64036768927083,uu
145,F_ADS_102_12.wav,FADS102,12,F,ADS,71.36920145408124,71.48,uu
