,file_name,spkid,AgeMonth,Register,time_start,time_end,IPA
58,AF_BTT_only_IDS_utterances,AF,20,IDS,72.63331867214765,72.75225325067045,o
59,AF_BTT_only_IDS_utterances,AF,20,IDS,73.28582341075389,73.37314246840354,œ
60,AF_BTT_only_IDS_utterances,AF,20,IDS,73.91351326978159,74.10772289800235,a
61,AF_BTT_only_IDS_utterances,AF,20,IDS,75.46808516948151,75.55992073011303,a
62,AF_BTT_only_IDS_utterances,AF,20,IDS,77.99781919711383,78.15288579949164,e
63,AF_BTT_only_IDS_utterances,AF,20,IDS,78.44570574281676,78.53302480046639,a
64,AF_BTT_only_IDS_utterances,AF,20,IDS,79.94719578906879,80.02698734174862,e
65,AF_BTT_only_IDS_utterances,AF,20,IDS,80.29270826718248,80.36798331688045,a
66,AF_BTT_only_IDS_utterances,AF,20,IDS,81.04844337116215,81.15683944272722,ɑ
67,AF_BTT_only_IDS_utterances,AF,20,IDS,81.41653836418523,81.50536292282884,ε
68,AF_BTT_only_IDS_utterances,AF,20,IDS,81.70343985082175,81.80581391841099,a
69,AF_BTT_only_IDS_utterances,AF,20,IDS,82.50286087861421,82.60523494620345,ε
70,AF_BTT_only_IDS_utterances,AF,20,IDS,83.33540242010764,83.39411695887206,o
71,AF_BTT_only_IDS_utterances,AF,20,IDS,83.66134338529986,83.77576146084077,ʌ
72,AF_BTT_only_IDS_utterances,AF,20,IDS,83.82544299364145,83.87663002743606,e
73,AF_BTT_only_IDS_utterances,AF,20,IDS,84.56050359985906,84.63577864955704,i
74,AF_BTT_only_IDS_utterances,AF,20,IDS,84.81591950789759,84.88667805461368,a
75,AF_BTT_only_IDS_utterances,AF,20,IDS,85.47675627561424,85.55654782829409,ɑ
76,AF_BTT_only_IDS_utterances,AF,20,IDS,86.68576392355695,86.74598396331533,a
77,AF_BTT_only_IDS_utterances,AF,20,IDS,86.90406156768107,87.02751264918574,i
78,AF_BTT_only_IDS_utterances,AF,20,IDS,87.03955665713741,87.13289771876289,ε
79,AF_BTT_only_IDS_utterances,AF,20,IDS,88.53741289317966,88.65183096872059,a
80,AF_BTT_only_IDS_utterances,AF,20,IDS,92.10616289871253,92.30037252693327,u
81,AF_BTT_only_IDS_utterances,AF,20,IDS,92.51765753601008,92.62003160359932,a
82,AF_BTT_only_IDS_utterances,AF,20,IDS,92.90366271186376,92.9729157575859,e
83,AF_BTT_only_IDS_utterances,AF,20,IDS,93.08808658362376,93.13776811642444,i
84,AF_BTT_only_IDS_utterances,AF,20,IDS,93.1985850775828,93.26633262231098,a
85,AF_BTT_only_IDS_utterances,AF,20,IDS,93.34386592349988,93.41010796723408,ε
86,AF_BTT_only_IDS_utterances,AF,20,IDS,93.50570728035052,93.54635580718742,ε
87,AF_BTT_only_IDS_utterances,AF,20,IDS,93.74100652771122,93.82832558536086,a
88,AF_BTT_only_IDS_utterances,AF,20,IDS,94.03759022352122,94.09178825930375,e
89,AF_BTT_only_IDS_utterances,AF,20,IDS,96.38572966546258,96.44143320223908,ʌ
90,AF_BTT_only_IDS_utterances,AF,20,IDS,96.7614557107427,96.81866474851314,o
91,AF_BTT_only_IDS_utterances,AF,20,IDS,97.18901799302716,97.30343606856808,ε
92,AF_BTT_only_IDS_utterances,AF,20,IDS,97.87285248113446,97.95113853282034,ε
93,AF_BTT_only_IDS_utterances,AF,20,IDS,98.68309727909062,98.91494443216035,œ
94,AF_BTT_only_IDS_utterances,AF,20,IDS,99.29357793214118,99.40950150867606,ɑ
95,AF_BTT_only_IDS_utterances,AF,20,IDS,99.55073283073608,99.64106289037365,ɔ
96,AF_BTT_only_IDS_utterances,AF,20,IDS,101.6115814673816,101.71245003397688,ε
97,AF_BTT_only_IDS_utterances,AF,20,IDS,102.32787508481836,102.39110612656468,ε
98,AF_BTT_only_IDS_utterances,AF,20,IDS,102.82732478548132,102.86797331231824,a
99,AF_BTT_only_IDS_utterances,AF,20,IDS,102.98239138785917,103.026050916684,e
100,AF_BTT_only_IDS_utterances,AF,20,IDS,103.69733533339893,103.76809388011502,ɒ
101,AF_BTT_only_IDS_utterances,AF,20,IDS,104.69624793221882,104.8347540236631,ε
102,AF_BTT_only_IDS_utterances,AF,20,IDS,105.7489560506679,105.79562658148063,e
103,AF_BTT_only_IDS_utterances,AF,20,IDS,106.39632147807046,106.4429920088832,ε
104,AF_BTT_only_IDS_utterances,AF,20,IDS,111.78324868884916,111.8404577266196,e
105,AF_BTT_only_IDS_utterances,AF,20,IDS,111.9563813031545,112.0196123449008,ə
106,AF_BTT_only_IDS_utterances,AF,20,IDS,112.084647348341,112.1252958751779,ɑ
107,AF_BTT_only_IDS_utterances,AF,20,IDS,112.233691946743,112.2893954835195,a
108,AF_BTT_only_IDS_utterances,AF,20,IDS,117.53341684465326,117.61621939932104,e
109,AF_BTT_only_IDS_utterances,AF,20,IDS,118.20492206160276,118.37504367392016,a
110,AF_BTT_only_IDS_utterances,AF,20,IDS,118.64979760531776,118.77023768483453,e
111,AF_BTT_only_IDS_utterances,AF,20,IDS,120.723273973821,120.78048301159146,ε
112,AF_BTT_only_IDS_utterances,AF,20,IDS,120.97124003735516,121.04952608904104,ɔ
113,AF_BTT_only_IDS_utterances,AF,20,IDS,121.54182491406578,121.61408896177583,i
114,AF_BTT_only_IDS_utterances,AF,20,IDS,122.3227774137774,122.40106346546328,ʌ
115,AF_BTT_only_IDS_utterances,AF,20,IDS,122.48394368059648,122.53061421140922,ʌ
116,AF_BTT_only_IDS_utterances,AF,20,IDS,122.58104849470686,122.60814751259814,i
117,AF_BTT_only_IDS_utterances,AF,20,IDS,123.763450498871,123.82818704161124,a
118,AF_BTT_only_IDS_utterances,AF,20,IDS,123.89367633484852,123.9719623865344,e
119,AF_BTT_only_IDS_utterances,AF,20,IDS,124.2105320122672,124.37613712160272,i
120,AF_BTT_only_IDS_utterances,AF,20,IDS,124.33398309377188,124.40925814346984,ʌ
121,AF_BTT_only_IDS_utterances,AF,20,IDS,125.48100582457802,125.54423686632433,ə
122,AF_BTT_only_IDS_utterances,AF,20,IDS,125.62779217148906,125.67747370428972,ɑ
123,AF_BTT_only_IDS_utterances,AF,20,IDS,125.815979795734,125.88673834245007,a
124,AF_BTT_only_IDS_utterances,AF,20,IDS,126.8795898529784,126.94884289870052,o
125,AF_BTT_only_IDS_utterances,AF,20,IDS,127.73130089940612,127.88185099880208,u
126,AF_BTT_only_IDS_utterances,AF,20,IDS,127.94201875675073,128.03686531937018,ε
127,AF_BTT_only_IDS_utterances,AF,20,IDS,128.41173506686607,128.59088968514723,a
128,AF_BTT_only_IDS_utterances,AF,20,IDS,129.44997240744772,129.5734234889524,æ
129,AF_BTT_only_IDS_utterances,AF,20,IDS,130.49680115352402,130.55551569228842,e
130,AF_BTT_only_IDS_utterances,AF,20,IDS,131.48725178095833,131.5881203475536,ε
131,AF_BTT_only_IDS_utterances,AF,20,IDS,132.82029474247787,133.000954861753,u
132,AF_BTT_only_IDS_utterances,AF,20,IDS,133.29032220262104,133.34903674138545,ʌ
133,AF_BTT_only_IDS_utterances,AF,20,IDS,133.6102411638374,133.6584171956441,ε
134,AF_BTT_only_IDS_utterances,AF,20,IDS,134.25210334003256,134.2882353638876,e
135,AF_BTT_only_IDS_utterances,AF,20,IDS,134.80537495531266,134.86710049606498,ə
136,AF_BTT_only_IDS_utterances,AF,20,IDS,135.5073795108008,135.59770957043835,ɑ
137,AF_BTT_only_IDS_utterances,AF,20,IDS,135.6677153666575,135.70535289150646,ε
138,AF_BTT_only_IDS_utterances,AF,20,IDS,139.3776317231126,139.46796178275017,ε
139,AF_BTT_only_IDS_utterances,AF,20,IDS,139.69077592985616,139.83530402527626,ε
140,AF_BTT_only_IDS_utterances,AF,20,IDS,140.47428514175868,140.53450518151706,ε
141,AF_BTT_only_IDS_utterances,AF,20,IDS,140.6918300353858,140.7475335721623,a
142,AF_BTT_only_IDS_utterances,AF,20,IDS,140.85818789521835,140.91840793497673,ʌ
143,AF_BTT_only_IDS_utterances,AF,20,IDS,143.63998928388543,143.68816531569215,ε
144,AF_BTT_only_IDS_utterances,AF,20,IDS,144.81701797911742,144.90885353974895,a
145,AF_BTT_only_IDS_utterances,AF,20,IDS,144.94423281310696,145.01047485684117,e
146,AF_BTT_only_IDS_utterances,AF,20,IDS,146.16302621751043,146.22926826124464,e
147,AF_BTT_only_IDS_utterances,AF,20,IDS,147.3782507828417,147.48664685440676,ʌ
148,AF_BTT_only_IDS_utterances,AF,20,IDS,147.93500037923457,148.14727601938284,u
149,AF_BTT_only_IDS_utterances,AF,20,IDS,149.04904471977662,149.11679226450477,ʌ
150,AF_BTT_only_IDS_utterances,AF,20,IDS,149.3019688867618,149.3998264513692,ʌ
151,AF_BTT_only_IDS_utterances,AF,20,IDS,149.56994806368658,149.6918936441973,u
152,AF_BTT_only_IDS_utterances,AF,20,IDS,150.5653821732276,150.61205270404034,ε
153,AF_BTT_only_IDS_utterances,AF,20,IDS,150.74453679150878,150.79421832430944,ɔ
154,AF_BTT_only_IDS_utterances,AF,20,IDS,150.91842215631112,150.9786421960695,ʌ
155,AF_BTT_only_IDS_utterances,AF,20,IDS,151.06897225570702,151.1291922954654,ʌ
156,AF_BTT_only_IDS_utterances,AF,20,IDS,151.28576439883722,151.41824848630566,u
157,AF_BTT_only_IDS_utterances,AF,20,IDS,153.1793592853841,153.2335573211666,ʌ
158,AF_BTT_only_IDS_utterances,AF,20,IDS,154.77970633379695,154.83540987057344,e
159,AF_BTT_only_IDS_utterances,AF,20,IDS,155.12822981389854,155.23963688745155,ø
160,AF_BTT_only_IDS_utterances,AF,20,IDS,156.11483852021644,156.1976410748842,ø
161,AF_BTT_only_IDS_utterances,AF,20,IDS,157.96149081023853,158.02472185198482,ɑ
162,AF_BTT_only_IDS_utterances,AF,20,IDS,158.23048211404455,158.28166914783915,ə
