,file_name,spkid,AgeMonth,ParentGender,Register,time_start,time_end,IPA,1,2,3,4,5,6,7,8,9,10,11,12,13
12,AF_BTT_only_IDS_utterances,AF,20,M,IDS,14.114995540209744,14.17521557996812,ɔ,-245.24769592285156,129.40475463867188,-27.14284324645996,-14.966707229614258,-23.47682762145996,4.7545270919799805,-1.0870469808578491,2.4832401275634766,0.9574797749519348,7.4300336837768555,-19.920635223388672,-15.328213691711426,-2.601069688796997
13,AF_BTT_only_IDS_utterances,AF,20,M,IDS,15.369142331149376,15.432373372895672,ø,-247.685791015625,111.53194427490234,-15.153450965881348,27.540334701538086,-0.7367515563964844,-17.447797775268555,-15.81193733215332,-10.595232009887695,-11.349347114562988,-14.948959350585938,-13.48173713684082,-17.319490432739258,-18.941720962524414
14,AF_BTT_only_IDS_utterances,AF,20,M,IDS,15.501042186545645,15.56126222630402,e,-304.7414855957031,125.49999237060547,14.75211238861084,24.395692825317383,0.06282533705234528,-9.158720016479492,-17.748594284057617,-16.799877166748047,-12.740241050720215,-17.48307991027832,-15.570541381835938,-21.153804779052734,-13.227317810058594
15,AF_BTT_only_IDS_utterances,AF,20,M,IDS,16.214247141529036,16.265434175323655,i,-292.8341064453125,82.50159454345703,28.007108688354492,53.49824142456055,3.53324031829834,-0.48681798577308655,0.09191950410604477,-4.533676624298096,-17.630887985229492,-12.962798118591309,-12.366351127624512,-12.37007999420166,-15.446228981018066
16,AF_BTT_only_IDS_utterances,AF,20,M,IDS,16.425770031180335,16.48749557193267,ε,-279.75567626953125,100.13399505615234,19.840166091918945,44.869503021240234,-11.306142807006836,-8.10184383392334,3.4667954444885254,-13.833056449890137,-15.497955322265625,-1.3446544408798218,-15.153841018676758,-8.74760627746582,0.571888267993927
17,AF_BTT_only_IDS_utterances,AF,20,M,IDS,19.477017013450407,19.559819568118176,o,-238.0067596435547,137.77096557617188,-7.938945293426514,19.15723419189453,-4.349300861358643,-6.1755194664001465,-6.180896759033203,-36.60694122314453,-0.421988844871521,20.307640075683594,-18.06033706665039,-3.3634979724884033,-5.796835422515869
18,AF_BTT_only_IDS_utterances,AF,20,M,IDS,20.100592885649604,20.178878937335494,o,-254.88778686523438,166.22389221191406,-14.82264518737793,9.841686248779297,-13.42147159576416,3.7103800773620605,-19.131885528564453,-24.078105926513672,-22.484302520751953,1.183785319328308,-11.821993827819824,-20.514116287231445,1.6948907375335693
19,AF_BTT_only_IDS_utterances,AF,20,M,IDS,20.30835202281601,20.389649076489818,i,-350.05072021484375,111.10577392578125,23.514080047607422,45.074947357177734,-13.489645957946777,-11.83763599395752,-6.88346529006958,-7.023557662963867,-17.177101135253906,2.8221235275268555,-5.34106969833374,-6.034555435180664,3.77333664894104
20,AF_BTT_only_IDS_utterances,AF,20,M,IDS,20.49630564933237,20.54297618014511,e,-250.42916870117188,111.7770004272461,4.042973518371582,27.529315948486328,-14.52556037902832,-8.692673683166504,-11.619821548461914,-12.250662803649902,-10.779561996459961,-13.077275276184082,-20.87327766418457,-6.360337257385254,-8.044412612915039
21,AF_BTT_only_IDS_utterances,AF,20,M,IDS,22.641553199598988,22.704784241345283,ɔ,-371.228271484375,180.8582763671875,7.855794429779053,-37.74364471435547,-29.99574851989746,12.575545310974121,-6.3869524002075195,-17.242481231689453,-5.773335933685303,9.570724487304688,15.96628475189209,12.809893608093262,-5.918173313140869
22,AF_BTT_only_IDS_utterances,AF,20,M,IDS,23.45604192665886,23.546371986296425,o,-291.5687255859375,152.11825561523438,19.030153274536133,-4.885958194732666,-31.750202178955078,6.15480899810791,2.8339457511901855,-3.0834245681762695,-19.045894622802734,-1.3953502178192139,-3.957341432571411,-3.290128707885742,-11.24277114868164
23,AF_BTT_only_IDS_utterances,AF,20,M,IDS,23.649498804382645,23.74133436501417,e,-267.66265869140625,109.74668884277344,-9.57394790649414,26.736446380615234,-1.9511798620224,10.394180297851562,4.053051948547363,-0.3286798894405365,-14.774408340454102,-11.666078567504883,-13.607892036437988,-7.415963649749756,3.186866044998169
24,AF_BTT_only_IDS_utterances,AF,20,M,IDS,26.97139842054964,27.013552448380505,ɑ,-195.73951721191406,143.9108428955078,-17.509838104248047,36.53575897216797,5.733262538909912,-9.33989429473877,-5.097367286682129,0.3945505619049072,16.452659606933594,9.049453735351562,-28.060461044311523,-8.674398422241211,-1.3679968118667603
25,AF_BTT_only_IDS_utterances,AF,20,M,IDS,27.02785470782312,27.074525238635864,u,-227.0592498779297,162.80349731445312,-8.246274948120117,19.214305877685547,5.263838291168213,-3.9400131702423096,-6.371467590332031,-2.6497504711151123,3.73848295211792,3.3758842945098877,-18.77188491821289,-21.58589744567871,-8.991212844848633
26,AF_BTT_only_IDS_utterances,AF,20,M,IDS,27.18066305871,27.26497111437173,ɔ,-229.53543090820312,144.12554931640625,-14.405363082885742,18.356582641601562,-8.492181777954102,-8.03754997253418,-6.726892948150635,-14.434219360351562,-0.3226872682571411,-3.029512405395508,-33.44575119018555,-21.097658157348633,-12.668569564819336
27,AF_BTT_only_IDS_utterances,AF,20,M,IDS,27.64511011534648,27.703824654110896,ɑ,-210.2100372314453,110.37010955810547,-94.7738265991211,8.762235641479492,3.8870468139648438,-3.869929075241089,4.186425685882568,16.693979263305664,-5.000662326812744,-12.439456939697266,-16.55222511291504,-9.962128639221191,-20.80457305908203
28,AF_BTT_only_IDS_utterances,AF,20,M,IDS,27.944081496756453,28.00279603552087,ʌ,-279.6042785644531,108.75508880615234,-46.6064567565918,4.262572288513184,-15.69738483428955,1.9497193098068237,-17.324058532714844,3.1834192276000977,9.70661449432373,-16.42019271850586,-26.876052856445312,-11.620742797851562,-10.141125679016113
29,AF_BTT_only_IDS_utterances,AF,20,M,IDS,28.388100234521104,28.487463300122425,ø,-233.69949340820312,145.46932983398438,-12.387222290039062,70.70602416992188,-8.7821683883667,-12.680495262145996,-8.205137252807617,4.225497245788574,2.2178311347961426,-0.8985959887504578,2.289597511291504,5.126828670501709,2.7862277030944824
30,AF_BTT_only_IDS_utterances,AF,20,M,IDS,28.57553510826905,28.66737066890057,i,-285.45758056640625,103.20855712890625,4.200679779052734,68.30789184570312,-47.499549865722656,3.518181562423706,-0.7124215364456177,-22.304004669189453,-25.995147705078125,-9.117875099182129,-6.540865898132324,-17.410863876342773,9.461076736450195
31,AF_BTT_only_IDS_utterances,AF,20,M,IDS,28.918789334891805,29.0377239134146,o,-332.2129211425781,162.60755920410156,-13.610458374023438,-5.882436752319336,-54.811519622802734,-1.6455479860305786,4.455015182495117,-1.2416930198669434,-6.824420928955078,-21.15757179260254,-7.201509952545166,-19.71343421936035,-8.02724552154541
32,AF_BTT_only_IDS_utterances,AF,20,M,IDS,29.2086500498726,29.36522215324438,ɑ,-225.46780395507812,123.04053497314453,-73.65113067626953,-16.135204315185547,-12.318010330200195,35.865684509277344,2.987323045730591,-10.086450576782227,-3.75515079498291,-5.506199359893799,-22.161401748657227,-4.41514253616333,-0.25348812341690063
33,AF_BTT_only_IDS_utterances,AF,20,M,IDS,29.597069306314133,29.654278344084588,i,-238.2600860595703,95.10958099365234,-7.893194675445557,64.23714447021484,-54.86978530883789,-24.512060165405273,-6.0488152503967285,-22.571823120117188,-28.148427963256836,-8.151801109313965,-12.68112850189209,-14.280634880065918,13.56058120727539
34,AF_BTT_only_IDS_utterances,AF,20,M,IDS,29.91793542327412,30.08052953062173,o,-347.2181396484375,145.8781280517578,16.954374313354492,4.201628684997559,-34.3106689453125,-4.601027488708496,10.020431518554688,-2.729388475418091,-20.688255310058594,-8.641090393066406,-25.70749282836914,-7.4572296142578125,-1.0403459072113037
35,AF_BTT_only_IDS_utterances,AF,20,M,IDS,31.265306531058027,31.34509808373788,o,-213.54519653320312,160.07574462890625,-27.647436141967773,33.187232971191406,-25.50533676147461,-4.810457706451416,-8.237614631652832,-32.58251190185547,10.15725040435791,7.63588285446167,-24.53412628173828,-6.238150596618652,-1.2619848251342773
36,AF_BTT_only_IDS_utterances,AF,20,M,IDS,31.479463793365674,31.56828835200928,ʌ,-264.58453369140625,136.704833984375,-15.25899887084961,25.271310806274414,-19.008434295654297,15.06765079498291,-1.3364226818084717,2.535036325454712,-2.0665013790130615,-13.867834091186523,-17.76049041748047,-12.660035133361816,2.4058048725128174
37,AF_BTT_only_IDS_utterances,AF,20,M,IDS,31.87766880626794,31.9348778440384,a,-195.8802490234375,111.44943237304688,-84.40746307373047,0.5999851226806641,1.1339629888534546,27.8917236328125,-1.6409114599227905,-3.453671455383301,-8.093213081359863,-15.09229564666748,-24.50921058654785,5.381296157836914,-1.2742698192596436
38,AF_BTT_only_IDS_utterances,AF,20,M,IDS,32.10876320884071,32.18253275754472,ə,-324.800048828125,155.5542449951172,-43.939117431640625,-33.02949142456055,-13.413520812988281,18.36475944519043,-15.692886352539062,-2.0159640312194824,9.585470199584961,-14.155682563781738,-23.25739860534668,-15.702068328857422,-5.177658557891846
39,AF_BTT_only_IDS_utterances,AF,20,M,IDS,33.35472060227298,33.40289663407968,e,-217.2725067138672,133.12210083007812,-33.91586685180664,41.273475646972656,-13.671589851379395,-16.3409481048584,-5.54208517074585,-4.3292951583862305,6.320162773132324,-2.080832004547119,-29.4334716796875,-3.2552459239959717,-8.43292236328125
40,AF_BTT_only_IDS_utterances,AF,20,M,IDS,33.60115527799135,33.65685881476785,a,-223.4678192138672,106.5155029296875,-18.50861930847168,40.872802734375,-37.03302764892578,5.299770832061768,-44.642852783203125,-14.354191780090332,0.20506000518798828,-26.131240844726562,-15.398974418640137,-5.98463249206543,-0.003993193153291941
41,AF_BTT_only_IDS_utterances,AF,20,M,IDS,33.72837011198092,33.79762315770305,æ,-239.28726196289062,108.82464599609375,-54.80862045288086,35.928810119628906,-39.878108978271484,0.6509666442871094,-38.9487190246582,-6.651647090911865,19.82294273376465,-8.213777542114258,-20.142499923706055,-15.360067367553711,-5.000796318054199
42,AF_BTT_only_IDS_utterances,AF,20,M,IDS,34.25303720837579,34.34186176701939,u,-376.474853515625,144.4071807861328,-29.472415924072266,25.251808166503906,-5.197364807128906,3.492170572280884,-10.359087944030762,-3.653386354446411,-1.0411248207092285,-22.715538024902344,-29.662099838256836,-22.620943069458008,-3.068923234939575
43,AF_BTT_only_IDS_utterances,AF,20,M,IDS,45.91677215147195,45.98602519719409,ʌ,-274.41558837890625,145.3996124267578,-12.769281387329102,10.050162315368652,-17.823505401611328,-30.43284034729004,-12.133406639099121,16.239070892333984,5.316596508026123,0.5981415510177612,-7.35530424118042,-0.3488713800907135,-9.90968132019043
44,AF_BTT_only_IDS_utterances,AF,20,M,IDS,46.14184455006888,46.19754808684538,ε,-260.9258117675781,126.0610580444336,15.209911346435547,35.66754150390625,-35.22478103637695,-33.01767349243164,-8.657561302185059,-5.300886631011963,-24.81154441833496,-6.475450038909912,-6.580300807952881,-21.27933692932129,-8.556748390197754
45,AF_BTT_only_IDS_utterances,AF,20,M,IDS,50.439659044665234,50.51643959535716,i,-269.6180114746094,84.11079406738281,42.23716735839844,41.70610046386719,-13.15736198425293,-13.665911674499512,-0.7333455085754395,-11.140286445617676,-22.509628295898438,-0.5632210969924927,-14.793107986450195,-9.432414054870605,-5.16750431060791
46,AF_BTT_only_IDS_utterances,AF,20,M,IDS,54.03745466138616,54.08713619418682,e,-208.5887451171875,61.06403350830078,46.6915283203125,15.875943183898926,1.760833740234375,-16.04125213623047,-13.33257007598877,-13.821557998657227,-15.721168518066406,-14.398416519165039,-8.988917350769043,1.9337199926376343,-5.411377906799316
47,AF_BTT_only_IDS_utterances,AF,20,M,IDS,54.52824798541694,54.63513855598806,ɑ,-212.52342224121094,110.92953491210938,-21.178987503051758,24.482011795043945,-3.204375982284546,0.20202550292015076,12.791726112365723,9.569393157958984,6.7015485763549805,-10.05321979522705,-19.288625717163086,-4.830308437347412,-17.854501724243164
48,AF_BTT_only_IDS_utterances,AF,20,M,IDS,54.9354986936108,55.01679574728461,ɔ,-242.94471740722656,162.5197296142578,-32.207191467285156,1.659095287322998,-22.07969856262207,-10.586405754089355,-4.000522136688232,-10.659342765808105,-3.3883819580078125,3.715823173522949,-4.181422233581543,-8.881855010986328,-2.143914222717285
49,AF_BTT_only_IDS_utterances,AF,20,M,IDS,55.5337404252969,55.56987244915192,ɔ,-230.95040893554688,135.28211975097656,-57.425743103027344,-32.42763900756836,-34.3835334777832,23.959623336791992,7.675293922424316,-20.56332778930664,-1.638415813446045,-0.3058881461620331,-10.280393600463867,-12.572994232177734,-5.6494221687316895
50,AF_BTT_only_IDS_utterances,AF,20,M,IDS,57.84731831551483,57.94969238310407,y,-225.45028686523438,110.7578353881836,-8.317560195922852,24.860261917114258,-24.59729766845703,-49.864871978759766,-7.857625961303711,-1.1574203968048096,-19.430084228515625,0.2924676239490509,-8.043905258178711,-9.461817741394043,-7.565488815307617
51,AF_BTT_only_IDS_utterances,AF,20,M,IDS,61.12457216279762,61.19984721249559,ɑ,-338.0680236816406,89.92488861083984,-56.774723052978516,17.901256561279297,-8.743924140930176,14.60384750366211,-7.924569129943848,19.26652717590332,17.57573890686035,-10.952072143554688,-17.022228240966797,-4.804694175720215,4.405707359313965
52,AF_BTT_only_IDS_utterances,AF,20,M,IDS,61.49793640929956,61.576222460985456,ε,-270.1829528808594,105.93624114990234,-38.17234802246094,14.711774826049805,-20.256656646728516,-5.855527877807617,2.2229392528533936,20.1275577545166,-1.9598263502120972,-7.888125419616699,-15.200273513793945,-4.556425094604492,7.637662887573242
53,AF_BTT_only_IDS_utterances,AF,20,M,IDS,61.71322305143575,61.848718140892096,ɔ,-254.03994750976562,149.74081420898438,-7.1358208656311035,1.8925951719284058,-23.809146881103516,-2.9421184062957764,-7.797374725341797,0.8727366328239441,-12.545403480529785,-8.097726821899414,-4.492279529571533,11.19250774383545,3.654966115951538
54,AF_BTT_only_IDS_utterances,AF,20,M,IDS,64.20229535473717,64.26402089548951,ʌ,-251.49134826660156,99.0531005859375,-30.61272621154785,-17.45553970336914,-4.196822643280029,2.844900369644165,-6.853107452392578,-0.2627297043800354,-4.661143779754639,-5.314773082733154,-14.142404556274414,21.769256591796875,17.790491104125977
55,AF_BTT_only_IDS_utterances,AF,20,M,IDS,64.46199427619516,64.57340134974815,ʌ,-269.0765075683594,123.07085418701172,-29.319414138793945,3.4904701709747314,-25.762052536010742,-3.0062978267669678,-17.201580047607422,-0.39083221554756165,16.256391525268555,-10.341947555541992,-20.63153648376465,-0.8339329361915588,-2.8093717098236084
56,AF_BTT_only_IDS_utterances,AF,20,M,IDS,67.90583947287288,67.96154300964938,e,-199.2105712890625,110.69171142578125,-32.044376373291016,75.68982696533203,-46.377593994140625,-31.87152862548828,13.666777610778809,5.554693698883057,-6.0771965980529785,-11.394336700439453,-8.242588996887207,-14.4031982421875,-17.205909729003906
57,AF_BTT_only_IDS_utterances,AF,20,M,IDS,68.20769242216176,68.3431875116181,o,-409.08404541015625,177.13380432128906,29.8775577545166,-14.329751968383789,-76.18870544433594,-0.6902936100959778,-9.550875663757324,13.14327335357666,-14.23516845703125,-6.591701507568359,-4.299647808074951,-4.9892706871032715,22.340742111206055
58,AF_BTT_only_IDS_utterances,AF,20,M,IDS,72.63331867214765,72.75225325067045,o,-325.22808837890625,155.2346954345703,33.24595642089844,-0.07724026590585709,-17.809938430786133,-3.1756784915924072,-2.322138547897339,7.116270065307617,-4.914534091949463,-4.506161689758301,-11.92727279663086,0.6820628643035889,3.240032196044922
59,AF_BTT_only_IDS_utterances,AF,20,M,IDS,73.28582341075389,73.37314246840354,œ,-216.73712158203125,145.26116943359375,-85.49200439453125,-5.084076404571533,-32.14181137084961,-1.7375959157943726,-3.678349494934082,-2.686086416244507,-1.5929241180419922,4.278501510620117,-20.899539947509766,-7.654018878936768,3.406984567642212
60,AF_BTT_only_IDS_utterances,AF,20,M,IDS,73.91351326978159,74.10772289800235,a,-271.9206848144531,105.30543518066406,-16.11204719543457,34.135337829589844,-13.079607009887695,-7.047682762145996,16.212553024291992,22.976154327392578,-12.240862846374512,3.2123241424560547,-18.47254753112793,-12.458250045776367,-17.400638580322266
61,AF_BTT_only_IDS_utterances,AF,20,M,IDS,75.46808516948151,75.55992073011303,a,-253.1158447265625,92.52684020996094,-18.688894271850586,35.74531173706055,-13.202107429504395,-25.25286293029785,13.015254020690918,19.632627487182617,-17.216785430908203,-6.108628749847412,-15.840042114257812,-12.714422225952148,-13.007705688476562
62,AF_BTT_only_IDS_utterances,AF,20,M,IDS,77.99781919711383,78.15288579949164,e,-259.58868408203125,105.66728973388672,25.782981872558594,47.866249084472656,-30.6586971282959,-9.767227172851562,-0.7097071409225464,-10.137652397155762,-23.5714168548584,7.547389984130859,-29.451099395751953,-14.063980102539062,6.305652618408203
63,AF_BTT_only_IDS_utterances,AF,20,M,IDS,78.44570574281676,78.53302480046639,a,-290.3196716308594,88.3717041015625,0.9634602665901184,33.87403106689453,3.300323724746704,-5.025594711303711,4.394064426422119,14.78349494934082,-15.078950881958008,-0.6164945960044861,-11.892006874084473,-6.069221496582031,-10.041964530944824
64,AF_BTT_only_IDS_utterances,AF,20,M,IDS,79.94719578906879,80.02698734174862,e,-160.49810791015625,121.86685180664062,-28.170928955078125,46.50559616088867,-25.051408767700195,-11.19570255279541,1.6082360744476318,5.723709583282471,-12.334417343139648,-6.444886684417725,-15.77299690246582,-10.185637474060059,1.0847361087799072
65,AF_BTT_only_IDS_utterances,AF,20,M,IDS,80.29270826718248,80.36798331688045,a,-267.8990478515625,104.38702392578125,-42.45503234863281,24.232454299926758,-27.675434112548828,-9.861157417297363,3.6385560035705566,15.139374732971191,-8.832279205322266,-15.434429168701172,-18.77998924255371,-1.8053675889968872,8.625120162963867
66,AF_BTT_only_IDS_utterances,AF,20,M,IDS,81.04844337116215,81.15683944272722,ɑ,-256.7452087402344,102.8880615234375,-14.100386619567871,10.940192222595215,-15.752657890319824,-32.091251373291016,-2.6076579093933105,12.12375545501709,-9.160569190979004,-13.055413246154785,-13.191750526428223,-12.340775489807129,-13.186456680297852
67,AF_BTT_only_IDS_utterances,AF,20,M,IDS,81.41653836418523,81.50536292282884,ε,-255.23622131347656,120.17843627929688,-35.33222961425781,41.67133712768555,-25.985971450805664,-22.81976890563965,4.5210862159729,17.512327194213867,-7.220395565032959,-19.63004493713379,-4.701017379760742,-17.658828735351562,-10.93268871307373
68,AF_BTT_only_IDS_utterances,AF,20,M,IDS,81.70343985082175,81.80581391841099,a,-254.22462463378906,124.8039779663086,-41.96721649169922,16.608253479003906,-15.529520034790039,-19.444765090942383,-1.3787472248077393,13.784384727478027,-9.415310859680176,-18.153675079345703,-26.946533203125,-23.45415687561035,-15.909890174865723
69,AF_BTT_only_IDS_utterances,AF,20,M,IDS,82.50286087861421,82.60523494620345,ε,-278.11956787109375,121.73560333251953,-5.927293300628662,39.12309646606445,-16.608198165893555,-26.271574020385742,-3.708878517150879,8.111106872558594,-3.935777187347412,-8.949146270751953,-0.9645056128501892,-8.077269554138184,-10.532334327697754
70,AF_BTT_only_IDS_utterances,AF,20,M,IDS,83.33540242010764,83.39411695887206,o,-256.6039733886719,148.5739288330078,-34.21580123901367,28.891923904418945,-35.51186752319336,-7.8922271728515625,13.050273895263672,-31.202478408813477,-1.7221622467041016,1.723852515220642,-13.771563529968262,-14.635040283203125,-6.9938788414001465
71,AF_BTT_only_IDS_utterances,AF,20,M,IDS,83.66134338529986,83.77576146084077,ʌ,-286.1846923828125,83.42041015625,-21.219820022583008,57.77860641479492,-22.94526481628418,-23.840782165527344,-0.19518423080444336,-2.4464797973632812,5.512887477874756,-22.7105770111084,-5.6648030281066895,-4.386261940002441,-7.399485111236572
72,AF_BTT_only_IDS_utterances,AF,20,M,IDS,83.82544299364145,83.87663002743606,e,-288.5312805175781,87.51830291748047,3.5416460037231445,41.73356628417969,-3.3356497287750244,-31.265146255493164,-9.885137557983398,-6.434262752532959,-8.680495262145996,-20.8055362701416,-4.536932945251465,8.858847618103027,-9.633416175842285
73,AF_BTT_only_IDS_utterances,AF,20,M,IDS,84.56050359985906,84.63577864955704,i,-319.68597412109375,100.90090942382812,27.01504135131836,56.81169891357422,-24.783056259155273,-26.487911224365234,3.4376492500305176,-20.100624084472656,-17.733924865722656,-8.071907997131348,-4.490420818328857,-15.342628479003906,0.8984997272491455
74,AF_BTT_only_IDS_utterances,AF,20,M,IDS,84.81591950789759,84.88667805461368,a,-269.9156799316406,115.56144714355469,-12.79404067993164,36.77486801147461,-23.061134338378906,-37.096534729003906,13.095498085021973,8.441671371459961,-3.3526766300201416,-13.775979995727539,-9.414340019226074,-12.128929138183594,-6.967350482940674
75,AF_BTT_only_IDS_utterances,AF,20,M,IDS,85.47675627561424,85.55654782829409,ɑ,-199.6317138671875,98.42784118652344,-71.66180419921875,68.15847778320312,-25.941993713378906,-13.342193603515625,33.990779876708984,1.5869275331497192,1.9157382249832153,-22.96173858642578,-26.4432315826416,-7.903051853179932,-18.94011878967285
76,AF_BTT_only_IDS_utterances,AF,20,M,IDS,86.68576392355695,86.74598396331533,a,-217.25277709960938,44.096256256103516,32.86752700805664,22.88492774963379,-0.8472709655761719,-12.734941482543945,7.143432140350342,4.717948913574219,-7.926506042480469,-1.073700189590454,-4.445248126983643,-12.668502807617188,-10.321001052856445
77,AF_BTT_only_IDS_utterances,AF,20,M,IDS,86.90406156768107,87.02751264918574,i,-289.43365478515625,106.92252349853516,0.3719904124736786,68.9936752319336,-26.43903923034668,-28.002567291259766,-7.371055603027344,-10.091302871704102,-22.16096305847168,-8.164173126220703,-1.2340120077133179,-4.0253496170043945,-1.7156981229782104
78,AF_BTT_only_IDS_utterances,AF,20,M,IDS,87.03955665713741,87.13289771876289,ε,-329.80889892578125,139.50021362304688,-17.81913185119629,66.47805786132812,-24.22198486328125,-19.435283660888672,2.145637273788452,-1.1178075075149536,-14.904810905456543,-17.80545997619629,-8.600111961364746,-10.9228515625,-9.126665115356445
79,AF_BTT_only_IDS_utterances,AF,20,M,IDS,88.53741289317966,88.65183096872059,a,-398.6502685546875,111.05144500732422,-52.6586799621582,27.07602882385254,10.047310829162598,7.850015163421631,-7.350377559661865,-11.727649688720703,5.2874603271484375,-20.78463363647461,-23.101903915405273,-4.709334850311279,-7.030036926269531
80,AF_BTT_only_IDS_utterances,AF,20,M,IDS,92.10616289871253,92.30037252693327,u,-320.5684814453125,147.6360626220703,-0.7860885858535767,33.164833068847656,-12.236883163452148,-16.993167877197266,-11.636898040771484,-14.716166496276855,-17.429447174072266,-13.477009773254395,-13.714367866516113,-7.384561061859131,-3.6175971031188965
81,AF_BTT_only_IDS_utterances,AF,20,M,IDS,92.51765753601008,92.62003160359932,a,-291.6422119140625,100.80854797363281,-15.541155815124512,28.198833465576172,-9.405203819274902,-14.187658309936523,-1.2304211854934692,14.501235961914062,-4.032873153686523,-2.1604807376861572,-10.596224784851074,-7.700859546661377,-17.575700759887695
82,AF_BTT_only_IDS_utterances,AF,20,M,IDS,92.90366271186376,92.9729157575859,e,-227.1421661376953,84.05448913574219,11.334371566772461,46.43198013305664,-26.131624221801758,-21.442880630493164,-17.62107276916504,-6.331549644470215,-10.534539222717285,3.251868724822998,-1.1166599988937378,-1.6113921403884888,4.146204471588135
83,AF_BTT_only_IDS_utterances,AF,20,M,IDS,93.08808658362376,93.13776811642444,i,-264.8138732910156,98.3172378540039,24.568984985351562,72.34996795654297,-28.027490615844727,-5.451188087463379,-16.970006942749023,-7.81575870513916,-29.489444732666016,10.936240196228027,-3.059694766998291,-21.96120262145996,11.614718437194824
